trial_index,tone_onset,tone_prob,restaurant,T_Entry,choice,accept,outcome,reward,quit,collection,trial_end,exit,lapIndex,blockIndex,comment
0,,,4,,,0,,0,,,,30.70035199999809,0,0,
1,30.636326399996875,20,1,30.844096000000835,30.976409599997105,1,,0,37.78464000000059,,37.78464000000059,37.88478719999641,0,1,animal accepted but quit before outcome revealed
2,37.99028480000049,0,2,38.546700800001624,38.67980799999833,1,45.98174719999731,0,,,45.98174719999731,53.836787199996415,0,1,"accepted, waited, no-reward"
3,,,1,,,0,,0,,,,66.81712640000134,0,2,
4,,,4,,,0,,0,,,,73.88198399999737,0,2,
5,,,3,,,0,,0,,,,79.52590079999715,0,2,
6,,,2,,,0,,0,,,,99.58487039999663,0,2,
7,,,1,,,0,,0,,,,121.44683519999683,0,2,
8,,,4,,,0,,0,,,,125.97419519999623,0,2,
9,,,3,,,0,,0,,,,132.4189952000007,0,2,
10,,,2,,,0,,0,,,,137.29250559999792,0,2,
11,137.60359679999948,100,3,138.0920063999966,138.25968639999627,1,139.50397439999878,1,,140.76377600000055,140.76377600000055,161.65413120000065,0,3,"accepted, waited, rewarded, and collected"
12,161.7233919999972,100,4,162.14872320000083,162.7833471999988,0,,0,,,162.7833471999988,162.7833471999988,0,3,entered T junction then rejected and moved on
13,162.86041600000112,80,1,163.2949248000011,163.5949952000007,1,166.892799999997,0,,,166.892799999997,177.0097151999995,1,3,"accepted, waited, no-reward"
14,177.03814400000124,100,2,177.437311999999,177.9398271999955,0,,0,,,177.9398271999955,177.9398271999955,1,3,entered T junction then rejected and moved on
15,177.97158399999887,100,3,178.37126399999858,178.60538879999518,1,179.90913279999793,1,,181.08346880000084,181.08346880000084,193.15833599999547,1,3,"accepted, waited, rewarded, and collected"
16,193.21774080000074,100,4,193.6176639999971,193.85166079999507,0,,0,,,193.85166079999507,193.85166079999507,1,3,entered T junction then rejected and moved on
17,193.92940799999982,20,1,194.4294143999964,194.59621119999886,1,199.8026752000004,0,,,199.8026752000004,201.1710080000013,2,3,"accepted, waited, no-reward"
18,201.2323584000021,0,2,201.63171840000152,202.33448959999532,0,,0,,,202.33448959999532,202.33448959999532,2,3,entered T junction then rejected and moved on
19,202.37183999999613,20,3,202.7327615999952,202.93305600000173,1,,0,208.13863679999858,,208.13863679999858,208.30694399999828,2,3,animal accepted but quit before outcome revealed
20,208.36870399999617,100,4,208.80185599999874,209.1351167999953,0,,0,,,209.1351167999953,209.1351167999953,2,3,entered T junction then rejected and moved on
21,209.21571840000152,20,1,209.64642559999973,210.34778880000115,1,215.63653119999915,0,,,215.63653119999915,216.4208896000013,3,3,"accepted, waited, no-reward"
22,216.48569600000232,100,2,216.81734399999678,216.91598079999537,1,218.19729919999838,1,,219.5891071999967,219.5891071999967,229.33180160000174,3,3,"accepted, waited, rewarded, and collected"
23,229.3322496000007,0,3,229.7982848000005,230.39457279999553,0,,0,,,230.39457279999553,230.39457279999553,3,3,entered T junction then rejected and moved on
24,230.39426559999586,100,4,230.85902080000193,230.92570879999548,1,,0,231.42992639999838,,231.42992639999838,231.42992639999838,3,3,animal accepted but quit but quit wasnot timestamped
25,231.50588159999995,80,1,232.1725952000022,232.33914880000054,1,235.6216447999999,1,,236.9167615999952,236.9167615999952,243.48529919999837,4,3,"accepted, waited, rewarded, and collected"
26,243.54914559999852,80,2,243.9473791999966,244.11316479999573,1,247.4646656000018,0,,,247.4646656000018,251.22415359999985,4,3,"accepted, waited, no-reward"
27,251.25762559999527,20,3,251.62255359999835,251.8217727999985,1,,0,252.79129599999635,,252.79129599999635,253.02379519999772,4,3,animal accepted but quit before outcome revealed
28,253.08559359999745,100,4,253.48517119999974,253.81889279999584,0,,0,,,253.81889279999584,253.81889279999584,4,3,entered T junction then rejected and moved on
29,253.93198079999536,100,1,254.63088639999927,254.89871360000222,1,256.1419776000008,1,,257.31244799999894,257.31244799999894,265.81058559999616,5,3,"accepted, waited, rewarded, and collected"
30,265.84083200000225,0,2,266.27292159999905,266.9404032000005,0,,0,,,266.9404032000005,266.9404032000005,5,3,entered T junction then rejected and moved on
31,266.975308799997,0,3,267.37415680000186,267.9416576000005,0,,0,,,267.9416576000005,267.9416576000005,5,3,entered T junction then rejected and moved on
32,268.0030719999969,0,4,268.46888960000126,268.7366528000012,0,,0,,,268.7366528000012,268.7366528000012,5,3,entered T junction then rejected and moved on
33,268.7819904000014,80,1,269.1490047999993,269.4147584000006,1,272.56194559999557,1,,273.7881599999964,273.7881599999964,280.98951680000124,6,3,"accepted, waited, rewarded, and collected"
