,event_description,timestamp,event_code,restaurant
0,Quit R4,0.018239999994635582,49,4
0,Enter R4,6.679743999995291,47,4
0,Quit R4,9.05119999999553,49,4
0,SHARP Exit R4,10.352601599998772,72,4
0,SHARP Entry R4,10.384729599997401,70,4
0,Enter R4,10.452684799998998,47,4
0,Quit R4,10.618815999999642,49,4
0,SHARP Exit R4,11.120089599996804,72,4
0,SHARP Accept R4,11.150796799995005,71,4
0,Enter R4,24.098943999998273,47,4
0,Quit R4,25.033318399995565,49,4
0,Enter R4,26.101209600001575,47,4
0,Quit R4,26.435443199999632,49,4
0,Enter R4,27.102207999996843,47,4
0,SHARP Accept R4,27.870451200000943,71,4
0,SHARP Accept R4,28.004390399999917,71,4
0,SHARP Accept R4,28.136345600001516,71,4
0,SHARP Accept R4,28.36997119999677,71,4
0,SHARP Accept R4,28.537331199996174,71,4
0,SHARP Exit R4,30.43951359999925,72,4
0,Mouse in offer zone 1,30.583615999996663,10,1
0,R1 no-reward tone,30.636096000000833,15,1
0,R1 20% offer,30.643059199996294,18,1
0,Reject R1,30.649868799999357,12,1
0,Servo 1 closed,30.650675200000407,2,1
0,Quit R4,30.70708479999751,49,4
0,SHARP Entry R1,30.85082880000025,61,1
0,SHARP Accept R1,30.98314239999652,62,1
0,Enter R1,31.050009599998592,11,1
0,SHARP Entry R1,31.08336639999598,61,1
0,SHARP Entry R1,31.684467199996114,61,1
0,SHARP Entry R1,33.72057599999756,61,1
0,SHARP Entry R1,33.78672639999539,61,1
0,SHARP Entry R1,33.920038399994375,61,1
0,SHARP Entry R1,34.15354879999906,61,1
0,SHARP Entry R1,34.98883839999884,61,1
0,SHARP Entry R1,35.588646399997174,61,1
0,SHARP Entry R1,36.056844799995424,61,1
0,SHARP Entry R1,36.15665919999778,61,1
0,SHARP Entry R1,36.2563200000003,61,1
0,SHARP Entry R1,36.789350400000814,61,1
0,SHARP Entry R1,36.9897471999973,61,1
0,SHARP Entry R1,37.257433600001036,61,1
0,SHARP Accept R1,37.29027839999646,62,1
0,SHARP Entry R1,37.62448640000075,61,1
0,SHARP Exit R1,37.791219200000164,63,1
0,Quit R1,37.79137280000001,13,1
0,Mouse in hall 2,37.85794559999555,21,2
0,Reject R1,37.89151999999583,12,1
0,Servo 1 closed,37.89187839999795,2,1
0,Mouse in offer zone 2,37.98719999999553,22,2
0,R2 no-reward tone,37.99694079999626,27,2
0,R2 0% offer,37.99701759999991,29,2
0,SHARP Entry R2,38.553433600001036,64,2
0,SHARP Accept R2,38.68654079999774,65,2
0,Enter R2,38.91980799999833,23,2
0,SHARP Accept R2,39.32042239999771,65,2
0,SHARP Accept R2,39.55347199999541,65,2
0,SHARP Accept R2,45.92844799999893,65,2
0,R2 no-reward tone,45.98847999999672,27,2
0,SHARP Accept R2,48.49719039999694,65,2
0,SHARP Accept R2,52.802918399997054,65,2
0,SHARP Entry R2,53.37186559999734,64,2
0,Quit R2,53.372697599999604,25,2
0,Servo 2 closed,53.843481600001454,4,2
0,Reject R2,53.84351999999583,24,2
0,Mouse in hall 2,53.843558399997654,21,2
0,SHARP Exit R1,53.87598079999536,63,1
0,SHARP Accept R1,54.043020799994466,62,1
0,Enter R1,54.210611199997366,11,1
0,SHARP Entry R1,63.653324799999595,61,1
0,SHARP Accept R1,64.45465599999577,62,1
0,SHARP Entry R1,64.55525119999797,61,1
0,SHARP Entry R1,64.68856319999695,61,1
0,SHARP Entry R1,64.95603199999779,61,1
0,Quit R1,64.95722239999473,13,1
0,SHARP Entry R1,66.12383999999612,61,1
0,SHARP Accept R1,66.82385920000077,62,1
0,SHARP Exit R4,69.183423999995,72,4
0,SHARP Exit R4,69.65023999999464,72,4
0,SHARP Exit R4,69.85057279999555,72,4
0,SHARP Accept R4,69.98442239999771,71,4
0,Enter R4,70.75226879999786,47,4
0,SHARP Accept R4,72.55343360000104,71,4
0,SHARP Accept R4,72.92087039999664,71,4
0,SHARP Accept R4,72.98750719999522,71,4
0,Quit R4,73.78886400000006,49,4
0,SHARP Entry R4,73.8887167999968,70,4
0,SHARP Exit R3,74.62922239999473,69,3
0,Mouse in hall 4,74.65987839999795,45,4
0,SHARP Accept R3,74.82821119999886,68,3
0,Enter R3,74.96056319999695,35,3
0,SHARP Accept R3,77.59778559999913,68,3
