,event_description,timestamp,event_code,restaurant
0,Enter R4,5.782668800003827,47,4
0,SHARP Exit R4,6.015744000002742,72,4
0,SHARP Exit R4,6.58301439999789,72,4
0,SHARP Exit R4,6.683187200002372,72,4
0,SHARP Exit R4,6.783296000003815,72,4
0,SHARP Exit R4,6.954137600004673,72,4
0,Quit R4,7.3189760000035164,49,4
0,SHARP Accept R4,7.452339199997485,71,4
0,Enter R4,7.519232000000775,47,4
0,SHARP Accept R4,10.453836800001561,71,4
0,Quit R4,10.755123199999332,49,4
0,SHARP Exit R4,10.787635200001299,72,4
0,Mouse in offer zone 1,11.002867200002074,10,1
0,R1 reward tone,11.013811200000346,14,1
0,R1 100% offer,11.013862400002777,20,1
0,Reject R1,11.01520639999956,12,1
0,Servo 1 closed,11.015411200001836,2,1
0,SHARP Entry R1,11.33643519999832,61,1
0,SHARP Accept R1,11.50369280000031,62,1
0,Enter R1,11.60337920000404,11,1
0,SHARP Accept R1,11.8369280000031,62,1
0,SHARP Accept R1,11.90369280000031,62,1
0,SHARP Accept R1,11.970508799999953,62,1
0,SHARP Accept R1,12.037516800001264,62,1
0,SHARP Accept R1,22.95390720000118,62,1
0,Quit R1,23.317824000000954,13,1
0,SHARP Exit R1,23.351411200001834,63,1
0,Mouse in hall 2,23.417267200000584,21,2
0,Reject R1,23.450867200002076,12,1
0,Servo 1 closed,23.451404799997807,2,1
0,Mouse in offer zone 2,23.487718400001526,22,2
0,R2 no-reward tone,23.49475840000063,27,2
0,R2 0% offer,23.494796800002455,29,2
0,SHARP Entry R2,23.821363200001418,64,2
0,SHARP Accept R2,24.188774400003254,65,2
0,Enter R2,24.389504000000656,23,2
0,SHARP Accept R2,26.524889600001277,65,2
0,SHARP Accept R2,27.360076800003647,65,2
0,SHARP Accept R2,27.92646400000155,65,2
0,SHARP Accept R2,28.05980160000175,65,2
0,SHARP Accept R2,28.461926399998365,65,2
0,R2 no-reward tone,31.433075199998914,27,2
0,SHARP Accept R2,35.97272320000082,65,2
0,SHARP Entry R2,36.271359999999405,64,2
0,SHARP Entry R2,36.67002880000323,64,2
0,SHARP Entry R2,37.17186560000479,64,2
0,Quit R2,37.204582400001584,25,2
0,SHARP Exit R2,37.47128320000321,66,2
0,Mouse in hall 3,37.50366719999909,33,3
0,Mouse in offer zone 3,37.644646400004625,34,3
0,Servo 2 closed,37.64849920000136,4,2
0,Reject R2,37.648575999997554,24,2
0,Servo 2 closed,37.648870400004085,4,2
0,Reject R2,37.6488832000047,24,2
0,R3 no-reward tone,37.668595200002194,39,3
0,R3 0% offer,37.668659199997784,41,3
0,SHARP Entry R3,38.03781120000035,67,3
0,SHARP Accept R3,38.137267200000586,68,3
0,Enter R3,38.43911680000275,35,3
0,SHARP Entry R3,39.67348480000347,67,3
0,SHARP Entry R3,39.90608640000224,67,3
0,SHARP Exit R3,40.139711999997495,69,3
0,SHARP Entry R3,40.77368320000171,67,3
0,SHARP Entry R3,41.00788480000198,67,3
0,SHARP Accept R3,43.077017599999905,68,3
0,SHARP Accept R3,43.377087999999524,68,3
0,Quit R3,43.944089600004254,37,3
0,SHARP Exit R3,43.97752319999784,69,3
0,Mouse in hall 4,44.01084160000086,45,4
0,Servo 3 closed,44.07912960000336,6,3
0,Reject R3,44.07915520000458,36,3
0,Mouse in offer zone 4,44.09340160000324,46,4
0,R4 reward tone,44.09779200000316,50,4
0,R4 100% offer,44.097830399997534,56,4
0,Servo 3 closed,44.09808640000224,6,3
0,Reject R3,44.098124800004065,36,3
0,SHARP Entry R4,44.39292159999907,70,4
0,SHARP Accept R4,44.45989119999856,71,4
0,Enter R4,44.72628480000049,47,4
0,Servo 4 open,45.7336576000005,7,4
0,SHARP Exit R4,45.9273599999994,72,4
0,SHARP Accept R4,63.18040320000053,71,4
0,Quit R4,63.71467520000041,49,4
0,SHARP Exit R4,63.78151680000126,72,4
0,Servo 4 closed,63.94887680000067,8,4
0,Reject R4,63.94891520000249,48,4
0,Mouse in offer zone 1,63.99703040000051,10,1
0,Servo 4 closed,63.997324799999596,8,4
0,Reject R4,63.99735040000081,48,4
0,R1 no-reward tone,63.997939199998974,15,1
0,R1 0% offer,63.997990400001406,17,1
0,SHARP Entry R1,64.49745920000225,61,1
0,SHARP Accept R1,64.63036160000414,62,1
0,Enter R1,64.76408320000023,11,1
0,SHARP Exit R1,65.36504320000113,63,1
0,Quit R1,70.50644480000436,13,1
0,SHARP Exit R1,70.53813760000467,63,1
0,Reject R1,70.67078400000185,12,1
0,Servo 1 closed,70.67120639999956,2,1
0,Mouse in offer zone 2,70.67511039999873,22,2
0,R2 reward tone,70.67548160000146,26,2
