,event_description,timestamp,event_code,restaurant,keyword
0,Enter R4,5.782668800003827,47,4,enter
0,Quit R4,7.3189760000035164,49,4,quit
0,SHARP Accept R4,7.452339199997485,71,4,enter
0,Enter R4,7.519232000000775,47,4,enter
0,SHARP Accept R4,10.453836800001561,71,4,enter
0,Quit R4,10.755123199999332,49,4,quit
0,R1 100% offer,11.013862400002777,20,1,100_offer
0,Reject R1,11.01520639999956,12,1,reject
0,SHARP Entry R1,11.33643519999832,61,1,tentry
0,SHARP Accept R1,11.50369280000031,62,1,enter
0,Enter R1,11.60337920000404,11,1,enter
0,SHARP Accept R1,11.8369280000031,62,1,enter
0,Quit R1,23.317824000000954,13,1,quit
0,Reject R1,23.450867200002076,12,1,reject
0,R2 0% offer,23.494796800002455,29,2,0_offer
0,SHARP Entry R2,23.821363200001418,64,2,tentry
0,SHARP Accept R2,24.188774400003254,65,2,enter
0,Enter R2,24.389504000000656,23,2,enter
0,SHARP Accept R2,26.524889600001277,65,2,enter
0,R2 no-reward tone,31.433075199998914,27,2,noreward
0,SHARP Accept R2,35.97272320000082,65,2,enter
0,SHARP Entry R2,36.271359999999405,64,2,tentry
0,Quit R2,37.204582400001584,25,2,quit
0,Reject R2,37.648575999997554,24,2,reject
0,R3 0% offer,37.668659199997784,41,3,0_offer
0,SHARP Entry R3,38.03781120000035,67,3,tentry
0,SHARP Accept R3,38.137267200000586,68,3,enter
0,Enter R3,38.43911680000275,35,3,enter
0,SHARP Entry R3,39.67348480000347,67,3,tentry
0,SHARP Accept R3,43.077017599999905,68,3,enter
0,Quit R3,43.944089600004254,37,3,quit
0,Reject R3,44.07915520000458,36,3,reject
0,R4 100% offer,44.097830399997534,56,4,100_offer
0,SHARP Entry R4,44.39292159999907,70,4,tentry
0,SHARP Accept R4,44.45989119999856,71,4,enter
0,Enter R4,44.72628480000049,47,4,enter
0,Servo 4 open,45.7336576000005,7,4,servo open
0,SHARP Accept R4,63.18040320000053,71,4,enter
0,Quit R4,63.71467520000041,49,4,quit
0,Reject R4,63.94891520000249,48,4,reject
0,R1 0% offer,63.997990400001406,17,1,0_offer
0,SHARP Entry R1,64.49745920000225,61,1,tentry
0,SHARP Accept R1,64.63036160000414,62,1,enter
0,Enter R1,64.76408320000023,11,1,enter
0,Quit R1,70.50644480000436,13,1,quit
0,Reject R1,70.67078400000185,12,1,reject
0,R2 100% offer,70.6755456000045,32,2,100_offer
0,SHARP Entry R2,71.11041279999912,64,2,tentry
0,SHARP Accept R2,71.40916480000317,65,2,enter
0,Enter R2,71.64241920000315,23,2,enter
0,SHARP Entry R2,71.97742080000043,64,2,tentry
0,Servo 2 open,72.64480000000447,3,2,servo open
0,R2 reward taken,74.07111680000276,28,2,taken
0,SHARP Accept R2,78.9509504000023,65,2,enter
0,SHARP Entry R2,84.29038080000133,64,2,tentry
0,Quit R2,84.49182720000297,25,2,quit
0,Reject R2,84.62841600000114,24,2,reject
0,R3 100% offer,84.62897919999808,44,3,100_offer
0,SHARP Entry R3,84.92552960000187,67,3,tentry
0,SHARP Accept R3,85.0265984000042,68,3,enter
0,Enter R3,85.29139200000465,35,3,enter
0,Servo 3 open,86.29329919999837,5,3,servo open
0,R3 reward taken,89.42019839999824,40,3,taken
0,Quit R3,94.0677247999981,37,3,quit
0,Reject R3,94.23569920000433,36,3,reject
0,R4 100% offer,94.28337920000403,56,4,100_offer
0,SHARP Entry R4,94.78318079999835,70,4,tentry
0,SHARP Accept R4,94.84981760000437,71,4,enter
0,Enter R4,95.0836352000013,47,4,enter
0,Servo 4 open,96.0863871999979,7,4,servo open
0,R4 reward taken,97.2769280000031,52,4,taken
0,Quit R4,103.09226240000129,49,4,quit
0,Reject R4,103.25958399999887,48,4,reject
0,R1 100% offer,103.30874880000204,20,1,100_offer
0,SHARP Entry R1,103.67557119999826,61,1,tentry
0,SHARP Accept R1,103.80849920000136,62,1,enter
0,Enter R1,103.90936320000142,11,1,enter
0,Servo 1 open,104.9106943999976,1,1,servo open
0,SHARP Accept R1,109.01402880000323,62,1,enter
0,Quit R1,109.18088960000128,13,1,quit
0,SHARP Accept R1,109.54800640000403,62,1,enter
0,Enter R1,139.31575039999933,11,1,enter
0,SHARP Accept R1,139.8824575999975,62,1,enter
0,SHARP Entry R1,141.95226879999785,61,1,tentry
0,Quit R1,141.9856128000021,13,1,quit
0,Reject R1,142.4370432000011,12,1,reject
0,SHARP Accept R4,142.5703423999995,71,4,enter
0,Enter R4,142.63712000000476,47,4,enter
0,SHARP Accept R4,144.1390080000013,71,4,enter
0,Quit R4,145.27313920000196,49,4,quit
0,SHARP Entry R1,145.75592960000037,61,1,tentry
0,SHARP Accept R1,145.85584640000016,62,1,enter
0,Enter R1,145.95619839999824,11,1,enter
0,SHARP Accept R1,146.19016960000246,62,1,enter
0,Quit R1,149.26041600000113,13,1,quit
0,Reject R1,149.36559359999745,12,1,reject
0,R2 100% offer,149.3655680000037,32,2,100_offer
0,SHARP Entry R2,149.66973440000416,64,2,tentry
0,SHARP Accept R2,149.76762880000473,65,2,enter
0,Enter R2,149.900684799999,23,2,enter
0,Servo 2 open,150.90316799999775,3,2,servo open
0,R2 reward taken,152.52871680000425,28,2,taken
0,SHARP Accept R2,155.3069695999995,65,2,enter
0,Quit R2,157.5782784000039,25,2,quit
0,Reject R2,158.91395840000362,24,2,reject
0,R3 100% offer,158.91454720000178,44,3,100_offer
