,event_description,timestamp,event_code,restaurant
0,Quit R4,8.556441600002348,49,4
0,Enter R4,11.530073600001634,47,4
0,SHARP Accept R4,13.494848000004888,71,4
0,Quit R4,13.995827200002969,49,4
0,SHARP Exit R4,14.128243200004102,72,4
0,Mouse in offer zone 1,14.68019200000167,10,1
0,R1 reward tone,14.69077760000527,14,1
0,R1 80% offer,14.69082880000025,19,1
0,SHARP Entry R1,15.047129600003363,61,1
0,SHARP Accept R1,15.213324799999596,62,1
0,Enter R1,15.31415040000528,11,1
0,Servo 1 open,18.348172800004484,1,1
0,SHARP Exit R1,18.418688000001012,63,1
0,SHARP Entry R1,18.55107840000093,61,1
0,SHARP Accept R1,19.718297600001097,62,1
0,SHARP Accept R1,19.85263360000402,62,1
0,SHARP Accept R1,20.386470400005578,62,1
0,SHARP Accept R1,20.586073600001633,62,1
0,SHARP Accept R1,20.88714240000397,62,1
0,SHARP Accept R1,20.95317760000378,62,1
0,SHARP Accept R1,21.253951999999583,62,1
0,SHARP Accept R1,21.388147200003267,62,1
0,SHARP Exit R1,21.790131200000644,63,1
0,Quit R1,21.790412799999118,13,1
0,Mouse in hall 2,21.823155200004578,21,2
0,Reject R1,21.857740800000727,12,1
0,Servo 1 closed,21.858137600004675,2,1
0,Mouse in offer zone 2,21.862796800002457,22,2
0,Reject R1,21.866688000001012,12,1
0,Servo 1 closed,21.867110399998726,2,1
0,R2 reward tone,21.87792640000582,26,2
0,R2 80% offer,21.878003200002016,31,2
0,SHARP Entry R2,22.127052799999714,64,2
0,SHARP Accept R2,22.193446400001644,65,2
0,Enter R2,22.293324799999596,23,2
0,SHARP Accept R2,23.429849600002168,65,2
0,SHARP Accept R2,23.559833599999546,65,2
0,SHARP Accept R2,24.027315200001002,65,2
0,Servo 2 open,25.32197120000422,3,2
0,SHARP Exit R2,25.329804800003767,66,2
0,Quit R2,25.33009920000285,25,2
0,Mouse in hall 3,25.362124800004064,33,3
0,Mouse in offer zone 3,25.4299776000008,34,3
0,Servo 2 closed,25.433497600004078,4,2
0,Reject R2,25.433523200005293,24,2
0,Servo 2 closed,25.433766400001943,4,2
0,Reject R2,25.43379200000316,24,2
0,R3 reward tone,25.438131200000644,38,3
0,R3 100% offer,25.438169600002468,44,3
0,SHARP Entry R3,25.662080000005663,67,3
0,SHARP Accept R3,25.728716800004243,68,3
0,Enter R3,25.8293376000002,35,3
0,Servo 3 open,26.83840000000596,5,3
0,R3 reward taken,28.072960000000894,40,3
0,SHARP Accept R3,31.96952320000529,68,3
0,SHARP Accept R3,32.169548799999056,68,3
0,SHARP Accept R3,32.268953600004316,68,3
0,SHARP Accept R3,35.14096640000492,68,3
0,Quit R3,35.47335680000484,37,3
0,SHARP Exit R3,35.507404800005254,69,3
0,Mouse in hall 4,35.57395199999958,45,4
