trial_index,tone_onset,tone_prob,restaurant,T_Entry,choice,accept,outcome,reward,quit,collection,trial_end,exit,lapIndex,blockIndex,comment
2,94.23527679999918,20,1,94.5247615999952,94.6918015999943,1,,0,96.39453440000116,,96.39453440000116,96.51343360000104,0,1,animal accepted but quit before outcome revealed
3,96.52087039999664,0,2,96.7460991999954,96.81291519999505,1,,0,96.97989119999856,,96.97989119999856,96.97989119999856,0,1,animal accepted but quit
6,100.65660159999877,80,3,100.86741759999842,100.96789759999514,1,104.27306239999831,0,,,104.27306239999831,107.17489919999987,0,3,"accepted, waited, no-reward"
7,107.22371839999407,100,4,107.45214719999582,105.61786879999936,1,108.67226879999787,1,,109.91859200000017,109.91859200000017,116.66451199999452,0,3,"accepted, waited, rewarded, and collected"
8,114.8827647999972,0,1,115.14807039999963,115.28186879999936,1,,0,116.98415359999984,,116.98415359999984,117.05039359999448,1,3,animal accepted but quit before outcome revealed
9,117.06946559999884,100,2,117.30234879999608,117.4026752000004,1,118.63832319999486,1,,119.85218559999764,119.85218559999764,126.54679039999843,1,3,"accepted, waited, rewarded, and collected"
10,126.56424960000068,80,3,126.79756799999625,126.89756159999966,1,130.2796671999991,1,,132.03884799999744,132.03884799999744,137.90992639999837,1,3,"accepted, waited, rewarded, and collected"
11,137.95578880000113,20,4,138.25304320000112,132.6471423999965,1,143.60556799999625,0,,,143.60556799999625,144.92924159999936,1,3,"accepted, waited, no-reward"
12,144.9516671999991,0,1,145.2835967999995,145.6833024000004,0,,0,,,145.6833024000004,145.6833024000004,2,3,entered T junction then rejected and moved on
15,145.7027071999982,100,2,145.96880640000106,146.06845439999552,1,147.23787519999593,1,,148.52665599999577,148.52665599999577,155.0624639999941,0,5,fetched offer tone
16,155.0628095999956,20,3,155.29734399999677,155.3963775999993,1,,0,155.79818239999562,,155.79818239999562,155.79818239999562,0,5,animal accepted but quit but quit wasnot timestamped
17,155.87545600000024,0,4,156.24259839999675,156.80883199999482,0,,0,,,156.80883199999482,157.84191999999433,0,5,entered T junction then rejected and moved on
18,156.82952959999443,80,1,157.12916479999572,157.29740799999982,1,160.45054719999433,1,,161.64727039999514,161.64727039999514,173.7480319999978,1,5,"accepted, waited, rewarded, and collected"
19,173.76938239999862,100,2,174.0343680000007,174.1676799999997,1,175.5507839999944,1,,176.6400895999968,176.6400895999968,181.7096576000005,1,5,"accepted, waited, rewarded, and collected"
22,181.73084160000087,0,3,188.635315200001,189.0343167999983,0,189.47174399999528,0,,,189.47174399999528,189.83688960000129,1,5,fetched offer tone
23,189.84592639999838,100,4,190.1123839999959,190.37903359999507,1,191.3811071999967,1,,192.65282559999824,192.65282559999824,199.35759359999747,1,5,fetched offer tone
24,199.38007039999962,100,1,199.67720959999411,199.87743999999762,1,201.05512959999592,1,,202.23423999999463,202.23423999999463,214.39525119999797,2,5,"accepted, waited, rewarded, and collected"
26,214.41626879999788,80,2,214.71491839999706,214.81520639999957,1,218.02291200000047,1,,219.15221759999542,219.15221759999542,228.66352639999985,0,7,"accepted, waited, rewarded, and collected"
28,228.68131839999558,0,3,228.91301119999588,229.01317119999976,1,,0,229.7158015999943,,229.7158015999943,229.7158015999943,0,7,animal accepted but quit but quit wasnot timestamped
30,234.9847167999968,80,1,235.2840319999978,235.48472320000081,1,238.66792960000038,1,,239.9207551999986,239.9207551999986,247.03128319999576,0,9,"accepted, waited, rewarded, and collected"
31,247.0509567999989,20,2,247.35093759999424,247.45169919999688,1,,0,252.4243071999997,,252.4243071999997,252.6248191999942,0,9,animal accepted but quit before outcome revealed
