trial_index,tone_onset,tone_prob,restaurant,T_Entry,choice,accept,outcome,reward,quit,collection,trial_end,exit,lapIndex,blockIndex,comment
0,,,4,,,0,,0,,,,232.81378559999914,0,0,
1,233.08400639999658,80,1,233.51729919999838,233.7190527999997,1,,0,252.97409279999883,,252.97409279999883,253.2340991999954,0,1,animal accepted but quit before outcome revealed
2,253.24096000000088,20,2,253.89730559999495,254.16391679999978,1,259.7310591999963,0,,,259.7310591999963,271.1615231999978,0,1,"accepted, waited, no-reward"
3,,,1,,,0,,0,,,,355.32151039999724,0,2,
4,,,2,,,0,,0,,,,382.5771647999957,0,2,
5,,,1,,,0,,0,,,,436.6820223999992,0,2,
6,,,2,,,0,,0,,,,486.86273279999943,0,2,
7,,,1,,,0,,0,,,,501.8216063999981,0,2,
8,,,4,,,0,,0,,,,515.4014847999961,0,2,
9,,,1,,,0,,0,,,,531.722739199996,0,2,
10,,,2,,,0,,0,,,,578.1005951999947,0,2,
11,,,1,,,0,,0,,,,689.9361920000017,0,2,
12,,,4,,,0,,0,,,,722.5010815999955,0,2,
13,,,3,,,0,,0,,,,753.1059327999949,0,2,
14,,,2,,,0,,0,,,,926.3988991999998,0,2,
15,,,1,,,0,,0,,,,1117.190502399996,0,2,
16,,,2,,,0,,0,,,,1144.113663999997,0,2,
17,1144.3646719999983,0,3,1144.7493632000014,1145.0832895999997,1,1152.4020863999947,0,,,1152.4020863999947,1155.095487999998,0,3,"accepted, waited, no-reward"
18,1155.2644736000002,20,4,1155.9575040000007,1156.124799999997,1,1161.480447999999,0,,,1161.480447999999,1189.6641920000018,0,3,"accepted, waited, no-reward"
19,1189.7422207999975,80,1,1190.4068479999974,1190.7768319999948,1,1194.2341375999972,1,,1195.7237632,1195.7237632,1258.244057599999,1,3,"accepted, waited, rewarded, and collected"
20,,,4,,,0,,0,,,,1256.5385727999956,0,4,
21,1258.2440063999966,0,2,1258.8101631999984,1259.0098303999976,1,1266.2939904000013,0,,,1266.2939904000013,1298.8891647999958,0,5,"accepted, waited, no-reward"
22,1298.8952831999957,80,3,1300.0609023999943,1300.2941312000007,1,1303.7340927999987,0,,,1303.7340927999987,1315.3447551999986,0,5,"accepted, waited, no-reward"
