,event_description,timestamp,event_code,restaurant
0,Quit R4,5.335347199998796,49,4
0,Mouse in offer zone 1,5.637222399994731,10,1
0,R1 reward tone,5.704371199995279,14,1
0,R1 100% offer,5.709068799994886,20,1
0,Reject R1,5.71101439999789,12,1
0,Servo 1 closed,5.711423999994993,2,1
0,SHARP Entry R1,6.13692159999907,61,1
0,SHARP Accept R1,6.370086399994791,62,1
0,Enter R1,6.60190720000118,11,1
0,SHARP Accept R1,8.804979199998082,62,1
0,SHARP Accept R1,8.872947200000286,62,1
0,SHARP Accept R1,9.038988799996675,62,1
0,SHARP Accept R1,9.741311999998986,62,1
0,Quit R1,16.614566399998964,13,1
0,SHARP Exit R1,16.74755839999765,63,1
0,Mouse in hall 2,16.913318399995564,21,2
0,Reject R1,16.981068799994887,12,1
0,Servo 1 closed,16.98179839999974,2,1
0,Mouse in offer zone 2,17.04080640000105,22,2
0,R2 reward tone,17.051263999998568,26,2
0,R2 100% offer,17.0513919999972,32,2
0,SHARP Entry R2,17.542847999997438,64,2
0,SHARP Accept R2,17.709439999997617,65,2
0,Enter R2,18.043456000000237,23,2
0,SHARP Accept R2,18.443302400000395,65,2
0,Servo 2 open,19.07933439999819,3,2
0,SHARP Accept R2,19.276044799998402,65,2
0,R2 reward taken,24.764198399998246,28,2
0,SHARP Accept R2,30.93187839999795,65,2
0,Quit R2,31.222579199999572,25,2
0,SHARP Entry R2,31.256268799997866,64,2
0,Servo 2 closed,31.86689279999584,4,2
0,Reject R2,31.866918399997054,24,2
0,SHARP Exit R1,31.929740800000726,63,1
0,SHARP Entry R1,32.430873599998655,61,1
0,SHARP Exit R4,33.168652800001205,72,4
0,SHARP Accept R4,33.39619839999825,71,4
0,Enter R4,33.804262400001285,47,4
0,SHARP Accept R4,39.171225599996745,71,4
0,SHARP Accept R4,39.37006080000103,71,4
0,SHARP Accept R4,39.437324799999594,71,4
0,SHARP Accept R4,39.97315839999914,71,4
0,SHARP Accept R4,40.80965119999647,71,4
0,SHARP Accept R4,40.97465599999577,71,4
0,SHARP Accept R4,41.04084479999542,71,4
0,SHARP Accept R4,41.405222399994734,71,4
0,SHARP Accept R4,41.47288319999725,71,4
0,SHARP Accept R4,42.80693759999424,71,4
0,SHARP Accept R4,42.940684799999,71,4
0,SHARP Accept R4,43.04686079999804,71,4
0,SHARP Accept R4,43.1746176000014,71,4
0,SHARP Accept R4,43.24675840000063,71,4
0,SHARP Accept R4,43.5444095999971,71,4
0,SHARP Accept R4,43.74823680000007,71,4
0,SHARP Accept R4,43.87660799999535,71,4
0,SHARP Accept R4,44.04250879999995,71,4
0,SHARP Accept R4,44.37749759999662,71,4
0,SHARP Accept R4,44.54310399999469,71,4
0,SHARP Accept R4,44.60997119999677,71,4
0,SHARP Accept R4,44.71016959999502,71,4
0,SHARP Accept R4,44.84286719999462,71,4
0,SHARP Accept R4,44.94330879999697,71,4
0,SHARP Accept R4,45.07651839999855,71,4
0,SHARP Accept R4,45.143206399999556,71,4
0,SHARP Accept R4,45.24459519999474,71,4
0,SHARP Accept R4,45.51084799999744,71,4
0,SHARP Accept R4,45.67851519999653,71,4
