,event_description,timestamp,event_code,restaurant,keyword
0,R1 100% offer,13.070476799994706,20,1,100_offer
0,SHARP Entry R1,13.414310399994253,61,1,tentry
0,SHARP Accept R1,13.580454399995507,62,1,enter
0,Enter R1,13.71447039999813,11,1,enter
0,SHARP Accept R1,14.484569599993527,62,1,enter
0,Servo 1 open,14.72245759999752,1,1,servo open
0,SHARP Accept R1,14.918476799994707,62,1,enter
0,Reject R1,15.519807999998331,12,1,reject
0,Quit R1,15.552499199993909,13,1,quit
0,Enter R1,15.618316799998283,11,1,enter
0,SHARP Accept R1,15.75169280000031,62,1,enter
0,Reject R1,15.752345599994063,12,1,reject
0,Quit R1,17.655039999999104,13,1,quit
0,Enter R1,18.886617599993944,11,1,enter
0,SHARP Accept R1,18.953203199997546,62,1,enter
0,SHARP Entry R1,19.52035839999467,61,1,tentry
0,SHARP Entry R2,17.950425599999726,64,2,tentry
0,SHARP Accept R2,18.01666559999436,65,2,enter
0,Enter R2,18.11938560000062,23,2,enter
0,SHARP Accept R2,21.282303999997676,65,2,enter
0,Quit R2,21.618227199994028,25,2,quit
0,Quit R4,19.44294399999827,49,4,quit
0,SHARP Accept R4,22.212390399999915,71,4,enter
0,Enter R4,22.246233599998057,47,4,enter
0,Quit R4,22.34830079999566,49,4,quit
0,SHARP Accept R4,22.91623680000007,71,4,enter
0,SHARP Entry R3,22.149324799999594,67,3,tentry
0,SHARP Accept R3,22.28117759999633,68,3,enter
0,Enter R3,22.383462399996816,35,3,enter
0,Quit R3,23.38283519999683,37,3,quit
0,Enter R3,26.753407999999823,35,3,enter
0,SHARP Accept R3,26.787456000000237,68,3,enter
0,Quit R3,26.920537599995733,37,3,quit
0,Quit R1,24.22896639999747,13,1,quit
0,Enter R1,24.526079999998213,11,1,enter
0,SHARP Accept R1,24.55993599999696,62,1,enter
0,SHARP Entry R1,24.726732799999414,61,1,tentry
0,Quit R1,25.56185599999875,13,1,quit
0,SHARP Entry R1,29.03581439999491,61,1,tentry
0,SHARP Accept R1,29.100876800000666,62,1,enter
0,Enter R1,29.202380799993872,11,1,enter
0,SHARP Accept R1,40.24510719999671,62,1,enter
0,Quit R1,44.581990399993956,13,1,quit
0,SHARP Accept R4,24.58241279999912,71,4,enter
0,SHARP Entry R4,24.682380799993872,70,4,tentry
0,Enter R4,25.717145599998535,47,4,enter
0,Quit R4,25.817113600000738,49,4,quit
0,SHARP Accept R4,25.84972800000012,71,4,enter
0,SHARP Entry R4,27.285465599998833,70,4,tentry
0,SHARP Accept R4,27.352332799993455,71,4,enter
0,Enter R4,27.485939199998974,47,4,enter
0,SHARP Accept R4,28.65323519999534,71,4,enter
0,Quit R4,28.754623999997975,49,4,quit
0,SHARP Accept R4,39.13158399999887,71,4,enter
0,Enter R3,30.09126399999857,35,3,enter
