trial_index,tone_onset,tone_prob,restaurant,T_Entry,choice,accept,outcome,reward,quit,collection,trial_end,exit,lapIndex,blockIndex,comment
1,5.740940799996257,100,1,6.023859200000763,6.1574143999964,1,,0,6.923404799997806,,6.923404799997806,8.158387199997902,0,1,animal accepted but quit before outcome revealed
2,8.193343999996781,100,2,8.417254399999976,8.5174143999964,1,9.663257600001991,1,,11.047897600002587,11.047897600002587,15.06091520000249,0,1,"accepted, waited, rewarded, and collected"
3,15.066982400000095,100,3,15.292889600001276,15.392,1,16.53927679999918,1,,20.851596799999477,20.851596799999477,40.2282880000025,0,1,"accepted, waited, rewarded, and collected"
4,40.29209600000083,0,4,40.54849279999733,40.615347199998794,1,,0,46.522547200001775,,46.522547200001775,46.656255999997256,0,1,animal accepted but quit before outcome revealed
5,46.66988799999654,100,1,46.93564159999788,47.06847999999672,1,48.20963839999586,1,,49.25949440000206,49.25949440000206,61.285030400000515,1,1,"accepted, waited, rewarded, and collected"
6,61.311679999999704,0,2,61.611596799999475,61.712,1,,0,66.9840767999962,,66.9840767999962,66.9840767999962,1,1,animal accepted but quit before outcome revealed
7,67.11836159999669,100,3,67.38648319999874,67.52151039999724,1,68.66584319999814,1,,69.74969600000233,69.74969600000233,78.3660799999982,1,1,"accepted, waited, rewarded, and collected"
8,78.46119680000096,100,4,78.75873279999942,78.82511360000073,1,79.96482559999824,1,,81.05561599999666,81.05561599999666,85.56738560000062,1,1,"accepted, waited, rewarded, and collected"
9,85.57989119999856,100,1,85.84682239999623,85.94690559999644,1,87.06065919999779,1,,88.26113279999792,88.26113279999792,101.36528639999777,2,1,"accepted, waited, rewarded, and collected"
10,101.39047680000216,100,2,101.65766399999708,101.7902976000011,1,,0,102.72453119999915,,102.72453119999915,128.48707840000094,2,1,animal accepted but quit before outcome revealed
11,102.9630591999963,100,3,103.23056639999896,103.33336320000141,1,104.46044160000235,1,,105.53557760000228,105.53557760000228,125.21752319999784,2,1,"accepted, waited, rewarded, and collected"
16,161.58767359999567,0,4,161.8860927999988,161.9529472000003,1,,0,164.98950400000066,,164.98950400000066,165.12453119999915,0,3,animal accepted but quit before outcome revealed
17,165.1393280000016,100,1,165.77157119999825,165.90425599999725,1,167.03952639999986,1,,168.09987839999795,168.09987839999795,173.88295679999888,1,3,"accepted, waited, rewarded, and collected"
18,173.97592319999634,80,2,175.20706560000033,175.50776319999994,1,180.61232639999687,0,,,180.61232639999687,183.11695359999686,1,3,"accepted, waited, no-reward"
19,183.11736320000142,0,3,183.4169472000003,183.55042559999973,1,,0,184.68549120000006,,184.68549120000006,185.81628159999846,1,3,animal accepted but quit before outcome revealed
20,185.81608959999681,80,4,186.38074880000204,186.4473471999988,1,,0,187.51939840000122,,187.51939840000122,187.51939840000122,1,3,animal accepted but quit but quit wasnot timestamped
21,187.53186559999733,0,1,187.82887680000067,187.9629824000001,1,,0,190.79937280000001,,190.79937280000001,190.90022399999947,2,3,animal accepted but quit before outcome revealed
22,190.99284479999542,100,2,191.35907840000093,191.42598399999738,1,192.59394559999555,1,,193.6155776000023,193.6155776000023,201.30419200000168,2,3,"accepted, waited, rewarded, and collected"
23,203.54288639999925,80,3,204.14104320000112,204.27352319999784,1,207.4759552000016,1,,224.57603840000183,224.57603840000183,256.6673919999972,2,3,"accepted, waited, rewarded, and collected"
24,256.72773120000215,0,4,257.0271103999987,257.0935040000007,1,,0,258.6956159999967,,258.6956159999967,258.963430399999,2,3,animal accepted but quit before outcome revealed
25,258.97757440000026,0,1,259.34364159999785,259.4436863999963,1,,0,263.1153024000004,,263.1153024000004,263.3154431999996,3,3,animal accepted but quit before outcome revealed
26,263.40825599999727,100,2,263.77479680000243,263.94129919999835,1,265.491315200001,1,,266.85048319999873,266.85048319999873,275.08912640000136,3,3,"accepted, waited, rewarded, and collected"
