,event_description,timestamp,event_code,restaurant
0,Enter R4,3.0747263999953867,47,4
0,SHARP Accept R4,5.375974399998784,71,4
0,SHARP Exit R4,5.5096704000011085,72,4
0,Quit R4,5.5454208000004295,49,4
0,Mouse in offer zone 1,5.655065600000322,10,1
0,R1 reward tone,5.735872000001371,14,1
0,R1 100% offer,5.740940799996257,20,1
0,SHARP Entry R1,6.023859200000763,61,1
0,SHARP Accept R1,6.1574143999964,62,1
0,Enter R1,6.2597247999981045,11,1
0,SHARP Exit R1,6.656793600000441,63,1
0,Quit R1,6.923404799997806,13,1
0,Enter R1,6.957132799997925,11,1
0,SHARP Accept R1,7.624332800000906,62,1
0,SHARP Accept R1,7.757913599997758,62,1
0,Quit R1,8.024204800002277,13,1
0,SHARP Exit R1,8.057932800002396,63,1
0,Mouse in hall 2,8.091404799997807,21,2
0,Reject R1,8.158387199997902,12,1
0,Servo 1 closed,8.15901439999789,2,1
0,Mouse in offer zone 2,8.184716799996794,22,2
0,Reject R1,8.186995200000704,12,1
0,Servo 1 closed,8.187353599995374,2,1
0,R2 reward tone,8.193254399999976,26,2
0,R2 100% offer,8.193343999996781,32,2
0,SHARP Entry R2,8.417254399999976,64,2
0,SHARP Accept R2,8.5174143999964,65,2
0,Enter R2,8.651174400001764,23,2
0,SHARP Accept R2,9.555071999996901,65,2
0,Servo 2 open,9.663257600001991,3,2
0,SHARP Accept R2,9.853529600001872,65,2
0,SHARP Accept R2,9.923494400002062,65,2
0,SHARP Accept R2,10.2232704000026,65,2
0,SHARP Accept R2,10.424780799999834,65,2
0,SHARP Accept R2,10.489587200000882,65,2
0,SHARP Accept R2,10.619366399995982,65,2
0,R2 reward taken,11.047897600002587,28,2
0,SHARP Accept R2,13.130726399995387,65,2
0,SHARP Accept R2,13.256140799999237,65,2
0,SHARP Accept R2,13.52345600000024,65,2
0,SHARP Accept R2,13.824320000000299,65,2
0,SHARP Accept R2,13.957273599997162,65,2
0,SHARP Accept R2,14.158079999998211,65,2
