,event_description,timestamp,event_code,restaurant,keyword
0,Enter R4,3.0747263999953867,47,4,enter
0,SHARP Accept R4,5.375974399998784,71,4,enter
0,Quit R4,5.5454208000004295,49,4,quit
0,R1 100% offer,5.740940799996257,20,1,100_offer
0,SHARP Entry R1,6.023859200000763,61,1,tentry
0,SHARP Accept R1,6.1574143999964,62,1,enter
0,Enter R1,6.2597247999981045,11,1,enter
0,Quit R1,6.923404799997806,13,1,quit
0,Enter R1,6.957132799997925,11,1,enter
0,SHARP Accept R1,7.624332800000906,62,1,enter
0,Quit R1,8.024204800002277,13,1,quit
0,Reject R1,8.158387199997902,12,1,reject
0,R2 100% offer,8.193343999996781,32,2,100_offer
0,SHARP Entry R2,8.417254399999976,64,2,tentry
0,SHARP Accept R2,8.5174143999964,65,2,enter
0,Enter R2,8.651174400001764,23,2,enter
0,SHARP Accept R2,9.555071999996901,65,2,enter
0,Servo 2 open,9.663257600001991,3,2,servo open
0,SHARP Accept R2,9.853529600001872,65,2,enter
0,R2 reward taken,11.047897600002587,28,2,taken
0,SHARP Accept R2,13.130726399995387,65,2,enter
0,Quit R2,14.991039999999106,25,2,quit
0,Reject R2,15.06091520000249,24,2,reject
0,R3 100% offer,15.066982400000095,44,3,100_offer
0,SHARP Entry R3,15.292889600001276,67,3,tentry
0,SHARP Accept R3,15.392,68,3,enter
0,Enter R3,15.5254143999964,35,3,enter
0,Servo 3 open,16.53927679999918,5,3,servo open
0,R3 reward taken,20.851596799999477,40,3,taken
0,SHARP Accept R3,28.87390720000118,68,3,enter
0,Quit R3,40.15768320000171,37,3,quit
0,Reject R3,40.2282880000025,36,3,reject
0,R4 0% offer,40.29209600000083,53,4,0_offer
0,SHARP Entry R4,40.54849279999733,70,4,tentry
0,SHARP Accept R4,40.615347199998794,71,4,enter
0,Enter R4,40.78220799999684,47,4,enter
0,SHARP Accept R4,45.82298879999667,71,4,enter
0,Quit R4,46.522547200001775,49,4,quit
0,Reject R4,46.656255999997256,48,4,reject
