,event_description,timestamp,event_code,restaurant
0,Quit R4,27.564159999996424,49,4
0,Mouse in offer zone 1,27.64093439999968,10,1
0,R1 no-reward tone,27.657011200003325,15,1
0,R1 20% offer,27.657087999999522,18,1
0,SHARP Entry R1,27.837977600000798,61,1
0,SHARP Accept R1,27.971302400000393,62,1
0,Enter R1,28.072575999997557,11,1
0,SHARP Accept R1,30.844416000001132,62,1
0,Quit R1,31.041254399999975,13,1
0,SHARP Exit R1,31.07438080000132,63,1
0,Mouse in hall 2,31.14154240000248,21,2
0,Reject R1,31.17543680000305,12,1
0,Servo 1 closed,31.175910400003193,2,1
0,Mouse in offer zone 2,31.198515199996532,22,2
0,Reject R1,31.203468800000845,12,1
0,Servo 1 closed,31.203903999999167,2,1
0,R2 reward tone,31.212326399996876,26,2
0,R2 100% offer,31.212390399999915,32,2
0,SHARP Entry R2,31.431615999996662,64,2
0,SHARP Accept R2,31.532403200000523,65,2
0,SHARP Entry R2,31.632806400001048,64,2
0,Enter R2,31.63302399999648,23,2
0,Servo 2 open,32.64252160000056,3,2
0,R2 reward taken,33.74055680000037,28,2
0,SHARP Accept R2,39.00806400000304,65,2
0,Quit R2,39.87889919999987,25,2
0,SHARP Exit R2,39.910924800001084,66,2
0,Mouse in hall 3,39.94356480000168,33,3
0,Mouse in offer zone 3,40.01237759999931,34,3
0,Servo 2 closed,40.01710080000013,4,2
0,Reject R2,40.01713920000196,24,2
0,Servo 2 closed,40.017369599998,4,2
0,Reject R2,40.0173823999986,24,2
0,R3 reward tone,40.026124799996616,38,3
0,R3 100% offer,40.02618879999965,44,3
0,SHARP Entry R3,40.28134399999678,67,3
0,SHARP Accept R3,40.38301439999789,68,3
0,Enter R3,40.48096000000089,35,3
0,Servo 3 open,41.49039360000193,5,3
0,R3 reward taken,42.59685119999945,40,3
0,SHARP Accept R3,44.7490047999993,68,3
0,SHARP Accept R3,47.720499200001356,68,3
0,Quit R3,49.88911360000074,37,3
0,SHARP Exit R3,50.35613440000266,69,3
0,Mouse in hall 4,50.55575039999932,45,4
0,Servo 3 closed,50.5583871999979,6,3
0,Reject R3,50.558438400000334,36,3
0,Servo 3 closed,50.65660159999877,6,3
0,Reject R3,50.656652800001204,36,3
0,Mouse in offer zone 4,50.72006400000304,46,4
0,R4 no-reward tone,50.72574719999731,51,4
0,R4 0% offer,50.72578559999913,53,4
0,SHARP Entry R4,51.5209600000009,70,4
0,SHARP Exit R4,52.75490559999645,72,4
0,Servo 4 closed,52.92394240000099,8,4
0,Reject R4,52.923980800002816,48,4
0,Mouse in offer zone 1,52.933939199998974,10,1
0,Servo 4 closed,52.93416960000247,8,4
0,Reject R4,52.934182400003074,48,4
0,R1 no-reward tone,52.93447680000216,15,1
0,R1 20% offer,52.93451519999653,18,1
0,SHARP Entry R1,53.200832000002265,61,1
0,SHARP Accept R1,53.2999552000016,62,1
0,Enter R1,53.401036799997094,11,1
0,R1 no-reward tone,58.41766399999708,15,1
0,SHARP Accept R1,60.54159359999746,62,1
0,Reject R1,61.4437247999981,12,1
0,Servo 1 closed,61.444108800001445,2,1
0,Quit R1,61.847244800001384,13,1
0,Enter R1,61.87988480000198,11,1
0,Reject R1,63.11289599999785,12,1
0,Servo 1 closed,63.113215999998154,2,1
0,SHARP Accept R1,63.44592639999836,62,1
0,Quit R1,64.38027520000189,13,1
0,SHARP Exit R1,64.47975680000334,63,1
0,Mouse in hall 2,64.51283200000226,21,2
0,Mouse in offer zone 2,64.60473600000142,22,2
0,R2 reward tone,64.60851200000197,26,2
0,R2 80% offer,64.60856319999695,31,2
0,SHARP Entry R2,64.90289919999987,64,2
0,SHARP Accept R2,65.00389119999856,65,2
0,Enter R2,65.10455039999634,23,2
0,Servo 2 open,68.10734080000222,3,2
0,R2 reward taken,69.19041279999912,28,2
0,SHARP Accept R2,71.2440319999978,65,2
0,SHARP Accept R2,73.4506623999998,65,2
0,Quit R2,73.72023040000349,25,2
0,SHARP Exit R2,73.78568959999829,66,2
0,Mouse in hall 3,73.78584319999814,33,3
0,Servo 2 closed,73.88239360000193,4,2
0,Reject R2,73.88241920000314,24,2
0,Mouse in offer zone 3,73.88346880000084,34,3
0,R3 reward tone,73.88624639999867,38,3
0,R3 80% offer,73.8862976000011,43,3
0,Servo 2 closed,73.88643840000033,4,2
0,Reject R2,73.88646400000155,24,2
0,SHARP Exit R2,74.04729599999636,66,2
0,SHARP Entry R3,74.75078400000184,67,3
0,SHARP Accept R3,75.08479999999702,68,3
0,Enter R3,75.2173056000024,35,3
0,SHARP Exit R3,75.81953279999644,69,3
0,Servo 3 open,78.21943039999903,5,3
0,R3 reward taken,79.21433600000292,40,3
0,SHARP Accept R3,83.42703360000253,68,3
0,SHARP Accept R3,85.93067520000041,68,3
0,Quit R3,87.89990399999917,37,3
0,SHARP Entry R3,87.99906560000032,67,3
0,Mouse in hall 3,89.03134719999879,33,3
0,Servo 3 closed,89.03180799999834,6,3
0,Reject R3,89.03183359999954,36,3
0,SHARP Exit R2,89.1989504000023,66,2
0,SHARP Accept R2,89.33263359999657,65,2
0,Enter R2,89.43130879999697,23,2
0,SHARP Accept R2,90.99985920000076,65,2
0,SHARP Accept R2,94.13657599999756,65,2
0,Quit R2,94.30360320000351,25,2
0,SHARP Exit R2,95.23816960000246,66,2
0,SHARP Exit R2,95.53807360000164,66,2
0,Mouse in hall 3,95.73958399999887,33,3
0,SHARP Accept R2,97.64115200000256,65,2
0,SHARP Accept R2,97.80733439999818,65,2
0,SHARP Accept R2,97.90831360000372,65,2
0,SHARP Accept R2,98.14150400000065,65,2
0,SHARP Accept R2,98.40917759999633,65,2
0,SHARP Accept R2,98.50851839999855,65,2
0,Mouse in offer zone 3,98.67769600000233,34,3
0,Servo 3 closed,98.6779904000014,6,3
0,Reject R3,98.67801600000263,36,3
0,SHARP Exit R2,99.04216319999844,66,2
0,Mouse in hall 3,99.77760000000148,33,3
0,SHARP Entry R3,100.78010880000144,67,3
0,SHARP Accept R3,101.44714239999652,68,3
0,SHARP Accept R3,101.54713599999994,68,3
0,SHARP Accept R3,101.74736640000343,68,3
