,event_description,timestamp,event_code,restaurant,keyword
0,SHARP Accept R1,6.955443200007081,62,1,enter
0,SHARP Entry R1,6.955622400000691,61,1,tentry
0,Enter R1,6.955827200002968,11,1,enter
0,Enter R4,6.9570048000067475,47,4,enter
0,Quit R4,6.9829504000023,49,4,quit
0,SHARP Accept R4,7.013657600000501,71,4,enter
0,SHARP Entry R4,7.060185600005091,70,4,tentry
0,Enter R4,7.0603008000031116,47,4,enter
0,SHARP Entry R2,6.968358400002122,64,2,tentry
0,SHARP Accept R2,6.968473600000143,65,2,enter
0,Enter R2,6.968870400004089,23,2,enter
0,Quit R2,7.096448000006378,25,2,quit
0,SHARP Entry R3,6.981196800000966,67,3,tentry
0,Enter R3,6.981286400005222,35,3,enter
0,Quit R3,7.062553600005805,37,3,quit
0,Enter R3,7.076838400006294,35,3,enter
0,Quit R3,7.110489600002766,37,3,quit
0,R1 100% offer,7.048051200002432,20,1,100_offer
0,Reject R1,7.051929600000381,12,1,reject
0,Quit R4,7.11427840000391,49,4,quit
0,SHARP Entry R4,7.147353600002825,70,4,tentry
0,SHARP Accept R4,7.14739200000465,71,4,enter
0,Enter R4,7.147584000006318,47,4,enter
0,Quit R4,7.281113600000739,49,4,quit
0,SHARP Accept R4,7.315865600004792,71,4,enter
0,Enter R4,7.316057600006461,47,4,enter
0,Quit R1,7.118604800000787,13,1,quit
0,SHARP Accept R1,7.151539200000465,62,1,enter
0,SHARP Entry R1,7.151603200003505,61,1,tentry
0,Enter R1,7.152192000001669,11,1,enter
0,Quit R1,7.285427200004459,13,1,quit
0,Enter R1,7.351846400000155,11,1,enter
0,Quit R1,7.384934400007129,13,1,quit
0,SHARP Entry R2,7.162931200005114,64,2,tentry
0,SHARP Accept R2,7.1629952000007036,65,2,enter
0,Enter R2,7.16313599999994,23,2,enter
0,Quit R2,7.296921600006521,25,2,quit
0,SHARP Entry R2,7.464563200004399,64,2,tentry
0,SHARP Accept R2,7.464640000000596,65,2,enter
0,Enter R2,7.464793600000441,23,2,enter
0,Quit R2,7.63581440000236,25,2,quit
0,SHARP Entry R2,9.132211200006306,64,2,tentry
0,SHARP Accept R2,9.132288000002504,65,2,enter
0,Enter R2,9.132441600002348,23,2,enter
0,SHARP Accept R3,7.177241600006819,68,3,enter
0,SHARP Entry R3,7.1772800000011925,67,3,tentry
0,Enter R3,7.177420800000429,35,3,enter
0,Quit R3,7.210432000003755,37,3,quit
0,SHARP Accept R3,7.377152000002563,68,3,enter
0,SHARP Entry R3,7.377164800003171,67,3,tentry
0,SHARP Accept R3,7.478912000000477,68,3,enter
0,SHARP Entry R3,7.478950400002301,67,3,tentry
0,SHARP Accept R3,8.049945600003005,68,3,enter
0,SHARP Entry R3,8.050009600006044,67,3,tentry
0,SHARP Accept R3,9.112806400001048,68,3,enter
0,SHARP Entry R3,9.112844800002874,67,3,tentry
0,Enter R3,9.14609920000285,35,3,enter
0,Quit R3,9.249088000006974,37,3,quit
0,Quit R4,7.4145664000064135,49,4,quit
0,SHARP Entry R4,7.482816000007093,70,4,tentry
0,SHARP Accept R4,7.482867200002074,71,4,enter
0,Enter R4,7.483059200003743,47,4,enter
0,Quit R4,7.655641600005328,49,4,quit
0,Enter R4,7.987046400003135,47,4,enter
0,SHARP Entry R4,8.020697600007058,70,4,tentry
0,Quit R4,8.056537600003184,49,4,quit
0,SHARP Entry R4,9.149632000006735,70,4,tentry
0,SHARP Accept R4,9.1496576000005,71,4,enter
0,Enter R4,9.149785600006581,47,4,enter
0,Quit R4,9.355187200002373,49,4,quit
0,SHARP Accept R1,7.487193600006401,62,1,enter
0,SHARP Entry R1,7.487257600001991,61,1,tentry
0,Enter R1,7.487360000006855,11,1,enter
0,Quit R1,7.623539200000465,13,1,quit
0,Enter R1,8.025369600005448,11,1,enter
0,Quit R1,8.061043200001121,13,1,quit
0,Enter R1,8.088819200001657,11,1,enter
0,Quit R1,8.121958400003612,13,1,quit
0,SHARP Accept R1,9.121561600007118,62,1,enter
0,SHARP Entry R1,9.121651200003923,61,1,tentry
0,Enter R1,9.121779200002551,11,1,enter
0,Quit R1,9.330483200006187,13,1,quit
0,Quit R2,9.369216000005602,25,2,quit
0,SHARP Accept R2,9.703091200001538,65,2,enter
0,SHARP Entry R4,11.355072000004352,70,4,tentry
0,Enter R4,11.356108800001442,47,4,enter
0,Quit R4,11.388838400006295,49,4,quit
0,SHARP Accept R4,13.788390399999917,71,4,enter
0,Enter R4,13.826713600002229,47,4,enter
0,SHARP Entry R4,13.994432000003755,70,4,tentry
0,Quit R4,16.702182400003075,49,4,quit
0,SHARP Entry R1,16.668902400001883,61,1,tentry
0,SHARP Accept R1,16.79932160000503,62,1,enter
0,Enter R1,16.86622720000148,11,1,enter
0,SHARP Accept R1,91.54947840000689,62,1,enter
0,SHARP Entry R1,99.0609152000025,61,1,tentry
0,Quit R1,99.06109440000355,13,1,quit
0,SHARP Accept R4,46.76188159999997,71,4,enter
0,SHARP Accept R4,99.654630400002,71,4,enter
0,Enter R4,99.75984640000016,47,4,enter
0,SHARP Accept R4,101.32515840000659,71,4,enter
0,SHARP Entry R4,125.553203200005,70,4,tentry
0,Quit R4,125.55352320000529,49,4,quit
0,SHARP Accept R4,136.82947840000688,71,4,enter
0,SHARP Accept R3,126.18149120000005,68,3,enter
0,Enter R3,126.24871680000425,35,3,enter
0,SHARP Accept R3,154.54713599999994,68,3,enter
0,SHARP Entry R3,160.25274880000205,67,3,tentry
0,Quit R3,160.41955840000512,37,3,quit
0,SHARP Accept R2,163.31018240000307,65,2,enter
0,Enter R2,163.37504000000655,23,2,enter
0,SHARP Accept R2,163.54408960000427,65,2,enter
0,Quit R2,178.66106880000234,25,2,quit
0,SHARP Entry R2,179.42602240000664,64,2,tentry
0,SHARP Accept R1,180.22154240000248,62,1,enter
0,Enter R1,180.28303360000254,11,1,enter
0,SHARP Accept R1,191.3288832000047,62,1,enter
0,Quit R1,201.97949440000207,13,1,quit
0,SHARP Entry R1,205.1461760000065,61,1,tentry
0,SHARP Accept R4,206.5426176000014,71,4,enter
0,Enter R4,206.6758784000054,47,4,enter
0,SHARP Accept R4,209.81062400000542,71,4,enter
0,Quit R4,217.55389440000056,49,4,quit
0,Enter R4,217.58816000000388,47,4,enter
0,Quit R4,217.621888000004,49,4,quit
0,SHARP Accept R4,218.3218688000068,71,4,enter
0,Enter R4,222.79424000000208,47,4,enter
0,SHARP Accept R4,222.82749440000205,71,4,enter
0,Quit R4,222.89448960000277,49,4,quit
0,Enter R4,222.9605504000038,47,4,enter
0,SHARP Accept R4,223.02720000000298,71,4,enter
0,Quit R4,232.30512640000134,49,4,quit
0,SHARP Entry R1,233.74607360000164,61,1,tentry
0,SHARP Accept R1,233.8462848000005,62,1,enter
0,Enter R1,233.94485760000347,11,1,enter
0,SHARP Accept R1,243.12227840000392,62,1,enter
0,SHARP Entry R1,243.65555200000108,61,1,tentry
0,Quit R1,243.65566720000655,13,1,quit
0,SHARP Entry R1,332.8587648000047,61,1,tentry
0,SHARP Accept R1,333.05936640000346,62,1,enter
0,Enter R1,333.2258816,11,1,enter
0,SHARP Accept R4,244.18508800000697,71,4,enter
0,Enter R4,244.28446720000358,47,4,enter
0,SHARP Accept R4,256.2959232000038,71,4,enter
0,Quit R4,273.1229568000063,49,4,quit
0,SHARP Entry R4,277.2876032000035,70,4,tentry
0,SHARP Accept R4,302.6819712000042,71,4,enter
0,SHARP Accept R3,277.8896128000021,68,3,enter
0,Enter R3,277.99078400000184,35,3,enter
0,SHARP Accept R3,285.32766720000654,68,3,enter
0,Quit R3,286.43148800000546,37,3,quit
0,Enter R3,288.6022016000003,35,3,enter
0,SHARP Accept R3,297.77713920000195,68,3,enter
0,Quit R3,302.8476928000003,37,3,quit
0,SHARP Accept R3,346.03018240000307,68,3,enter
0,Enter R3,346.19793920000643,35,3,enter
0,SHARP Accept R3,362.61626880000534,68,3,enter
0,SHARP Accept R4,302.84934400000424,71,4,enter
0,SHARP Entry R4,312.12582400000093,70,4,tentry
0,SHARP Accept R4,312.192460800007,71,4,enter
0,Enter R4,314.2617472000048,47,4,enter
0,Quit R4,323.3056512000039,49,4,quit
0,Enter R4,324.8743552000001,47,4,enter
0,Quit R4,325.7755904000029,49,4,quit
0,Enter R4,325.8755072000027,47,4,enter
0,Quit R4,326.34336000000684,49,4,quit
0,SHARP Accept R4,331.714688000001,71,4,enter
0,SHARP Accept R4,333.2507648000047,71,4,enter
0,SHARP Accept R4,338.6562176000029,71,4,enter
0,Enter R4,339.4238720000014,47,4,enter
0,Quit R4,342.2272384000048,49,4,quit
0,SHARP Entry R4,342.29320960000155,70,4,tentry
0,SHARP Accept R4,343.0943488000035,71,4,enter
0,SHARP Accept R4,346.3647360000014,71,4,enter
0,SHARP Accept R4,362.68313599999993,71,4,enter
0,Quit R3,364.4535808000043,37,3,quit
0,SHARP Accept R3,374.0633728,68,3,enter
0,Enter R3,374.1291776000038,35,3,enter
0,SHARP Accept R3,385.61120000000295,68,3,enter
0,Quit R3,386.6167552000061,37,3,quit
0,SHARP Entry R3,387.07943680000307,67,3,tentry
0,SHARP Accept R4,364.45477120000123,71,4,enter
0,SHARP Entry R4,367.7588480000049,70,4,tentry
0,Enter R4,367.9889536000043,47,4,enter
0,SHARP Accept R4,370.35846400000156,71,4,enter
0,Quit R4,373.3956480000019,49,4,quit
0,SHARP Entry R4,373.49480960000307,70,4,tentry
0,SHARP Accept R4,373.79617280000446,71,4,enter
0,SHARP Accept R4,374.1304064000025,71,4,enter
0,SHARP Accept R4,385.71045120000093,71,4,enter
0,SHARP Accept R4,386.6469504000023,71,4,enter
0,SHARP Accept R4,387.1156608000025,71,4,enter
0,SHARP Accept R2,389.70123520000277,65,2,enter
0,Enter R2,389.8018432000056,23,2,enter
0,SHARP Accept R2,391.14077440000324,65,2,enter
0,SHARP Accept R4,389.78483200000227,71,4,enter
0,SHARP Accept R4,391.7834112000018,71,4,enter
0,Quit R2,396.2746623999998,25,2,quit
0,Enter R2,397.5776128000021,23,2,enter
0,Quit R2,397.6776192000061,25,2,quit
0,Enter R2,397.77873920000343,23,2,enter
0,Quit R2,397.9099648000002,25,2,quit
0,Enter R2,397.9429632000029,23,2,enter
0,Quit R2,398.3443200000003,25,2,quit
0,Enter R2,398.37692160000654,23,2,enter
0,Quit R2,399.0448640000001,25,2,quit
0,Enter R2,399.1785856000036,23,2,enter
0,SHARP Accept R4,396.42274560000004,71,4,enter
0,SHARP Accept R4,398.4915328000039,71,4,enter
0,Quit R2,399.4454272000045,25,2,quit
0,Enter R2,399.47929600000384,23,2,enter
0,Quit R2,399.54535680000487,25,2,quit
0,Enter R2,399.61210880000147,23,2,enter
0,Quit R2,399.6463616000041,25,2,quit
0,Enter R2,399.9126656000018,23,2,enter
0,Quit R2,399.94656000000236,25,2,quit
0,Enter R2,400.4478720000014,23,2,enter
0,Quit R2,400.480576000005,25,2,quit
0,Enter R2,400.5140992000029,23,2,enter
0,Quit R2,400.5814784000069,25,2,quit
0,Enter R2,400.6168704000041,23,2,enter
0,Quit R2,402.6472832000032,25,2,quit
0,Enter R2,402.747200000003,23,2,enter
0,SHARP Accept R2,406.48651520000396,65,2,enter
0,Quit R2,407.5867264000028,25,2,quit
0,SHARP Accept R4,400.6943488000035,71,4,enter
0,SHARP Accept R4,402.79541760000586,71,4,enter
0,SHARP Accept R4,406.5336832000017,71,4,enter
0,SHARP Accept R4,407.7708672000021,71,4,enter
0,SHARP Accept R4,409.13547520000486,71,4,enter
0,SHARP Accept R1,410.11310080000015,62,1,enter
0,Enter R1,410.24642560000717,11,1,enter
0,Quit R1,413.38782720000296,13,1,quit
0,SHARP Entry R1,413.454630400002,61,1,tentry
0,SHARP Accept R4,410.1369984000027,71,4,enter
0,SHARP Accept R4,413.6444672000036,71,4,enter
0,SHARP Entry R4,420.05168640000375,70,4,tentry
0,SHARP Accept R4,420.51546880000086,71,4,enter
0,SHARP Accept R3,420.71773440000413,68,3,enter
0,Enter R3,420.817203200005,35,3,enter
0,Quit R3,426.221888000004,37,3,quit
0,SHARP Accept R3,443.61040640000255,68,3,enter
0,SHARP Entry R3,446.07769600000233,67,3,tentry
0,SHARP Accept R4,420.81690880000593,71,4,enter
0,SHARP Accept R4,426.2557952000052,71,4,enter
0,SHARP Entry R4,427.0224128000066,70,4,tentry
0,Enter R4,427.2232192000002,47,4,enter
0,Quit R4,429.2583040000051,49,4,quit
0,Enter R4,435.49872640000285,47,4,enter
0,Quit R4,435.5323392000049,49,4,quit
0,Enter R4,435.5660800000057,47,4,enter
0,Quit R4,435.5992960000038,49,4,quit
0,Enter R4,435.6661888000071,47,4,enter
0,SHARP Entry R4,439.9381888000071,70,4,tentry
0,Quit R4,439.93850879999997,49,4,quit
0,SHARP Accept R4,440.43889919999987,71,4,enter
0,SHARP Accept R4,443.7138944000006,71,4,enter
0,SHARP Accept R4,446.14449920000135,71,4,enter
0,SHARP Accept R4,447.9126656000018,71,4,enter
0,SHARP Accept R2,461.68442880000174,65,2,enter
0,Enter R2,461.8516224000007,23,2,enter
0,SHARP Accept R2,462.8501376000047,65,2,enter
0,Quit R2,471.058636800006,25,2,quit
0,SHARP Accept R4,461.73189120000603,71,4,enter
0,SHARP Accept R4,463.3306752000004,71,4,enter
0,SHARP Accept R4,468.33588480000196,71,4,enter
0,SHARP Accept R4,471.07304960000516,71,4,enter
0,SHARP Entry R2,472.7273728,64,2,tentry
0,SHARP Accept R4,472.80765440000596,71,4,enter
0,SHARP Accept R4,475.2772352000028,71,4,enter
0,SHARP Accept R1,476.3883008000031,62,1,enter
0,Enter R1,476.555891200006,11,1,enter
0,SHARP Accept R1,488.4698112000003,62,1,enter
0,Quit R1,492.00766720000655,13,1,quit
0,SHARP Entry R1,492.9404928000048,61,1,tentry
0,SHARP Accept R4,476.445260800004,71,4,enter
0,SHARP Accept R4,488.5270784000009,71,4,enter
0,SHARP Accept R4,489.69401600000265,71,4,enter
0,SHARP Accept R4,492.13085440000145,71,4,enter
0,SHARP Accept R4,493.13105920000373,71,4,enter
0,Enter R4,501.14045440000297,47,4,enter
0,SHARP Accept R4,504.911142400004,71,4,enter
