trial_index,tone_onset,tone_prob,restaurant,T_Entry,choice,accept,outcome,reward,quit,collection,trial_end,exit,lapIndex,blockIndex,comment
1,48.95914240000397,100,1,49.27037440000475,49.470719999998806,1,,0,50.10451200000197,,50.10451200000197,71.82950400000065,0,1,animal accepted but quit before outcome revealed
2,71.89675519999862,0,2,72.42040320000052,72.52019200000167,1,79.81861120000481,0,,,79.81861120000481,95.6472704000026,0,1,"accepted, waited, no-reward"
3,95.66193919999897,100,3,96.01949440000206,96.21952000000327,1,,0,97.22119680000097,,97.22119680000097,107.19950079999865,0,1,animal accepted but quit before outcome revealed
4,107.2719104000032,100,4,107.7329152000025,107.93264640000463,1,109.47605759999901,1,,110.95906560000032,110.95906560000032,123.61774080000073,0,1,"accepted, waited, rewarded, and collected"
5,123.62156800000369,100,1,123.88805120000244,124.02205440000445,1,125.36357120000571,1,,126.43264000000059,126.43264000000059,153.12259840000422,1,1,"accepted, waited, rewarded, and collected"
6,153.1466367999986,0,2,153.4795776000023,153.5463423999995,1,,0,157.7176576000005,,157.7176576000005,157.81807360000164,1,1,animal accepted but quit before outcome revealed
7,157.82380800000578,100,3,158.15667200000584,158.2906623999998,1,159.4583552000001,1,,160.61271040000022,160.61271040000022,168.76992000000178,1,1,"accepted, waited, rewarded, and collected"
8,168.86910720000415,100,4,169.16829439999907,169.23514880000056,1,170.37319680000095,1,,171.603430399999,171.603430399999,180.05483520000428,1,1,"accepted, waited, rewarded, and collected"
9,180.05812480000407,100,1,180.3878784000054,180.48805120000245,1,181.6580351999998,1,,182.87247360000015,182.87247360000015,196.57145600000024,2,1,"accepted, waited, rewarded, and collected"
10,196.5961984000057,100,2,196.96190720000118,197.09550079999863,1,198.23344640000164,1,,199.37280000000447,199.37280000000447,211.21744640000165,2,1,"accepted, waited, rewarded, and collected"
11,211.21775360000134,0,3,211.5176576000005,211.61932800000162,1,,0,214.82181120000035,,214.82181120000035,215.0556160000041,2,1,animal accepted but quit before outcome revealed
12,215.12104960000514,100,4,215.52106240000575,215.62379520000516,1,216.85936640000344,1,,218.15845120000094,218.15845120000094,228.80317440000175,2,1,"accepted, waited, rewarded, and collected"
13,228.80825600000472,100,1,229.07462400000543,229.20807680000365,1,230.35178240000457,1,,231.50484480000287,231.50484480000287,242.52578559999912,3,1,"accepted, waited, rewarded, and collected"
14,242.58403840000182,100,2,243.08275200000406,243.1842432000041,1,244.59431680000574,1,,246.35390720000117,246.35390720000117,262.1041152000055,3,1,"accepted, waited, rewarded, and collected"
15,262.1097216000035,100,3,262.442688000001,262.5431680000052,1,263.67777279999854,1,,295.95004160000383,295.95004160000383,314.0021120000035,3,1,"accepted, waited, rewarded, and collected"
16,314.00175360000134,100,4,314.5382784000039,314.8339968000054,1,316.1471231999993,1,,317.4068735999987,317.4068735999987,337.0346112000048,3,1,"accepted, waited, rewarded, and collected"
17,337.06736640000344,100,1,337.6984064000025,337.86611200000345,1,339.0432128000036,1,,340.2346623999998,340.2346623999998,348.4486272,4,1,"accepted, waited, rewarded, and collected"
18,348.50213120000063,100,2,350.74009600000085,351.0736000000015,1,,0,352.60913920000195,,352.60913920000195,352.60913920000195,4,1,animal accepted but quit but quit wasnot timestamped
19,352.7462784000039,0,3,355.04838400000335,355.2149376000017,1,,0,361.32177920000254,,361.32177920000254,361.6873599999994,4,1,animal accepted but quit before outcome revealed
20,361.68709120000153,100,4,361.95316480000315,362.020121600002,1,363.15569920000434,1,,364.37848319999875,364.37848319999875,378.70581760000437,4,1,"accepted, waited, rewarded, and collected"
