,event_description,timestamp,event_code,restaurant,keyword
0,Enter R4,10.956966400004923,47,4,enter
0,SHARP Entry R4,11.156953600004316,70,4,tentry
0,Quit R4,11.957824000000954,49,4,quit
0,SHARP Accept R4,14.696294399999083,71,4,enter
0,Enter R4,46.79694080000371,47,4,enter
0,SHARP Entry R4,46.89786879999936,70,4,tentry
0,Quit R4,48.93263360000402,49,4,quit
0,R1 100% offer,48.95914240000397,20,1,100_offer
0,Reject R1,48.963622400000695,12,1,reject
0,SHARP Entry R1,49.27037440000475,61,1,tentry
0,SHARP Accept R1,49.470719999998806,62,1,enter
0,Enter R1,49.73847040000558,11,1,enter
0,Quit R1,50.10451200000197,13,1,quit
0,Enter R1,50.27155200000107,11,1,enter
0,SHARP Accept R1,71.12806400000304,62,1,enter
0,Quit R1,71.46179839999974,13,1,quit
0,Reject R1,71.82950400000065,12,1,reject
0,R2 0% offer,71.89675519999862,29,2,0_offer
0,SHARP Entry R2,72.42040320000052,64,2,tentry
0,SHARP Accept R2,72.52019200000167,65,2,enter
0,Enter R2,72.75392000000178,23,2,enter
0,SHARP Entry R2,72.80701440000534,64,2,tentry
0,R2 no-reward tone,79.81861120000481,27,2,noreward
0,SHARP Accept R2,94.2122624000013,65,2,enter
0,Quit R2,95.4467199999988,25,2,quit
0,Reject R2,95.6472704000026,24,2,reject
0,R3 100% offer,95.66193919999897,44,3,100_offer
0,SHARP Entry R3,96.01949440000206,67,3,tentry
0,SHARP Accept R3,96.21952000000327,68,3,enter
0,Enter R3,96.82026240000128,35,3,enter
0,Quit R3,97.22119680000097,37,3,quit
0,Enter R3,97.28775680000335,35,3,enter
0,SHARP Entry R3,97.52134400000423,67,3,tentry
0,Quit R3,106.99900160000473,37,3,quit
0,Reject R3,107.19950079999865,36,3,reject
0,R4 100% offer,107.2719104000032,56,4,100_offer
0,SHARP Entry R4,107.7329152000025,70,4,tentry
0,SHARP Accept R4,107.93264640000463,71,4,enter
0,Enter R4,108.46694400000573,47,4,enter
0,Servo 4 open,109.47605759999901,7,4,servo open
0,R4 reward taken,110.95906560000032,52,4,taken
0,SHARP Accept R4,119.71248640000076,71,4,enter
0,Quit R4,123.48426240000128,49,4,quit
0,Reject R4,123.61774080000073,48,4,reject
0,R1 100% offer,123.62156800000369,20,1,100_offer
0,SHARP Entry R1,123.88805120000244,61,1,tentry
0,SHARP Accept R1,124.02205440000445,62,1,enter
