trial_index,tone_onset,tone_prob,restaurant,T_Entry,choice,accept,outcome,reward,quit,collection,trial_end,exit,lapIndex,blockIndex,comment
0,,,4,,,0,,0,,,,36.91110400000215,0,0,
1,37.03197439999878,0,1,37.203827199995516,37.30374399999529,1,,0,39.973478399999436,,39.973478399999436,40.37497599999607,0,1,animal accepted but quit before outcome revealed
2,40.42192639999837,20,2,40.71630079999566,40.78156799999625,1,,0,43.25089279999584,,43.25089279999584,43.38662399999797,0,1,animal accepted but quit before outcome revealed
3,43.39306239999831,20,3,43.612697599999606,43.711961599998176,1,48.88506879999488,1,,51.12096000000089,51.12096000000089,54.82443519999832,0,1,"accepted, waited, rewarded, and collected"
4,54.87059200000018,80,4,55.13008639999479,55.19738879999518,1,58.352780799999834,1,,65.20678400000185,65.20678400000185,69.21281279999762,0,1,"accepted, waited, rewarded, and collected"
5,69.27706879999488,80,1,71.04263679999858,72.00999679999799,1,75.26163199999928,1,,,75.88111360000075,75.88111360000075,1,1,rewarded but pellet not taken
6,76.05680640000105,100,2,76.32294399999827,76.4233471999988,1,77.60326399999857,1,,78.94168320000172,78.94168320000172,84.85900800000131,1,1,"accepted, waited, rewarded, and collected"
7,84.85963520000129,20,3,85.09167359999567,85.19242239999771,1,,0,87.79566079999506,,87.79566079999506,93.80194559999555,1,1,animal accepted but quit before outcome revealed
8,94.0444415999949,100,4,94.34245120000094,94.40817920000106,1,95.57711360000074,1,,,103.25114880000055,107.35653119999915,1,1,rewarded but pellet not taken
9,,,3,,,0,,0,,,,113.69117440000177,0,2,
10,,,4,,,0,,0,,,,117.80087039999664,0,2,
11,117.96261119999737,100,1,118.29653759999573,119.19705600000172,0,,0,,,119.19705600000172,119.19705600000172,0,3,entered T junction then rejected and moved on
12,119.27164159999788,20,2,128.3820287999958,128.5480447999984,1,,0,136.29085440000148,,136.29085440000148,146.70211840000005,0,3,animal accepted but quit before outcome revealed
13,,,1,,,0,,0,,,,127.60715519999712,0,4,
14,146.96344319999963,80,3,147.262630400002,147.4302848000005,1,,0,150.53393919999897,,150.53393919999897,150.66778880000115,0,5,animal accepted but quit before outcome revealed
15,150.70892799999564,20,4,151.406054399997,151.7400832000002,1,,0,155.71066879999637,,155.71066879999637,156.9505023999959,0,5,animal accepted but quit before outcome revealed
16,156.97624319999665,20,1,157.47356159999967,158.47481599999963,1,,0,160.10981120000034,,160.10981120000034,160.2436480000019,1,5,animal accepted but quit before outcome revealed
17,160.28432639999687,100,2,160.5508095999956,160.65157119999827,1,161.8007039999962,1,,162.9377023999989,162.9377023999989,169.9287295999974,1,5,"accepted, waited, rewarded, and collected"
18,170.12417279999704,100,3,170.4226687999964,170.52293119999766,1,171.63525119999795,1,,172.71985920000077,172.71985920000077,187.0096767999977,1,5,"accepted, waited, rewarded, and collected"
19,187.14658559999614,80,4,187.41279999999702,187.47980799999834,1,190.58219519999622,1,,,200.42808320000023,200.86182400000095,1,5,rewarded but pellet not taken
20,201.1244799999967,0,1,201.39039999999852,201.52424960000067,1,,0,204.19390720000118,,204.19390720000118,204.36062719999998,2,5,animal accepted but quit before outcome revealed
21,204.40175360000134,0,2,204.66798079999538,204.73598719999939,1,,0,205.87045120000093,,205.87045120000093,206.90483199999483,2,5,animal accepted but quit before outcome revealed
22,207.06700800000132,0,3,207.43229439999908,207.6313728,1,,0,207.96622079999744,,207.96622079999744,207.96622079999744,2,5,animal accepted but quit but quit wasnot timestamped
23,207.97071359999478,100,4,208.27013120000063,208.53799679999798,1,209.8062848000005,1,,,213.20889599999785,213.30437119999527,2,5,rewarded but pellet not taken
24,213.30576640000194,100,1,213.57063679999857,213.63875840000063,1,214.74053119999914,1,,,220.1464447999969,221.14597119999678,3,5,rewarded but pellet not taken
25,222.2556799999997,100,2,222.79244799999893,222.89539840000123,1,223.99463679999857,1,,225.07582719999553,225.07582719999553,231.5350015999973,3,5,"accepted, waited, rewarded, and collected"
26,231.69658879999815,80,3,231.99559679999948,232.09317119999974,1,235.19759359999745,0,,,235.19759359999745,240.43609600000084,3,5,"accepted, waited, no-reward"
27,240.70882559999825,0,4,241.0427775999978,241.34049279999732,0,,0,,,241.34049279999732,241.34049279999732,3,5,entered T junction then rejected and moved on
28,241.34207999999822,80,1,241.60287999999522,241.83777279999853,1,,0,242.30470399999618,,242.30470399999618,242.5731071999967,4,5,animal accepted but quit before outcome revealed
29,242.5823999999985,100,2,242.87847680000215,242.94620160000025,1,244.11413759999724,1,,245.242111999996,245.242111999996,252.82328319999576,4,5,"accepted, waited, rewarded, and collected"
30,253.01708799999952,100,3,253.31691519999504,253.4180863999948,1,254.55253759999573,1,,255.54428159999847,255.54428159999847,258.05717759999635,4,5,"accepted, waited, rewarded, and collected"
31,258.0610815999955,100,4,258.39495679999885,258.46031359999625,1,,0,258.7606015999988,,258.7606015999988,259.0246528000012,4,5,animal accepted but quit before outcome revealed
32,259.02574080000073,80,1,259.3568255999982,259.4582144000009,1,262.56687359999864,0,,,262.56687359999864,263.62817279999706,5,5,"accepted, waited, no-reward"
33,263.636684799999,0,2,263.96911360000075,264.3038720000014,0,,0,,,264.3038720000014,264.3038720000014,5,5,entered T junction then rejected and moved on
34,264.33052160000057,100,3,265.5642752000019,265.69763839999587,1,266.80025599999726,1,,267.8907135999948,267.8907135999948,275.61318400000033,5,5,"accepted, waited, rewarded, and collected"
35,275.61716479999575,100,4,276.18012160000205,276.2473471999988,1,277.4839296000004,1,,,280.68588799999657,280.74851839999855,5,5,rewarded but pellet not taken
36,280.7490432000011,20,1,281.0140159999952,281.113996799998,1,,0,281.8166656000018,,281.8166656000018,282.454796799995,6,5,animal accepted but quit before outcome revealed
37,,,4,,,0,,0,,,,285.9249024000019,0,6,
38,,,3,,,0,,0,,,,300.0376319999993,0,6,
39,,,4,,,0,,0,,,,304.2455296000019,0,6,
40,,,1,,,0,,0,,,,310.08515839999916,0,6,
41,310.2223231999949,80,2,310.6617343999967,311.39170560000093,1,,0,313.0530047999993,,313.0530047999993,313.0530047999993,0,7,animal accepted but quit but quit wasnot timestamped
42,313.0537471999973,80,3,313.8868351999968,314.8884864000008,0,,0,,,314.8884864000008,314.8884864000008,0,7,entered T junction then rejected and moved on
43,314.9258751999959,0,4,315.42521599999816,315.59212799999864,1,,0,315.8877951999977,,315.8877951999977,315.8877951999977,0,7,animal accepted but quit but quit wasnot timestamped
44,315.8903936000019,0,1,333.7409535999969,334.7081216000021,1,,0,336.346111999996,,336.346111999996,336.97941759999844,1,7,animal accepted but quit before outcome revealed
45,,,4,,,0,,0,,,,344.92627199999987,0,8,
46,,,3,,,0,,0,,,,349.1261823999956,0,8,
47,,,2,,,0,,0,,,,357.8102527999952,0,8,
48,,,1,,,0,,0,,,,366.11252479999513,0,8,
49,366.38903040000054,0,2,367.090060800001,367.7606143999994,0,,0,,,367.7606143999994,367.7606143999994,0,9,entered T junction then rejected and moved on
50,367.7939072000012,80,3,368.08780799999835,368.3171071999967,0,,0,,,368.3171071999967,368.3171071999967,0,9,entered T junction then rejected and moved on
51,368.38759679999947,100,4,368.8539776000008,369.1857280000001,1,370.46819839999824,1,,371.5781247999966,371.5781247999966,374.39477759999784,0,9,"accepted, waited, rewarded, and collected"
52,374.49468159999697,100,1,374.8552320000008,374.9903615999967,1,376.090688000001,1,,377.1617280000001,377.1617280000001,381.4711167999953,1,9,"accepted, waited, rewarded, and collected"
53,381.4710527999997,20,2,381.80378880000114,381.9073280000016,1,,0,382.5709567999989,,382.5709567999989,382.90753279999643,1,9,animal accepted but quit before outcome revealed
54,382.9117184000015,100,3,402.2555648000017,402.5619711999968,1,,0,407.55967999999973,,407.55967999999973,410.08122879999877,1,9,animal accepted but quit before outcome revealed
55,410.0803328000009,0,4,410.499545599997,386.53902080000194,1,,0,412.737996799998,,412.737996799998,417.8117760000005,1,9,animal accepted but quit before outcome revealed
56,418.2750463999957,80,1,418.6042496000007,418.710003200002,1,,0,421.17674239999803,,421.17674239999803,421.30972159999607,2,9,animal accepted but quit before outcome revealed
57,421.35203840000185,20,2,421.6484095999971,421.74984960000216,1,,0,422.2465151999965,,422.2465151999965,422.2465151999965,2,9,animal accepted but quit but quit wasnot timestamped
58,422.24750079999865,0,3,422.4768383999988,422.64389119999856,1,,0,423.4782719999999,,423.4782719999999,423.5795071999952,2,9,animal accepted but quit before outcome revealed
59,423.5820671999976,100,4,423.9832320000008,424.1174783999994,1,,0,424.68418559999765,,424.68418559999765,424.8812287999988,2,9,animal accepted but quit before outcome revealed
60,424.88216319999844,100,1,425.1465855999962,425.2450943999961,1,,0,425.8468735999987,,425.8468735999987,443.0986367999986,3,9,animal accepted but quit before outcome revealed
61,,,4,,,0,,0,,,,442.6047104000002,0,10,
62,443.47512319999936,20,2,443.77447680000216,443.84053759999574,1,448.97812479999664,0,,,448.97812479999664,452.68647680000214,0,11,"accepted, waited, no-reward"
63,452.89063679999856,100,3,453.17886720000206,453.27848959999534,1,454.3940351999998,1,,455.4553856000006,455.4553856000006,459.4530047999993,0,11,"accepted, waited, rewarded, and collected"
64,459.4548991999999,80,4,459.75439360000195,459.8547327999994,1,,0,460.422003200002,,460.422003200002,460.5529600000009,0,11,animal accepted but quit before outcome revealed
65,460.5553024000004,80,1,460.8181631999984,460.9181951999962,1,,0,461.58862079999597,,461.58862079999597,461.8571519999951,1,11,animal accepted but quit before outcome revealed
66,461.89775360000135,80,2,462.22796799999475,462.32919039999695,1,465.4660095999986,1,,467.03192319999636,467.03192319999636,474.2783999999985,1,11,"accepted, waited, rewarded, and collected"
