trial_index,tone_onset,tone_prob,restaurant,T_Entry,choice,accept,outcome,reward,quit,collection,trial_end,exit,lapIndex,blockIndex,comment
1,38.51603199999779,0,1,,38.51923200000078,0,,0,,,38.51923200000078,38.51923200000078,0,1,rejected offer but t junction entry not detected
4,59.91667199999839,100,2,60.21011199999601,60.31055359999836,1,61.418291199997064,1,,62.57699839999527,62.57699839999527,66.77868799999356,0,3,"accepted, waited, rewarded, and collected"
5,66.78242559999973,100,3,66.97923839999736,67.07736319999397,1,68.16083199999481,1,,71.92531199999898,71.92531199999898,82.46056959999353,0,3,"accepted, waited, rewarded, and collected"
6,82.51440639999508,100,4,82.77708799999952,82.84381439999491,1,83.962739199996,1,,85.12048640000076,85.12048640000076,89.55187199999392,0,3,"accepted, waited, rewarded, and collected"
7,89.56381439999491,20,1,89.79416319999844,89.89870079999417,1,95.0702848000005,0,,,95.0702848000005,104.60163839999586,1,3,"accepted, waited, no-reward"
12,136.3337087999955,20,2,136.7324415999949,136.83470079999418,1,141.9465471999943,1,,143.25094399999827,143.25094399999827,148.23596799999476,0,5,"accepted, waited, rewarded, and collected"
13,148.23637759999932,0,3,148.53731839999557,148.6374399999976,1,,0,149.1460095999986,,149.1460095999986,149.53734399999678,0,5,animal accepted but quit before outcome revealed
14,149.62169599999487,100,4,149.8858495999947,149.9531263999939,1,151.1056767999977,1,,152.19331839999558,152.19331839999558,154.89200639999657,0,5,"accepted, waited, rewarded, and collected"
15,155.00262399999798,20,1,155.30362879999728,155.40191999999433,1,,0,159.27322879999875,,159.27322879999875,159.5407487999946,1,5,animal accepted but quit before outcome revealed
16,159.5918719999939,80,2,159.92394239999354,160.02423039999604,1,163.12632319999486,1,,164.31440639999508,164.31440639999508,173.7060223999992,1,5,"accepted, waited, rewarded, and collected"
23,208.13690879999845,0,3,208.37050879999995,208.63768319999426,0,,0,,,208.63768319999426,208.63768319999426,0,7,entered T junction then rejected and moved on
24,208.68986879999935,20,4,208.9534335999936,209.05710080000014,1,,0,209.32213759999723,,209.32213759999723,209.32213759999723,0,7,animal accepted but quit but quit wasnot timestamped
25,209.40089599999786,0,1,216.2079871999994,216.2079871999994,0,,0,,,216.2079871999994,216.2079871999994,1,7,entered T junction but never entered restaurant
27,216.48906239999832,0,2,216.86091519999505,216.96289279999584,1,,0,220.59329279999434,,220.59329279999434,224.22192639999838,0,9,animal accepted but quit before outcome revealed
28,224.22241279999912,0,3,226.19170559999347,226.66257919999958,1,,0,227.2954495999962,,227.2954495999962,248.66575359999388,0,9,animal accepted but quit before outcome revealed
29,248.66531839999556,80,4,249.80579839999973,250.3334143999964,1,,0,257.3116928000003,,257.3116928000003,257.3116928000003,0,9,animal accepted but quit but quit wasnot timestamped
30,257.324799999997,100,1,257.75246079999954,257.88599039999394,1,,0,258.987481599994,,258.987481599994,264.38234879999607,1,9,animal accepted but quit before outcome revealed
37,319.6064895999953,100,2,319.8726911999956,319.97296639999746,1,321.08391679999977,1,,322.22145279999825,322.22145279999825,329.876684799999,0,11,"accepted, waited, rewarded, and collected"
38,329.8790143999979,80,3,330.1443071999997,330.24563199999926,1,,0,332.84490239999445,,332.84490239999445,332.9457919999957,0,11,animal accepted but quit before outcome revealed
39,332.9951615999937,100,4,333.2616063999981,333.3282559999973,1,334.3976576000005,1,,335.9524351999983,335.9524351999983,340.05159679999946,0,11,"accepted, waited, rewarded, and collected"
40,340.0527232000008,80,1,340.31481599999967,340.4483071999997,1,,0,343.41820160000026,,343.41820160000026,343.65249279999733,1,11,animal accepted but quit before outcome revealed
41,343.66979839999976,100,2,344.0026367999986,344.11048959999533,1,345.20520959999413,1,,346.3120128000006,346.3120128000006,351.2003200000003,1,11,"accepted, waited, rewarded, and collected"
42,351.20067839999496,0,3,351.5002496000007,351.63343359999357,1,,0,352.0668288000002,,352.0668288000002,352.3009279999956,1,11,animal accepted but quit before outcome revealed
43,352.3164671999961,100,4,352.58223359999806,352.6490623999983,1,353.75233279999344,1,,358.3471359999999,358.3471359999999,373.7850751999989,1,11,"accepted, waited, rewarded, and collected"
44,373.7857280000001,20,1,374.08449279999735,374.2178047999963,1,,0,375.15482880000025,,375.15482880000025,375.58649599999933,2,11,animal accepted but quit before outcome revealed
45,375.6391295999959,0,2,375.9722368000001,376.03892479999365,1,,0,377.91383039999755,,377.91383039999755,379.8753024000004,2,11,animal accepted but quit before outcome revealed
46,380.96729599999634,100,3,381.36911360000073,381.73954559999703,0,,0,,,381.73954559999703,381.73954559999703,2,11,entered T junction then rejected and moved on
47,381.7838079999983,0,4,384.3509887999967,384.5512447999939,1,,0,384.8857983999997,,384.8857983999997,393.7966463999972,2,11,animal accepted but quit before outcome revealed
48,394.44629759999367,100,1,396.44408320000025,396.8460927999988,1,398.28262399999795,1,,399.4010239999965,399.4010239999965,404.288742399998,3,11,"accepted, waited, rewarded, and collected"
49,404.30644479999694,20,2,404.67061759999393,404.7427839999944,1,,0,407.10552319999783,,407.10552319999783,408.2755327999964,3,11,animal accepted but quit before outcome revealed
50,408.3003135999963,80,3,408.6648447999954,410.60377600000055,0,,0,,,410.60377600000055,410.60377600000055,3,11,entered T junction then rejected and moved on
