55181055.9232 37 
55181055.8976 49 
55181056.0768 13 
55181055.8976 25 
55346895.5904 47 
55347196.1088 9 
55347262.5408 72 
55347563.072 71 
55348030.0928 72 
55348064.704 9 
55348197.184 72 
55348643.0464 10 
55348692.5184 14 
55348698.5472 19 
55348798.2464 49 
55348977.1776 61 
55349077.5808 62 
55349211.4304 11 
55352146.048 62 
55352146.112 61 
55352285.7856 1 
55352446.7328 13 
55352480.0768 63 
55352513.5488 21 
55352523.4176 12 
55352523.904 2 
55352523.9424 22 
55352525.9776 12 
55352526.4512 2 
55352534.1312 26 
55352534.208 32 
55352889.6896 64 
55353023.552 65 
55353157.3504 23 
55353624.0128 65 
55354165.7088 3 
55357228.1728 65 
55358029.4656 25 
55358062.7328 66 
55358129.2544 33 
55358229.7984 4 
55358229.8368 24 
55358236.0832 34 
55358238.4768 4 
55358238.528 24 
55358244.16 39 
55358244.1984 42 
55358502.0672 67 
55358669.1968 68 
55358869.3632 69 
55359002.9184 35 
55359369.8048 67 
55361272.32 68 
55362573.312 69 
55362574.0672 37 
55362640.4096 45 
55362642.7776 6 
55362642.7904 36 
55362674.048 6 
55362674.0864 36 
55362748.1216 46 
55362752.9088 50 
55362752.9472 55 
55363347.6864 70 
55363547.9296 71 
55363847.8592 47 
55366869.9776 7 
55371029.888 52 
55374226.3296 71 
55375227.648 72 
55375227.8912 49 
55375261.0688 9 
55375364.7872 8 
55375364.8 48 
55375373.2224 10 
55375373.4912 8 
55375373.504 48 
55375373.8496 15 
55375373.9008 18 
55375672.9344 61 
55375806.6944 62 
55375939.8144 11 
55376507.392 61 
55379078.6944 61 
55379779.4432 61 
55380679.04 61 
55380747.584 61 
55380950.8352 15 
55382916.928 61 
55382950.848 62 
55383086.3104 61 
55383183.04 61 
55383382.9632 61 
55383616.2688 63 
55383616.4864 13 
55383715.5328 21 
55383815.6288 12 
55383816.0384 2 
55383859.6096 22 
55383862.0672 26 
55383862.1312 31 
55383862.1696 12 
55383862.5792 2 
55384525.888 64 
55384626.3936 65 
55385026.4832 23 
55386161.344 65 
55386361.6 65 
55388043.0336 3 
55388263.488 65 
55388831.1296 65 
55388897.7664 65 
55388997.5936 65 
55391266.752 64 
55391567.9744 28 
55392802.048 64 
55396240.1024 64 
55400277.376 65 
55401078.0416 25 
55401111.5392 66 
55401144.9344 33 
55401312.7296 4 
55401312.768 24 
55401317.8368 34 
55401318.3616 39 
55401318.4128 42 
55401318.6304 4 
55401318.656 24 
55401378.688 65 
55401784.7168 67 
55401885.0432 68 
55402085.3248 35 
55402151.7824 67 
55407093.5936 39 
55410029.952 68 
55412463.8592 69 
55412464.0384 37 
55412496.9856 45 
55412531.1104 6 
55412531.136 36 
55412570.3296 46 
55412572.2368 51 
55412572.2752 53 
55412572.5696 6 
55412572.5952 36 
55412903.5392 70 
55412970.0736 71 
55413103.6672 47 
55414405.312 71 
55414605.6832 71 
55414739.0848 71 
55414805.8624 71 
55415139.4432 71 
55415773.6064 72 
55415773.7088 9 
55415773.8112 49 
55415842.6112 8 
55415842.6368 48 
55415852.4544 10 
55415852.6848 8 
55415852.6976 48 
55415852.9536 14 
55415853.0048 19 
55416051.9168 61 
55416219.3152 62 
55416319.36 11 
55416352.5888 61 
55418287.7312 62 
55418688.3968 62 
55418888.7168 62 
55419334.9632 1 
55420056.7936 62 
55420424.0512 61 
55420657.1904 61 
55421205.1328 16 
55424896.1536 62 
55427999.296 62 
55428232.6528 62 
55428766.6816 13 
55428866.9696 63 
55428900.1088 21 
55428933.76 12 
55428934.2336 2 
55428977.2288 22 
55428977.6 27 
55428977.6384 30 
55428977.664 12 
55428978.0224 2 
55429311.8848 64 
55429412.1728 65 
55429679.68 23 
55429812.6336 64 
55430580.224 65 
55430713.8816 65 
55430814.016 65 
55430978.7776 65 
55431045.7984 65 
55431312.32 65 
55431412.6336 65 
55431813.4528 65 
55431879.7952 65 
55433582.1184 65 
55433982.976 25 
55434016.0128 66 
55434049.0624 33 
55434116.672 4 
55434116.6976 24 
55434122.1632 34 
55434123.84 39 
55434123.8784 41 
55434124.0448 4 
55434124.0704 24 
55434422.4896 67 
55434523.8272 68 
55434624.7808 69 
55434790.912 35 
55439160.5504 67 
55439227.776 67 
55439360.9088 67 
55439861.5424 67 
55439895.0144 68 
55439928.2048 67 
55440261.9392 37 
55440295.4368 69 
55440329.0368 45 
55440396.2624 6 
55440396.3008 36 
55440468.5952 46 
55440468.9152 51 
55440468.9664 55 
55440469.1328 6 
55440469.1456 36 
55440868.5568 70 
55440968.384 71 
55441135.7184 47 
55444146.2272 51 
55445440.3456 71 
55445574.1184 71 
55445774.5152 71 
55446274.368 72 
55446374.8096 49 
55446407.8592 72 
55446441.5616 9 
55446542.2336 8 
55446542.2592 48 
55446587.5584 10 
55446587.904 8 
55446587.9424 48 
55446589.696 14 
55446589.7344 20 
55446820.5568 61 
55447053.7728 62 
55447321.0752 61 
55447321.2032 11 
55448322.7008 1 
55449789.6448 16 
55456331.2768 62 
55456598.4768 62 
55456664.832 62 
55456731.8528 62 
55456865.2928 62 
55457165.9904 62 
55457399.2064 62 
55457866.3168 62 
55458967.68 62 
55459268.0832 61 
55459335.0272 61 
55459635.4816 61 
55459969.7024 62 
55460436.4032 62 
55460703.04 62 
55461170.1376 62 
55462905.6128 62 
55464273.5232 13 
55464306.816 63 
55464373.9904 21 
55464407.872 12 
55464408.4992 2 
55464417.792 22 
55464418.304 26 
55464418.3296 32 
55464418.3552 12 
55464418.7136 2 
55464718.3232 64 
55464784.2304 65 
55465017.8048 23 
55466019.776 3 
55467571.7888 28 
55471458.7648 65 
55471692.1472 65 
55472493.2864 65 
55472793.088 65 
55472860.0832 65 
55474761.7024 65 
55475063.8336 25 
55475097.3824 66 
55475130.6496 33 
55475231.8464 4 
55475231.872 24 
55475238.08 34 
55475238.5664 39 
55475238.6304 43 
55475238.848 4 
55475238.8736 24 
55475362.6752 66 
55475637.8112 67 
55475737.7536 68 
55476238.3104 35 
55479250.1888 39 
55479341.5424 68 
55479674.0352 68 
55480708.672 68 
55481642.752 69 
55481642.88 37 
55481709.8752 45 
55481743.7184 6 
55481743.744 36 
55481816.1792 46 
55481817.5104 51 
55481817.536 53 
55481817.6896 6 
55481817.7152 36 
55482115.0336 70 
55482182.2592 71 
55482315.3024 47 
55485051.7376 72 
55485418.8288 72 
55485552.4224 72 
55485752.8192 72 
55485786.5216 49 
55485853.3504 9 
55485990.1184 8 
55485990.1568 48 
55485999.168 10 
55485999.5264 8 
55485999.5648 48 
55485999.8848 15 
55485999.9104 17 
55486265.1136 61 
55486498.8544 62 
55486732.7744 11 
55486999.1936 61 
55487266.432 61 
55487399.6416 61 
55487867.0848 61 
55488334.0928 61 
55488601.0496 61 
55488701.3632 61 
55489201.8176 61 
55489268.5952 61 
55489469.568 61 
55489869.696 61 
55489969.408 61 
55490469.952 61 
55490937.0368 61 
55491105.9456 61 
55491706.624 61 
55492505.7536 61 
55492705.9712 61 
55493006.0416 61 
55493139.648 61 
55493206.5024 61 
55493539.9424 61 
55493745.8176 15 
55493840.5248 61 
55494141.1072 61 
55494241.0112 61 
55494407.6928 61 
55494508.5696 13 
55494541.8624 63 
55494608.4096 21 
55494642.7008 12 
55494643.1232 2 
55494652.1856 22 
55494652.5952 27 
55494652.6208 29 
55494652.672 12 
55494653.056 2 
55494985.024 64 
55495151.9232 65 
55495452.736 23 
55497054.2464 65 
55497387.8656 65 
55497454.6816 65 
55498388.9152 25 
55498489.3952 66 
55498522.4576 33 
55498790.1952 4 
55498790.2336 24 
55499163.2 34 
55499163.6608 39 
55499163.6992 41 
55499163.904 4 
55499163.9296 24 
55499457.1904 66 
55499863.744 67 
55499996.6464 68 
55500330.624 35 
55503400.7168 67 
55503534.2336 68 
55507345.3184 39 
55510108.9152 68 
55510342.08 69 
55510475.4048 69 
55510542.2336 37 
55510642.3808 69 
55510709.0816 45 
55510743.4496 6 
55510743.4752 36 
55510814.8992 46 
55510815.2448 51 
55510815.2832 55 
55510815.4752 6 
55510815.5008 36 
55511248.2304 70 
55511348.5952 71 
55511782.4384 47 
55512249.4464 72 
55512316.1216 72 
55513250.2912 72 
55513817.664 72 
55514793.7408 51 
55516420.928 72 
55516620.9024 72 
55516687.6032 72 
55516754.2656 72 
55516821.1584 72 
55516821.3888 49 
55517121.8048 9 
55517389.568 8 
55517389.5936 48 
55517434.5984 10 
55517434.9184 8 
55517434.9312 48 
55517435.2128 15 
55517435.2768 17 
55517734.4384 61 
55518034.4704 62 
55518201.408 11 
55518468.3648 61 
55519102.6048 62 
55519402.8672 62 
55519736.6912 62 
55520070.528 62 
55520237.4272 13 
55520271.0016 63 
55520304.3072 21 
55520337.728 12 
55520338.2272 2 
55520347.8656 22 
55520348.224 26 
55520348.2624 32 
55520348.288 12 
55520348.5824 2 
55520715.1488 64 
55520814.7584 65 
55520981.6448 23 
55521015.2448 64 
55521982.6944 3 
55522282.8672 65 
55522383.1424 65 
55522517.0688 65 
55522716.8384 65 
55523692.032 28 
55524919.3216 65 
55527622.5024 65 
55530592.7296 65 
55531626.9952 65 
55532461.2224 65 
55535531.6992 65 
55538101.824 25 
55539101.952 64 
55539836.5184 64 
55540293.7728 4 
55540293.8112 24 
55540293.8368 21 
55540393.6128 63 
55541097.0624 61 
55542254.4768 9 
55542319.0784 72 
55544686.8608 70 
55547686.2464 69 
55547718.0032 45 
55547986.6368 68 
55548220.2752 35 
55548954.1632 69 
55549553.0752 69 
55551021.824 67 
55551021.9904 37 
55551849.8944 33 
55552183.5776 66 
55552351.2448 22 
55552450.752 65 
55552717.7472 23 
55553485.5296 65 
55553752.5632 65 
55556922.2144 65 
55556989.376 65 
55559058.1632 25 
55559825.5488 66 
55559892.8384 33 
55560059.7888 65 
55560192.5888 65 
55560265.9072 34 
55560266.304 38 
55560266.3552 43 
55560266.7136 4 
55560266.7648 24 
55560626.8672 33 
55560627.264 6 
55560627.2896 36 
55561032.9856 67 
55561266.5472 68 
55561700.6848 35 
55562000.8832 67 
55565204.864 37 
55565305.8176 35 
55565605.0176 69 
55565738.8288 69 
55565838.6048 69 
55565938.7008 69 
55566039.3344 69 
55566172.4032 69 
55566205.9264 37 
55566406.08 67 
55566506.048 69 
55566673.088 69 
55566839.9744 69 
55567040.384 69 
55567440.5504 69 
55567540.2624 69 
55568007.4752 69 
55568541.696 67 
55570237.696 33 
55570371.1872 66 
55570838.6816 65 
55570938.8288 33 
55571005.248 33 
55571072.0896 33 
55571172.1472 33 
55571305.9328 66 
55571439.0656 66 
55571506.6624 65 
55571573.1968 65 
55571706.56 33 
55571739.8272 66 
55571806.1824 66 
55571840.0128 65 
55571906.5984 33 
55572039.8976 66 
55572073.0368 33 
55572374.0416 33 
55572506.6496 66 
55572540.096 33 
55572640.5248 33 
55572673.6 66 
55572740.6208 65 
55573074.3168 33 
55573141.0432 64 
55573174.6304 33 
55573765.0816 21 
55573831.4112 63 
55573998.5408 10 
55574231.9488 61 
55575287.5136 9 
55575353.8944 72 
55575454.6304 46 
55575554.432 71 
55575821.504 9 
55575988.48 72 
55576088.7168 47 
55576122.112 49 
55576222.0032 47 
55576489.2928 72 
55580460.1856 72 
55581661.1584 72 
55581794.5472 72 
55582528.7424 72 
55585834.752 72 
55588602.752 72 
55589403.6096 72 
55593275.0464 72 
55594075.5968 72 
55594542.9632 72 
55594543.1296 49 
55594575.7696 9 
55594688.6912 10 
55594689.2032 6 
55594689.2288 36 
55594955.6224 61 
55595089.0496 62 
55595222.3488 11 
55596557.184 13 
55596690.9824 63 
55596724.3008 21 
55596768.2944 22 
55597068.3392 64 
55597201.728 65 
55598471.8848 64 
55598472.128 23 
55599006.1312 64 
55600039.0528 25 
55600105.8048 66 
55600139.3536 33 
55600279.2064 34 
55600778.88 67 
55601078.9248 68 
55601312.6528 35 
55603114.5728 37 
55603214.72 69 
55603247.552 45 
55603386.2272 46 
55603386.5472 50 
55603386.5984 55 
55603819.584 70 
55603953.3824 71 
55604153.472 47 
55604520.7424 72 
55604587.3792 72 
55605588.3136 72 
55606189.1328 72 
55606756.3904 72 
55606823.4368 72 
55607056.4224 72 
55607165.376 7 
55607356.7744 72 
55607457.3952 72 
55609515.2128 52 
55616536.8448 72 
55616869.4912 72 
55617302.1056 72 
55617468.5184 72 
55617569.5744 8 
55617569.5872 48 
55617669.1328 72 
55617769.6896 8 
55617769.7152 48 
55617969.3056 49 
55618002.4192 72 
55618035.8272 9 
55618316.608 10 
55618317.0304 15 
55618317.0944 18 
55618682.6624 61 
55618749.4528 61 
55618916.224 62 
55619183.1936 11 
55620117.8752 13 
55620184.3968 63 
55620184.4992 61 
55620251.4944 21 
55620285.1968 12 
55620285.504 2 
55620295.6672 22 
55620296 26 
55620296.0384 32 
55620296.0768 12 
55620296.4224 2 
55620661.9776 64 
55620761.9584 65 
55621229.2736 23 
55622230.784 3 
55623561.5744 28 
55628003.456 65 
55628070.1312 65 
55628203.776 65 
55628304 65 
55628971.136 65 
55629371.904 65 
55629605.12 66 
55629605.2096 25 
55629638.7584 33 
55629806.5024 4 
55629806.5152 24 
55629845.5808 34 
55629845.9648 38 
55629846.0032 43 
55629846.208 4 
55629846.2208 24 
55630139.2 66 
55630846.2464 67 
55631379.8784 68 
55631680.2688 35 
55632414.336 69 
55632748.1216 69 
55633081.6896 69 
55633181.9648 69 
55634686.7584 5 
55646998.2976 69 
55647164.48 69 
55647298.2784 69 
55647436.5952 69 
55647800.384 69 
55648200.9344 69 
55648567.5008 69 
55648567.5904 67 
55648668.1344 69 
55648668.3648 37 
55648868.5056 69 
55649035.4176 69 
55649101.5808 69 
55649602.0992 69 
55650003.0976 45 
55650068.4416 6 
55650068.48 36 
55650174.3616 46 
55650174.7968 50 
55650174.848 56 
55650175.0784 6 
55650175.104 36 
55650608.4608 70 
55650741.824 71 
55651508.0064 72 
55651675.6224 47 
55652685.824 7 
55652877.0176 72 
55653143.5264 72 
55653676.032 72 
55654043.264 72 
55654755.52 52 
55655847.1296 72 
55656147.5072 72 
55656913.1648 72 
55660350.5408 72 
55660417.6384 72 
55660617.2544 72 
55660851.9424 8 
55660851.9552 48 
55660985.6896 8 
55660985.728 48 
55661051.2256 72 
55662753.28 72 
55663086.848 49 
55664525.4656 9 
55664992.6144 70 
55665225.6 72 
55665293.0816 9 
55665438.1056 10 
55665438.8096 15 
55665438.8736 19 
55665738.1248 61 
55665805.1072 61 
55666003.072 62 
55666270.1056 11 
55666470.016 61 
55668674.8416 61 
55668842.4704 61 
55669284.4928 15 
55669640.6016 62 
55671111.3856 62 
55671211.0976 61 
55671511.9744 13 
55671544.7936 63 
55671577.8176 21 
55671612.3904 12 
55671612.9152 2 
55671621.9136 22 
55671622.3744 26 
55671622.4256 30 
55671622.464 12 
55671622.7456 2 
55672021.568 64 
55672154.048 65 
55672756.0064 23 
55672824.1536 64 
55674189.376 25 
55674323.1616 66 
55674356.9792 33 
55674457.1776 4 
