49395689.4336 13 
49395689.4336 25 
49395689.2672 49 
49395689.4336 37 
49398762.5472 72 
49398762.7008 71 
49398762.752 9 
49398764.16 47 
49401065.408 71 
49401199.104 72 
49401234.8544 49 
49401344.4992 10 
49401425.3056 14 
49401430.3744 20 
49401713.2928 61 
49401846.848 62 
49401949.1584 11 
49402346.2272 63 
49402612.8384 13 
49402646.5664 11 
49403313.7664 62 
49403447.3472 62 
49403713.6384 13 
49403747.3664 63 
49403780.8384 21 
49403847.8208 12 
49403848.448 2 
49403874.1504 22 
49403876.4288 12 
49403876.7872 2 
49403882.688 26 
49403882.7776 32 
49404106.688 64 
49404206.848 65 
49404340.608 23 
49405244.5056 65 
49405352.6912 3 
49405542.9632 65 
49405612.928 65 
49405912.704 65 
49406114.2144 65 
49406179.0208 65 
49406308.8 65 
49406737.3312 28 
49408820.16 65 
49408945.5744 65 
49409212.8896 65 
49409513.7536 65 
49409646.7072 65 
49409847.5136 65 
49409913.2672 65 
49410046.8864 65 
49410113.8816 65 
49410547.6224 65 
49410680.2944 66 
49410680.3968 33 
49410680.4736 25 
49410747.6992 34 
49410750.3104 4 
49410750.3488 24 
49410750.6048 4 
49410750.6048 24 
49410756.3008 38 
49410756.416 44 
49410982.3232 67 
49411081.4336 68 
49411214.848 35 
49411815.0528 69 
49412228.7104 5 
49416541.0304 40 
49424563.3408 68 
49435509.9008 68 
49435846.6432 69 
49435847.1168 37 
49435917.6832 6 
49435917.7216 36 
49435917.7856 45 
49435944.0768 6 
49435944.1024 36 
49435971.2256 46 
49435981.4784 51 
49435981.5296 53 
49436237.9264 70 
49436304.7808 71 
49436471.6416 47 
49436938.9568 72 
49437040.6144 72 
49437373.696 72 
49438373.9136 72 
49441512.4224 71 
49442211.9808 49 
49442244.928 72 
49442345.664 8 
49442345.6896 48 
49442358.6176 10 
49442358.8864 8 
49442358.912 48 
49442359.2576 14 
49442359.3216 20 
49442625.0752 61 
49442757.9136 62 
49442892.096 11 
49443025.5872 61 
49443899.072 1 
49444948.928 16 
49449100.288 62 
49456073.9456 62 
49456877.056 63 
49456877.3888 13 
49456974.464 12 
49456974.8992 2 
49457000.6912 22 
49457001.0752 27 
49457001.1136 29 
49457001.2288 12 
49457001.7664 2 
49457301.0304 64 
49457401.4336 65 
49457568.5248 23 
49459704.2048 65 
49459838.3104 65 
49461876.2368 4 
49461876.2752 24 
49462206.72 4 
49462206.7712 24 
49462473.0368 65 
49462673.3824 66 
49462673.5104 25 
49462807.2192 34 
49462807.7568 38 
49462807.7952 44 
49463075.9168 67 
49463210.944 68 
49463345.1392 35 
49463741.248 69 
49464355.2768 5 
49464942.2976 69 
49465075.7376 69 
49465143.5136 69 
49465243.0336 69 
49465439.1296 40 
49465510.1696 69 
49465988.8512 69 
49467845.504 69 
49471484.1984 68 
49473886.5152 37 
49473919.6928 69 
49474055.4752 6 
49474055.5136 36 
49474150.1568 46 
49474150.5664 50 
49474150.6304 56 
49474150.8736 6 
49474150.8992 36 
49474448.1664 70 
49474514.5472 71 
49474648.2944 47 
49475315.5456 72 
49475654.2592 7 
49476745.0496 52 
49480855.6544 71 
49481188.8512 72 
49481189.1072 49 
49481256.7936 8 
49481256.8192 48 
49481268.736 10 
49481268.9664 8 
49481268.992 48 
49481269.2992 14 
49481269.3248 20 
49481536.256 61 
49481636.3392 62 
49481735.8336 11 
49482003.968 61 
49482750.0928 1 
49483950.5664 16 
49490679.424 62 
49490913.2288 62 
49492481.6768 62 
49495618.2016 62 
49496719.7568 13 
49496987.0336 63 
49497054.72 12 
49497055.2448 2 
49497079.3728 22 
49497079.8464 26 
49497079.9104 32 
49497079.9488 12 
49497080.32 2 
49497347.0976 64 
49497479.7312 65 
49497680.448 23 
49498413.9648 25 
49498517.6192 66 
