52071067.712 49 
52071067.712 37 
52071067.8912 25 
52071067.712 13 
52076084.032 47 
52076451.2128 71 
52076551.1424 71 
52076617.5104 71 
52078719.9232 72 
52078753.7664 9 
52078837.1456 10 
52078890.368 15 
52078894.8864 19 
52079087.0912 49 
52079135.3472 61 
52079153.7024 47 
52079253.7344 72 
52079269.2736 62 
52079287.1936 12 
52079287.8208 2 
52079335.8336 11 
52079388.544 49 
52081036.5568 62 
52081237.0688 13 
52081304.2688 63 
52081338.0864 21 
52081413.248 22 
52081415.232 12 
52081415.6544 2 
52081419.6992 26 
52081419.7632 30 
52081715.968 64 
52081816.0768 65 
52081947.328 23 
52083048.1664 66 
52083448.2048 66 
52083715.2512 66 
52084482.6624 65 
52084550.2208 65 
52084617.3696 65 
52085319.104 65 
52085851.6352 65 
52086518.9504 25 
52086551.6032 66 
52086585.5872 33 
52086677.2992 34 
52086680.0768 4 
52086680.1152 24 
52086680.384 4 
52086680.3968 24 
52086688.4352 38 
52086688.512 44 
52086944.1664 67 
52087076.9024 68 
52087244.3776 35 
52087711.5136 69 
52088253.0944 5 
52088445.2864 69 
52089519.3344 40 
52093151.2192 69 
52093151.36 37 
52093220.3136 6 
52093220.3392 36 
52093220.3776 45 
52093252.6592 6 
52093252.6976 36 
52093271.0144 46 
52093275.328 51 
52093275.3664 53 
52093503.5392 70 
52093603.0464 71 
52093704.0128 47 
52094304.2816 72 
52094537.5744 72 
52094971.904 72 
52097307.4304 71 
52097507.968 72 
52097508.1984 49 
52097608.7296 8 
52097608.768 48 
52097622.6304 10 
52097623.0144 8 
52097623.0272 48 
52097623.424 15 
52097623.4752 18 
52097888.9344 61 
52098022.4384 62 
52098123.8656 11 
52102961.6512 62 
52103128.7296 13 
52103161.4976 63 
52103229.0816 12 
52103229.632 2 
52103237.2736 22 
52103237.6448 26 
52103237.696 31 
52103237.7344 12 
52103237.952 2 
52103537.5104 64 
52103671.1808 65 
52103804.5952 23 
52105105.8688 65 
52105739.9552 65 
