66187552 13 
66187552.0128 49 
66187551.7952 25 
66187551.7312 37 
66191162.5216 71 
66191162.6624 47 
66191367.296 70 
66191402.176 72 
66192531.0336 71 
66192934.5792 72 
66192934.912 9 
66193007.4624 10 
66193038.72 49 
66193082.9184 15 
66193087.5776 17 
66193263.6032 61 
66193400.1664 62 
66193466.0352 11 
66196333.1456 62 
66197173.2736 13 
66197233.3312 63 
66197300.096 21 
66197333.2096 12 
66197334.1824 2 
66197366.7328 22 
66197368.8832 12 
66197369.3696 2 
66197375.36 27 
66197375.4368 29 
66197634.8032 64 
66197700.48 65 
66197902.4256 23 
66203277.4144 65 
66203473.5616 25 
66203509.1968 66 
66203545.7024 33 
66203678.9888 34 
66203682.1504 4 
66203682.2144 24 
66203686.7712 4 
66203686.8224 24 
66203697.024 39 
66203697.088 41 
66203937.9328 67 
66204074.3936 68 
66204241.4464 35 
66205275.2128 69 
66205775.168 69 
66205973.8112 69 
66206108.1728 69 
66206174.8224 69 
66206374.5024 69 
66207644.3136 68 
66207910.1056 37 
66207942.7328 69 
66207979.2768 6 
66207979.3024 36 
66207979.3536 45 
66208010.3552 6 
66208010.3808 36 
66208081.5616 46 
66208086.5664 50 
66208086.6176 56 
66208348.8512 70 
66208415.7312 71 
66208548.2368 47 
66208948.6336 72 
66209557.568 7 
66209751.68 72 
66211264.6784 52 
66217095.3728 71 
66217559.2576 49 
66217692.7232 72 
66217828.7616 10 
66217829.1584 8 
66217829.1968 48 
66217829.4784 8 
66217829.504 48 
66217830.1184 15 
66217830.1952 17 
66218061.0944 61 
66218197.5296 62 
66218356.672 61 
66218356.9408 11 
66222762.8032 12 
66222763.1104 2 
66223030.4384 12 
66223030.6688 2 
66223336.576 62 
66223997.1968 13 
66224067.2256 63 
66224167.808 22 
66224168.4096 27 
66224168.4608 29 
66224536.9088 64 
66224633.472 65 
66224799.8336 23 
66225932.16 65 
66227600.9344 4 
66227600.9472 24 
66228073.1648 4 
66228073.2544 24 
66228436.9664 65 
66228806.2592 25 
66228871.4368 66 
66229000.8832 34 
66229001.2672 38 
66229001.3184 44 
66229369.728 67 
66229500.8896 68 
66229667.6224 35 
66230101.7728 69 
66230679.5136 5 
66230735.4752 69 
66230836.9664 69 
66238922.368 40 
66249123.392 68 
66250758.9632 37 
66250825.0752 69 
66250892.544 6 
66250892.5824 36 
66250930.1888 46 
66250930.6112 50 
66250930.9312 56 
66250931.1616 6 
66250931.2 36 
66251197.44 70 
66251263.8976 71 
66251397.7472 47 
66251964.48 72 
66252410.9312 7 
66252565.3888 72 
66253615.872 52 
66262209.0624 71 
66262677.4528 49 
66262714.2144 72 
66262810.9568 10 
66262811.4432 8 
66262811.4944 48 
66262812.5568 8 
66262812.5824 48 
66262814.6816 14 
66262814.7328 20 
66263074.6112 61 
66263175.8336 62 
66263275.6608 11 
66264278.1824 1 
66265462.592 16 
66268616.384 62 
66268714.304 62 
66268917.0176 62 
66269017.4336 62 
66270082.4448 62 
66270685.8112 62 
66270788.6592 62 
66275188.9152 62 
66276057.2288 13 
66276756.16 63 
66276891.6736 12 
66276892.224 2 
66276957.1584 22 
66276957.568 26 
66276957.6064 32 
66276957.6192 12 
66276957.9904 2 
66277397.1968 64 
66277490.6368 65 
66277659.8144 23 
66278661.8624 3 
66279984.6528 28 
66283365.4016 65 
66283499.4816 65 
66287202.176 65 
66287903.6544 65 
66288503.9616 25 
66288770.3936 66 
66288935.2832 34 
66288935.6672 4 
66288935.68 24 
66288935.936 38 
66288935.9872 44 
66288936.1024 4 
66288936.1152 24 
66289271.104 67 
66289404.416 68 
66289605.9008 35 
