,event_description,timestamp,event_code,restaurant
0,Mouse in offer zone 1,208.5126272,10,1
0,Quit R4,208.5156736000031,49,4
0,R1 reward tone,208.5633024000004,14,1
0,R1 100% offer,208.56819200000166,20,1
0,SHARP Entry R1,208.7761408000067,61,1
0,SHARP Accept R1,208.90945280000568,62,1
0,Enter R1,209.0097280000001,11,1
0,SHARP Entry R1,209.07642880000174,61,1
0,Servo 1 open,210.05456640000642,1,1
0,R1 reward taken,211.2905984000042,16,1
0,SHARP Accept R1,230.8032512000054,62,1
0,Quit R1,233.1372288000062,13,1
0,SHARP Exit R1,234.1722880000025,63,1
0,Mouse in hall 2,234.23904000000655,21,2
0,Reject R1,234.27104000000656,12,1
0,Servo 1 closed,234.27175680000335,2,1
0,Mouse in offer zone 2,234.27193600000442,22,2
0,Reject R1,234.27462400000542,12,1
0,Servo 1 closed,234.27505920000374,2,1
0,R2 reward tone,234.2803200000003,26,2
0,R2 100% offer,234.28046080000698,32,2
0,SHARP Entry R2,235.0038656000048,64,2
0,SHARP Accept R2,235.13800960000606,65,2
0,Enter R2,235.53885440000147,23,2
0,SHARP Entry R2,235.64037120000273,64,2
0,Servo 2 open,236.5612160000056,3,2
0,R2 reward taken,237.84755200000106,28,2
0,SHARP Accept R2,247.85198080000282,65,2
0,SHARP Accept R2,251.12346880000084,65,2
0,Quit R2,251.5239040000066,25,2
0,SHARP Exit R2,251.72378880000113,66,2
0,Mouse in hall 3,251.75691520000248,33,3
0,Servo 2 closed,251.99100160000472,4,2
0,Reject R2,251.99102720000596,24,2
0,Mouse in offer zone 3,252.0101888000071,34,3
0,Servo 2 closed,252.01245440000295,4,2
0,Reject R2,252.01248000000416,24,2
0,R3 reward tone,252.01628160000593,38,3
0,R3 100% offer,252.0163328000009,44,3
0,SHARP Entry R3,252.5789824000001,67,3
0,SHARP Accept R3,252.7437184000015,68,3
0,Enter R3,253.04404480000585,35,3
0,Quit R3,253.17905920000373,37,3
0,SHARP Exit R3,253.3780480000004,69,3
0,Enter R3,253.51334400000422,35,3
0,Quit R3,254.0791936000064,37,3
0,Enter R3,254.14545920000225,35,3
0,SHARP Accept R3,268.9993984000012,68,3
0,Quit R3,269.39623680000005,37,3
0,SHARP Exit R3,269.5289088000059,69,3
0,Servo 3 closed,269.5983232000023,6,3
0,Reject R3,269.59837440000473,36,3
0,Mouse in hall 4,269.59841280000654,45,4
0,Servo 3 closed,269.6302720000073,6,3
0,Reject R3,269.6302976000011,36,3
0,Mouse in offer zone 4,269.68568320000173,46,4
0,R4 no-reward tone,269.69007360000165,51,4
0,R4 0% offer,269.69011200000347,53,4
0,SHARP Entry R4,270.0183680000007,70,4
0,SHARP Accept R4,270.0849408000037,71,4
0,Enter R4,270.2537984000072,47,4
0,SHARP Exit R4,270.6522496000007,72,4
0,Quit R4,274.52746240000425,49,4
0,SHARP Exit R4,274.62412800000607,72,4
0,Servo 4 closed,274.7586432000026,8,4
0,Reject R4,274.7586816000044,48,4
0,Mouse in offer zone 1,274.8207104000002,10,1
0,Servo 4 closed,274.82100480000673,8,4
0,Reject R4,274.8210304000005,48,4
0,R1 reward tone,274.82142720000445,14,1
0,R1 100% offer,274.82147840000687,20,1
0,SHARP Entry R1,275.21968640000375,61,1
0,SHARP Accept R1,275.3858560000062,62,1
0,Enter R1,275.56103680000456,11,1
0,SHARP Exit R1,275.6258432000056,63,1
0,Servo 1 open,276.5776640000045,1,1
0,R1 reward taken,277.8813440000042,16,1
0,SHARP Accept R1,284.8332160000056,62,1
0,SHARP Accept R1,286.6655232000053,62,1
0,Quit R1,287.5333888000026,13,1
0,SHARP Exit R1,287.8668160000071,63,1
0,Reject R1,288.0015104000047,12,1
0,Servo 1 closed,288.00263680000603,2,1
0,Mouse in offer zone 2,288.0027520000041,22,2
0,R2 reward tone,288.0060800000057,26,2
0,R2 100% offer,288.0068352000043,32,2
0,Reject R1,288.0069504000023,12,1
0,Servo 1 closed,288.0075008000061,2,1
0,SHARP Entry R2,288.4016000000015,64,2
0,SHARP Accept R2,288.50145280000567,65,2
0,Enter R2,288.6653312000036,23,2
0,Servo 2 open,289.6679680000022,3,2
0,R2 reward taken,291.0022784000039,28,2
0,SHARP Accept R2,297.57863680000605,65,2
0,SHARP Accept R2,298.94740480000524,65,2
0,SHARP Accept R2,299.78430720000716,65,2
0,Quit R2,300.981196800001,25,2
0,SHARP Exit R2,301.28409600000083,66,2
0,Servo 2 closed,301.4472320000008,4,2
0,Reject R2,301.4472448000014,24,2
0,Mouse in offer zone 3,301.4661632000059,34,3
0,R3 reward tone,301.4666240000054,38,3
0,R3 100% offer,301.46666240000724,44,3
0,Servo 2 closed,301.4669056000039,4,2
0,Reject R2,301.4669312000051,24,2
0,SHARP Entry R3,301.79987200000136,67,3
0,SHARP Accept R3,301.9340800000057,68,3
0,Enter R3,302.20206080000105,35,3
0,Quit R3,302.3668096000031,37,3
0,SHARP Exit R3,302.50471680000425,69,3
0,Enter R3,302.5697536000013,35,3
0,Quit R3,303.136460800007,37,3
0,Enter R3,303.1681536000073,35,3
0,Quit R3,303.33839360000195,37,3
0,Enter R3,303.40542720000445,35,3
0,Quit R3,303.5037056000009,37,3
0,Enter R3,303.60458240000156,35,3
0,Quit R3,303.7041792000011,37,3
0,Enter R3,306.14041600000115,35,3
0,Quit R3,308.9412864000052,37,3
0,SHARP Exit R3,310.0770175999999,69,3
0,Servo 3 closed,310.2766976000071,6,3
0,Reject R3,310.27673600000145,36,3
0,Mouse in offer zone 4,310.669824000001,46,4
0,R4 reward tone,310.6706048000008,50,4
0,R4 100% offer,310.67070720000567,56,4
0,Servo 3 closed,310.67104000000654,6,3
0,Reject R3,310.6710784000009,36,3
0,SHARP Entry R4,311.30159360000494,70,4
0,SHARP Accept R4,311.3335168000013,71,4
0,Enter R4,311.4672384000048,47,4
0,Servo 4 open,312.46913280000535,7,4
0,R4 reward taken,313.8229888000041,52,4
0,SHARP Exit R4,323.6796672000065,72,4
0,Quit R4,323.6799104000032,49,4
0,Servo 4 closed,323.8838400000036,8,4
0,Reject R4,323.8838784000054,48,4
0,Mouse in offer zone 1,323.91247360000017,10,1
0,Servo 4 closed,323.91283200000225,8,4
0,Reject R4,323.91288320000467,48,4
0,R1 reward tone,323.91349760000406,14,1
0,R1 100% offer,323.9135744000003,20,1
0,SHARP Entry R1,324.17808640000226,61,1
0,SHARP Accept R1,324.3117824000046,62,1
0,Enter R1,324.378457600005,11,1
0,Servo 1 open,325.3812352000028,1,1
0,R1 reward taken,326.5421056000069,16,1
0,Quit R1,332.9904256000072,13,1
0,Enter R1,333.1212544,11,1
0,Quit R1,333.1550208000019,13,1
0,SHARP Exit R1,333.78961920000614,63,1
0,Reject R1,333.99129600000384,12,1
0,Servo 1 closed,333.99187200000136,2,1
0,Mouse in offer zone 2,334.02479360000046,22,2
0,R2 no-reward tone,334.02571520000697,27,2
0,R2 0% offer,334.02579200000315,29,2
0,Reject R1,334.0259072000012,12,1
0,Servo 1 closed,334.02638080000133,2,1
0,SHARP Entry R2,334.32229120000454,64,2
0,SHARP Accept R2,334.3888512000069,65,2
0,Enter R2,334.48613120000067,23,2
0,SHARP Accept R2,336.5898112000003,65,2
0,SHARP Accept R2,336.65530880000443,65,2
0,Quit R2,339.7588096000031,25,2
0,SHARP Exit R2,340.259315200001,66,2
0,Servo 2 closed,340.4617984000072,4,2
0,Reject R2,340.46186240000276,24,2
0,Mouse in offer zone 3,340.4802304000035,34,3
0,R3 reward tone,340.4808448000029,38,3
0,R3 100% offer,340.4809088000059,44,3
0,Servo 2 closed,340.4811904000044,4,2
0,Reject R2,340.4812160000056,24,2
