trial_index,tone_onset,tone_prob,restaurant,T_Entry,choice,accept,outcome,reward,quit,collection,trial_end,exit,lapIndex,blockIndex,comment
2,22.641036799997092,20,1,22.908147199995817,23.541209600001572,1,,0,29.881804799996317,,29.881804799996317,29.881804799996317,0,1,animal accepted but quit before outcome revealed
3,31.328703999996186,20,2,31.8556799999997,32.022912000000474,1,,0,36.99456000000239,,36.99456000000239,37.93251839999854,0,1,animal accepted but quit before outcome revealed
4,38.17175039999932,0,3,38.66219519999623,38.763801600001756,1,,0,43.43557119999826,,43.43557119999826,43.93625599999726,0,1,animal accepted but quit before outcome revealed
5,43.96979199999571,80,4,44.36163839999586,44.93146880000084,1,47.965555199995634,1,,49.426124799996614,49.426124799996614,57.17808640000224,0,1,"accepted, waited, rewarded, and collected"
6,57.21546239999682,100,1,57.51320319999754,57.81370879999548,1,59.05964800000191,1,,60.28885759999603,60.28885759999603,65.79087359999865,1,1,"accepted, waited, rewarded, and collected"
7,65.79535359999538,0,2,66.22844160000236,66.32817920000106,1,73.56634879999608,0,,,73.56634879999608,75.87229439999908,1,1,"accepted, waited, no-reward"
8,75.87609600000083,80,3,76.13909759999811,76.30608640000224,1,79.68428800000251,1,,80.95509759999811,80.95509759999811,85.61776640000194,1,1,"accepted, waited, rewarded, and collected"
9,85.6809728000015,0,4,86.10999040000141,86.44430079999566,0,,0,,,86.44430079999566,86.44430079999566,1,1,entered T junction then rejected and moved on
10,86.48170239999891,20,1,86.78063359999656,87.14648319999874,1,,0,91.21922559999675,,91.21922559999675,92.35283200000227,2,1,animal accepted but quit before outcome revealed
11,92.39185920000077,80,2,92.92583680000156,93.09231359999627,1,96.44048640000075,1,,97.6149376000017,97.6149376000017,103.50855680000036,2,1,"accepted, waited, rewarded, and collected"
12,103.5106432000026,80,3,103.80413440000265,104.20494079999625,1,,0,104.5396224000007,,104.5396224000007,104.5396224000007,2,1,animal accepted but quit but quit wasnot timestamped
13,104.63216640000046,100,4,105.09774080000072,105.79832320000232,1,106.79929599999636,1,,108.22864639999717,108.22864639999717,114.51048959999531,2,1,"accepted, waited, rewarded, and collected"
14,114.54607360000163,20,1,114.87824639999866,115.44586239999532,1,,0,116.04627199999987,,116.04627199999987,116.04627199999987,3,1,animal accepted but quit but quit wasnot timestamped
15,116.08730879999698,20,2,116.61986559999734,116.95311360000073,1,,0,117.32016640000046,,117.32016640000046,117.32016640000046,3,1,animal accepted but quit but quit wasnot timestamped
16,117.35360000000149,20,3,117.65218559999764,118.01941759999842,1,,0,118.21996800000221,,118.21996800000221,118.21996800000221,3,1,animal accepted but quit but quit wasnot timestamped
17,118.31558399999886,20,4,118.77976319999993,119.28451839999855,0,,0,,,119.28451839999855,128.45684479999542,3,1,entered T junction then rejected and moved on
18,119.31850239999592,80,1,119.75046400000154,120.15091200000047,1,123.33135359999538,0,,,123.33135359999538,131.09710080000013,4,1,"accepted, waited, no-reward"
19,131.13628159999848,20,2,131.73602560000123,131.86984960000217,1,,0,132.6379776000008,,132.6379776000008,132.6379776000008,4,1,animal accepted but quit but quit wasnot timestamped
20,132.6385920000002,20,3,133.0030975999981,133.2036991999969,1,,0,136.00817920000105,,136.00817920000105,136.6687232000008,4,1,animal accepted but quit but quit wasnot timestamped
21,136.66846719999612,0,4,138.5356415999979,140.80428800000251,1,,0,143.04139519999922,,143.04139519999922,143.17566719999908,4,1,animal accepted but quit before outcome revealed
22,143.21241600000113,20,1,143.5443839999959,143.94428159999848,1,,0,144.5463552000001,,144.5463552000001,144.5463552000001,5,1,animal accepted but quit but quit wasnot timestamped
23,144.55340799999982,80,2,145.0180223999992,145.15193599999697,1,148.39930879999696,0,,,148.39930879999696,153.79601919999718,5,1,"accepted, waited, no-reward"
24,153.7964543999955,80,3,154.36247039999813,154.46078719999642,1,157.77384960000217,1,,159.53975039999932,159.53975039999932,169.6483200000003,5,1,"accepted, waited, rewarded, and collected"
25,169.70522879999876,20,4,170.170739199996,170.60519680000095,0,,0,,,170.60519680000095,172.07357440000027,5,1,entered T junction then rejected and moved on
26,170.64208640000223,80,1,171.0093823999986,171.24220160000027,1,174.3913343999982,1,,176.7649152000025,176.7649152000025,182.89119999999554,6,1,"accepted, waited, rewarded, and collected"
28,182.89625599999727,20,2,183.36144640000165,183.8974079999998,0,,0,,,183.8974079999998,183.8974079999998,0,3,entered T junction then rejected and moved on
29,183.8980223999992,20,3,184.32825599999725,184.46351359999926,1,,0,184.69839360000194,,184.69839360000194,184.69839360000194,0,3,animal accepted but quit but quit wasnot timestamped
30,184.75527679999917,20,4,185.2557056000009,185.68974080000072,0,,0,,,185.68974080000072,193.53095679999888,0,3,entered T junction then rejected and moved on
31,185.72908799999954,0,1,186.09254399999975,186.794111999996,0,,0,,,186.794111999996,186.794111999996,1,3,entered T junction then rejected and moved on
32,186.83331839999556,80,2,187.36706560000033,187.53361919999867,1,190.7762048000023,1,,191.9993215999976,191.9993215999976,199.71459839999676,1,3,"accepted, waited, rewarded, and collected"
33,199.7154175999984,20,3,200.15015680000187,200.2869504000023,1,,0,200.61603840000183,,200.61603840000183,200.61603840000183,1,3,animal accepted but quit but quit wasnot timestamped
34,200.70657279999554,100,4,201.20727040000259,201.70960639999808,1,202.72281599999965,1,,204.1573504000008,204.1573504000008,216.82687999999524,1,3,"accepted, waited, rewarded, and collected"
35,213.2265600000024,80,1,214.15823359999806,214.5579776000008,1,,0,215.8262400000021,,215.8262400000021,216.09852160000057,2,3,animal accepted but quit before outcome revealed
36,216.13583359999956,100,2,216.5677567999959,216.70492159999907,1,217.9073791999966,1,,219.76488960000128,219.76488960000128,228.18013440000266,2,3,"accepted, waited, rewarded, and collected"
37,228.18051839999853,20,3,228.74988799999653,228.81210880000145,1,,0,229.14778880000114,,229.14778880000114,233.1210623999983,2,3,animal accepted but quit but quit wasnot timestamped
