,event_description,timestamp,event_code,restaurant
0,SHARP Accept R3,21.948851199999453,68,3
0,SHARP Entry R4,21.975462399996818,70,4
0,Mouse in offer zone 1,22.578598399996757,10,1
0,Quit R4,22.61119999999553,49,4
0,R1 reward tone,22.639590399995445,14,1
0,R1 20% offer,22.64619519999623,18,1
0,Reject R1,22.64893439999968,12,1
0,Servo 1 closed,22.6519552000016,2,1
0,Reject R1,22.6590719999969,12,1
0,Servo 1 closed,22.659315200001,2,1
0,SHARP Accept R4,22.809331199996173,71,4
0,SHARP Entry R1,22.913305599994956,61,1
0,SHARP Accept R4,22.97742080000043,71,4
0,SHARP Accept R4,23.143129599995913,71,4
0,SHARP Accept R4,23.213695999994876,71,4
0,SHARP Accept R4,23.378150399997832,71,4
0,SHARP Accept R4,23.510412799999116,71,4
0,SHARP Accept R1,23.546368000000715,62,1
0,Enter R1,25.04879360000044,11,1
0,SHARP Entry R1,28.986675200000406,61,1
0,SHARP Accept R1,29.152640000000595,62,1
0,SHARP Accept R1,29.553075199998915,62,1
0,Quit R1,29.886963199995456,13,1
0,SHARP Exit R1,30.521804799996318,63,1
0,SHARP Exit R1,30.88837119999528,63,1
0,Mouse in hall 2,31.155238399997355,21,2
0,Mouse in offer zone 2,31.32659200000018,22,2
0,R2 no-reward tone,31.333759999997913,27,2
0,R2 20% offer,31.333862399995326,30,2
0,SHARP Entry R2,31.860838399998844,64,2
0,SHARP Accept R2,32.02807039999962,65,2
0,Enter R2,32.29585920000076,23,2
0,SHARP Entry R2,32.494604800000786,64,2
0,SHARP Accept R2,33.329574400000276,65,2
0,SHARP Accept R2,33.42886400000006,65,2
0,SHARP Accept R2,33.529036799997094,65,2
0,SHARP Accept R2,33.99624960000068,65,2
0,SHARP Accept R2,35.16482559999824,65,2
0,Quit R2,36.99971840000153,25,2
0,SHARP Entry R2,37.13496319999546,64,2
0,SHARP Entry R2,37.36789759999514,64,2
0,SHARP Exit R2,37.90131199999899,66,2
0,Mouse in hall 3,37.93422079999745,33,3
0,Servo 2 closed,37.93765119999647,4,2
0,Reject R2,37.93767679999769,24,2
0,Mouse in offer zone 3,38.16823039999604,34,3
0,Servo 2 closed,38.16847360000014,4,2
0,Reject R2,38.16849920000136,24,2
0,R3 no-reward tone,38.17687039999664,39,3
0,R3 0% offer,38.176908799998465,41,3
