trial_index,tone_onset,tone_prob,restaurant,T_Entry,choice,accept,outcome,reward,quit,collection,trial_end,exit,lapIndex,blockIndex,comment
0,16.209574399992825,0,1,16.630540799997746,16.79519999999553,1,,0,23.236351999998092,,23.236351999998092,23.336524799995125,0,0,animal accepted but quit before outcome revealed
1,23.364710399992763,0,2,23.623219200000168,23.69038079999387,1,,0,24.157631999999285,,24.157631999999285,24.157631999999285,0,0,animal accepted but quit
2,38.357119999997316,100,4,38.58764799999446,27.003942399993537,1,39.773196799993514,1,,,45.25815039999783,45.39189759999513,0,0,rewarded but pellet not taken
3,,,2,,,0,,0,,,,29.764787199996412,0,1,
4,29.806681599996985,100,3,30.064780799999834,30.166604799993337,1,31.308377599999307,1,,32.80953599999845,32.80953599999845,38.30766079999506,0,2,"accepted, waited, rewarded, and collected"
5,45.39564799999446,0,1,45.66183679999411,45.761561599999666,1,,0,51.73519359999895,,51.73519359999895,51.82301439999789,0,2,animal accepted but quit before outcome revealed
6,51.823833599999546,0,2,52.056166399993,52.1580671999976,1,,0,58.6301439999938,,58.6301439999938,60.23170559999347,0,2,animal accepted but quit before outcome revealed
7,,,4,,,0,,0,,,,58.70641919999569,0,3,
8,60.333388799995184,0,3,60.59930879999697,60.7003647999987,1,,0,66.10727679999918,,66.10727679999918,66.20796159999817,0,4,animal accepted but quit before outcome revealed
9,66.21578239999711,100,4,66.51571199999749,60.34223359999806,1,67.71745279999823,1,,,73.49018879999966,73.5911039999947,0,4,rewarded but pellet not taken
10,73.5947519999966,0,1,73.92780799999834,74.02815999999642,1,,0,76.6970623999983,,76.6970623999983,76.81767679999768,1,4,animal accepted but quit before outcome revealed
11,,,4,,,0,,0,,,,73.75672319999337,0,5,
12,76.8185215999931,0,2,77.18469119999558,77.28451839999855,1,,0,80.6554367999956,,80.6554367999956,80.6554367999956,0,6,animal accepted but quit before outcome revealed
13,,,4,,,0,,0,,,,80.69817599999905,0,7,
14,81.85923839999735,0,3,82.22446079999953,82.29079039999843,1,,0,86.53050879999995,,86.53050879999995,86.60623359999806,0,8,animal accepted but quit before outcome revealed
15,86.6066943999976,100,4,86.90493439999968,81.8660991999954,1,88.14030079999566,1,,,93.11211519999802,93.47898879999667,0,8,rewarded but pellet not taken
16,93.21789439999313,100,1,93.54942719999701,93.68321279999614,1,94.81891839999706,1,,,,99.65646079999954,0,0,
17,,,4,,,0,,0,,,,99.68639999999851,0,8,
18,,,1,,,0,,0,,,,101.95907839999347,0,8,
19,,,4,,,0,,0,,,,100.6547199999988,0,8,
20,101.98053119999915,100,2,102.34638079999387,102.44686079999805,1,103.54937599999458,1,,104.75411199999601,104.75411199999601,107.05251839999855,0,9,"accepted, waited, rewarded, and collected"
21,,,4,,,0,,0,,,,107.09480959999561,0,10,
22,,,2,,,0,,0,,,,108.58778879999369,0,10,
23,,,4,,,0,,0,,,,107.96218879999965,0,10,
24,108.62356479999423,0,3,108.95477759999781,109.02167039999365,1,,0,111.52439039999992,,111.52439039999992,111.65895679999888,0,11,animal accepted but quit before outcome revealed
25,111.66776319999992,100,4,111.93500159999728,109.29693439999969,1,113.08299519999325,1,,,116.67207679999619,116.972684799999,0,11,rewarded but pellet not taken
26,116.77735679999739,100,1,117.07640319999308,117.20991999999434,1,118.31985919999332,1,,,123.28308479999751,123.4837247999981,1,11,rewarded but pellet not taken
27,,,4,,,0,,0,,,,118.34056959999353,0,12,
28,123.70693119999767,100,2,125.44039679999649,125.57591039999575,1,126.71349759999663,1,,128.17313279999792,128.17313279999792,128.17313279999792,0,13,"accepted, waited, rewarded, and collected"
29,,,4,,,0,,0,,,,128.2183167999983,0,14,
30,,,2,,,0,,0,,,,138.5890047999993,0,14,
31,,,4,,,0,,0,,,,137.59566079999507,0,14,
32,138.58935039999335,0,3,138.9223423999995,139.02251519999652,1,,0,139.49099519999325,,139.49099519999325,139.49099519999325,0,15,animal accepted but quit but quit wasnot timestamped
33,139.53241599999367,0,4,139.86526719999313,138.59722239999473,1,,0,143.60601599999518,,143.60601599999518,144.10484479999542,0,15,animal accepted but quit before outcome revealed
34,143.94092799999564,0,1,144.34295039999486,144.47630079999567,1,,0,146.71043839999288,,146.71043839999288,158.2563071999997,1,15,animal accepted but quit before outcome revealed
35,,,4,,,0,,0,,,,158.3191423999965,0,16,
36,158.87953919999302,100,2,160.27915519999712,160.3791615999937,1,161.51551999999583,1,,162.7054719999954,162.7054719999954,162.7054719999954,0,17,"accepted, waited, rewarded, and collected"
37,,,4,,,0,,0,,,,162.7913599999994,0,18,
38,,,2,,,0,,0,,,,166.78750719999522,0,18,
39,,,4,,,0,,0,,,,169.43525119999796,0,18,
40,,,2,,,0,,0,,,,172.47406079999357,0,18,
41,,,4,,,0,,0,,,,171.83461119999737,0,18,
42,,,1,,,0,,0,,,,184.2200319999978,0,18,
43,,,4,,,0,,0,,,,184.41538559999316,0,18,
44,,,1,,,0,,0,,,,186.18828799999505,0,18,
45,,,4,,,0,,0,,,,192.69431039999427,0,18,
46,,,2,,,0,,0,,,,203.02840319999308,0,18,
47,,,4,,,0,,0,,,,195.16119039999694,0,18,
48,203.63082239999622,100,3,204.06401279999315,204.19722239999473,1,205.39907839999347,1,,210.64940799999982,210.64940799999982,210.64940799999982,0,19,"accepted, waited, rewarded, and collected"
49,,,4,,,0,,0,,,,210.8141311999932,0,20,
50,,,3,,,0,,0,,,,231.12814079999924,0,20,
51,231.33660159999877,100,4,231.66924799999595,220.39011840000003,1,232.97049599999934,1,,,237.04238079999388,237.37582079999893,0,21,rewarded but pellet not taken
52,237.14775039999932,100,1,237.48061439999938,237.64651519999654,1,238.8256639999971,1,,,244.6219648000002,244.82188799999653,1,21,rewarded but pellet not taken
53,,,4,,,0,,0,,,,238.97735679999738,0,22,
54,244.810854399994,100,2,245.27590399999917,245.37644799999893,1,246.54501119999588,1,,248.0656895999983,248.0656895999983,248.0656895999983,0,23,"accepted, waited, rewarded, and collected"
55,,,4,,,0,,0,,,,248.12181759999692,0,24,
56,,,2,,,0,,0,,,,253.78668799999357,0,24,
57,,,4,,,0,,0,,,,252.75925759999453,0,24,
