trial_index,tone_onset,tone_prob,restaurant,T_Entry,choice,accept,outcome,reward,quit,collection,trial_end,exit,lapIndex,blockIndex,comment
1,50.2497791999951,80,1,50.70175999999791,51.00189440000057,1,,0,54.20437759999931,,54.20437759999931,54.573158399999144,0,1,animal accepted but quit before outcome revealed
3,54.71230719999969,80,2,55.19989759999514,55.33352959999442,1,58.629235199995335,1,,,59.17128959999979,59.640947200000284,0,3,rewarded but pellet not taken
5,59.58658559999615,0,3,60.27156479999423,60.40578559999913,1,,0,62.74151679999381,,62.74151679999381,62.74151679999381,0,5,animal accepted but quit
55,288.4987007999942,20,4,289.55923200000075,286.52138239999863,1,,0,290.15918079999835,,290.15918079999835,296.6999423999935,0,7,animal accepted but quit before outcome revealed
56,296.3478015999943,20,1,297.08158720000085,297.3153535999954,1,302.55013120000064,1,,304.9288063999936,304.9288063999936,315.7361919999942,1,7,"accepted, waited, rewarded, and collected"
60,320.5053951999992,100,2,,320.5697535999939,0,,0,,,320.5697535999939,320.5697535999939,0,9,rejected offer but t junction entry not detected
71,367.36431359999625,20,3,367.82360319999606,368.15601919999716,1,,0,372.2623871999979,,372.2623871999979,372.4619135999978,0,11,animal accepted but quit before outcome revealed
72,372.5221375999972,80,4,373.05279999999703,368.9481215999946,1,376.59150079999864,1,,377.9747584000006,377.9747584000006,395.64532479999957,0,11,"accepted, waited, rewarded, and collected"
73,395.06053119999916,20,1,395.42700799999386,395.69272320000084,1,401.0304127999991,0,,,401.0304127999991,406.0591231999993,1,11,"accepted, waited, no-reward"
93,469.3733887999952,0,2,469.90661119999737,470.27420160000025,1,,0,470.54158079999684,,470.54158079999684,470.54158079999684,0,13,animal accepted but quit but quit wasnot timestamped
94,470.57660159999875,20,3,471.0407936000004,471.1736576000005,1,,0,475.4457087999955,,475.4457087999955,475.8537599999979,0,13,animal accepted but quit before outcome revealed
95,475.90369280000033,80,4,476.40327679999916,470.69720319999755,1,479.8054399999976,0,,,479.8054399999976,484.7138687999994,0,13,"accepted, waited, no-reward"
96,484.39658239999414,100,1,484.76191999999435,485.16163839999587,1,,0,485.69580799999835,,485.69580799999835,492.4033407999948,1,13,animal accepted but quit before outcome revealed
98,492.4997503999993,20,2,492.99953920000047,493.2002047999948,1,,0,494.0686975999996,,494.0686975999996,494.0686975999996,0,15,animal accepted but quit but quit wasnot timestamped
99,494.0696319999993,0,3,494.4671103999987,494.70095359999686,1,,0,495.1611519999951,,495.1611519999951,495.1611519999951,0,15,animal accepted but quit but quit wasnot timestamped
100,495.1608191999942,0,4,495.62626559999586,496.1275519999936,0,,0,,,496.1275519999936,496.99423999999465,0,15,entered T junction then rejected and moved on
103,496.14297599999605,20,1,501.9140095999986,500.979878399998,0,502.1517183999941,0,,,502.1517183999941,505.6190591999963,0,17,fetched offer tone
105,505.7180671999976,100,2,506.11555839999767,506.31423999999464,1,507.5843839999959,1,,509.0090239999965,509.0090239999965,530.4421631999984,0,19,"accepted, waited, rewarded, and collected"
107,530.8103807999938,100,3,531.3106687999964,531.6105983999968,1,,0,531.9437311999947,,531.9437311999947,531.9437311999947,0,19,animal accepted but quit but quit wasnot timestamped
108,532.1000703999996,100,4,532.5336831999942,532.2676991999969,1,533.7021312000006,1,,535.2339711999967,535.2339711999967,547.9507199999988,0,19,fetched offer tone
109,547.1993215999976,80,1,547.6009472000003,547.833663999997,1,,0,548.6678527999967,,548.6678527999967,548.9697919999957,1,19,animal accepted but quit before outcome revealed
114,556.0071807999983,100,2,559.2761471999958,556.8396543999985,1,558.0529919999987,1,,559.7261439999938,559.7261439999938,577.0636799999997,0,21,fetched offer tone
116,577.0644095999971,20,3,577.3956096000001,577.5286911999956,1,,0,577.9634688000009,,577.9634688000009,577.9634688000009,0,21,animal accepted but quit but quit wasnot timestamped
118,590.582502399996,80,1,590.9817471999974,591.1482111999989,1,,0,591.784447999999,,591.784447999999,596.589939199999,0,23,animal accepted but quit before outcome revealed
119,596.7215615999996,100,2,597.2521727999971,597.484915199995,1,598.7274495999962,1,,600.2188159999996,600.2188159999996,612.3695999999941,0,23,"accepted, waited, rewarded, and collected"
121,612.5377663999944,100,3,612.9695487999991,613.1358079999983,1,614.515545599997,1,,,630.2223615999967,630.4569215999991,0,25,rewarded but pellet not taken
122,630.512,0,4,630.9448703999966,614.7608063999936,1,,0,638.8884223999977,,638.8884223999977,640.021939199999,0,25,animal accepted but quit before outcome revealed
123,639.072115199998,80,1,639.5051136000008,640.1711488000005,0,,0,,,640.1711488000005,640.1711488000005,1,25,entered T junction then rejected and moved on
124,640.2344063999951,0,2,640.7682559999972,640.9678719999939,1,,0,645.1416959999949,,645.1416959999949,645.5750143999979,1,25,animal accepted but quit before outcome revealed
