,event_description,timestamp,event_code,restaurant
0,SHARP Exit R4,40.643456000000235,72,4
0,SHARP Exit R4,41.37791999999434,72,4
0,SHARP Exit R4,41.47882239999622,72,4
0,SHARP Accept R4,41.74543359999359,71,4
0,SHARP Accept R4,42.51238399999589,71,4
0,SHARP Accept R4,42.578790399998425,71,4
0,SHARP Accept R4,42.9127295999974,71,4
0,SHARP Accept R4,43.247795199997725,71,4
0,SHARP Accept R4,43.31384319999814,71,4
0,SHARP Accept R4,44.21495039999485,71,4
0,SHARP Accept R4,44.88162559999525,71,4
0,Enter R4,45.21623039999604,47,4
0,Quit R4,45.348710400000215,49,4
0,SHARP Exit R4,45.51544319999963,72,4
0,Enter R4,45.58266879999638,47,4
0,SHARP Exit R4,45.74990079999715,72,4
0,SHARP Exit R4,46.016780799999836,72,4
0,SHARP Exit R4,48.08545279999822,72,4
0,SHARP Exit R4,48.25231359999627,72,4
0,SHARP Exit R4,50.08830719999969,72,4
0,Quit R4,50.12165119999647,49,4
0,Mouse in offer zone 1,50.20108799999952,10,1
0,R1 no-reward tone,50.243788799993695,15,1
0,R1 80% offer,50.2497791999951,19,1
0,SHARP Entry R1,50.70175999999791,61,1
0,SHARP Accept R1,51.00189440000057,62,1
0,Enter R1,51.3016576000005,11,1
0,SHARP Accept R4,51.556096000000835,71,4
0,SHARP Accept R4,51.6586752000004,71,4
0,SHARP Entry R1,51.67129599999637,61,1
0,SHARP Accept R4,51.889817599996924,71,4
0,SHARP Accept R1,52.0020991999954,62,1
0,SHARP Accept R4,52.08990719999373,71,4
0,SHARP Accept R4,52.35779839999974,71,4
0,SHARP Accept R4,52.55708159999549,71,4
0,SHARP Accept R4,52.79077119999379,71,4
0,SHARP Accept R4,53.124953599996864,71,4
0,SHARP Accept R4,53.358476799994705,71,4
0,SHARP Accept R4,53.65798399999738,71,4
0,SHARP Accept R4,53.75856639999896,71,4
0,SHARP Accept R1,53.93925119999796,62,1
0,SHARP Entry R1,53.93931519999355,61,1
0,SHARP Entry R1,54.105369599998,61,1
0,SHARP Accept R4,54.12543999999762,71,4
0,Quit R1,54.20437759999931,13,1
0,SHARP Exit R1,54.27239679999649,63,1
0,SHARP Accept R4,54.35951359999925,71,4
0,SHARP Accept R4,54.426598399996756,71,4
0,Mouse in hall 2,54.44044799999893,21,2
0,SHARP Accept R1,54.50493439999968,62,1
0,SHARP Accept R4,54.52627199999988,71,4
0,Reject R1,54.573158399999144,12,1
0,Servo 1 closed,54.57413120000064,2,1
0,SHARP Accept R4,54.66023680000007,71,4
0,Mouse in offer zone 2,54.70265599999577,22,2
0,Reject R1,54.704716799996795,12,1
0,Servo 1 closed,54.70510080000013,2,1
0,R2 reward tone,54.712230399996045,26,2
0,R2 80% offer,54.71230719999969,31,2
0,SHARP Accept R4,54.92792319999635,71,4
0,SHARP Entry R2,55.19989759999514,64,2
0,SHARP Accept R2,55.33352959999442,65,2
0,SHARP Accept R4,55.360819199994204,71,4
0,SHARP Accept R4,55.56037119999528,71,4
0,Enter R2,55.60193279999495,23,2
0,SHARP Accept R2,56.03554559999704,65,2
0,SHARP Accept R4,56.06145279999822,71,4
0,SHARP Accept R4,56.16126720000059,71,4
0,SHARP Accept R2,56.33587199999392,65,2
0,SHARP Accept R2,56.50257919999957,65,2
0,SHARP Accept R2,56.66854399999976,65,2
0,SHARP Accept R4,56.694924799993636,71,4
0,SHARP Accept R4,57.028774399995804,71,4
0,SHARP Accept R2,57.43624960000068,65,2
0,SHARP Accept R2,57.57113599999994,65,2
0,SHARP Accept R4,57.59626239999384,71,4
0,SHARP Accept R4,57.72919039999694,71,4
0,SHARP Accept R4,58.46502399999648,71,4
0,SHARP Accept R4,58.59722239999473,71,4
0,Servo 2 open,58.629235199995335,3,2
0,SHARP Accept R2,58.67075840000063,65,2
0,SHARP Accept R4,58.89751039999724,71,4
0,SHARP Accept R4,59.03088639999926,71,4
0,SHARP Accept R4,59.09836800000072,71,4
0,Quit R2,59.17128959999979,25,2
0,SHARP Exit R2,59.20549120000005,66,2
0,Mouse in hall 3,59.24131839999556,33,3
0,SHARP Accept R4,59.46527999999374,71,4
0,SHARP Accept R4,59.56515839999914,71,4
0,Mouse in offer zone 3,59.57237759999931,34,3
0,Servo 2 closed,59.57250559999794,4,2
0,Reject R2,59.572531199999155,24,2
0,Servo 2 closed,59.57501439999789,4,2
0,Reject R2,59.575027199998495,24,2
0,R3 no-reward tone,59.58654719999433,39,3
0,R3 0% offer,59.58658559999615,41,3
0,SHARP Accept R2,59.640947200000284,65,2
0,SHARP Accept R4,60.06599679999798,71,4
0,SHARP Entry R3,60.27156479999423,67,3
0,SHARP Accept R3,60.40578559999913,68,3
0,SHARP Accept R4,60.43237119999528,71,4
0,Enter R3,60.67283199999481,35,3
0,SHARP Accept R4,60.69955839999765,71,4
0,SHARP Accept R4,61.033983999997375,71,4
0,SHARP Accept R4,61.567052799999715,71,4
0,SHARP Entry R3,61.87461119999737,67,3
0,SHARP Accept R4,61.9341439999938,71,4
0,SHARP Accept R4,62.3020671999976,71,4
0,SHARP Accept R4,62.46824960000068,71,4
0,SHARP Accept R4,62.70274560000002,71,4
0,SHARP Accept R3,62.74151679999381,68,3
0,SHARP Accept R4,62.93594879999757,71,4
0,SHARP Accept R4,63.036339199997485,71,4
0,SHARP Accept R4,63.470246399998665,71,4
0,SHARP Accept R4,63.56957440000028,71,4
0,SHARP Accept R4,63.80458239999413,71,4
0,SHARP Accept R4,63.870169599995016,71,4
0,SHARP Accept R3,63.976563199996946,68,3
0,SHARP Accept R4,64.03671040000022,71,4
0,SHARP Entry R3,64.17877759999782,67,3
0,SHARP Entry R3,64.27760639999806,67,3
0,Quit R3,64.3101567999944,37,3
0,SHARP Accept R4,64.63770879999548,71,4
0,Mouse in hall 3,65.11240959999711,33,3
0,Servo 3 closed,65.11272959999741,6,3
0,Reject R3,65.11278079999984,36,3
0,SHARP Accept R4,65.17226239999384,71,4
0,SHARP Exit R2,65.1793919999972,66,2
0,SHARP Accept R4,65.23868159999698,71,4
0,SHARP Accept R4,65.47244799999893,71,4
0,SHARP Accept R2,65.51219199999422,65,2
0,SHARP Entry R2,65.77862399999798,64,2
0,SHARP Accept R4,66.2728191999942,71,4
0,Mouse in hall 2,66.41968639999628,21,2
0,SHARP Exit R1,66.45181439999492,63,1
0,SHARP Accept R4,66.50694399999827,71,4
0,SHARP Accept R4,66.60618239999563,71,4
0,SHARP Accept R4,66.67361279999464,71,4
0,SHARP Accept R4,66.74088959999382,71,4
0,SHARP Accept R1,66.75375359999389,62,1
0,SHARP Accept R4,66.9070591999963,71,4
0,SHARP Accept R4,67.0734591999948,71,4
0,Enter R1,67.08577279999852,11,1
0,SHARP Accept R4,67.24070399999619,71,4
0,SHARP Accept R4,67.50743039999902,71,4
0,SHARP Accept R4,67.64151039999723,71,4
0,SHARP Accept R4,68.0084991999939,71,4
0,SHARP Accept R4,68.40856319999695,71,4
0,SHARP Accept R1,68.45469439999759,62,1
0,SHARP Accept R1,68.52161279999464,62,1
0,SHARP Accept R4,68.5753471999988,71,4
0,SHARP Accept R1,68.65585920000076,62,1
0,SHARP Accept R4,69.04253439999371,71,4
0,SHARP Accept R1,69.08906239999831,62,1
0,SHARP Accept R4,69.14220799999684,71,4
0,SHARP Entry R1,69.15639039999992,61,1
0,SHARP Accept R4,69.37601280000061,71,4
0,SHARP Accept R4,69.60981759999693,71,4
0,SHARP Accept R4,69.74295039999485,71,4
0,SHARP Entry R1,69.88980479999631,61,1
0,SHARP Accept R4,70.01017599999905,71,4
0,SHARP Accept R1,70.02271999999881,62,1
0,SHARP Accept R4,70.07829759999365,71,4
0,SHARP Accept R4,70.41105919999629,71,4
0,SHARP Accept R4,70.64478719999641,71,4
0,SHARP Accept R4,70.81084160000086,71,4
0,Quit R1,70.99197439999878,13,1
0,SHARP Accept R4,71.01167359999567,71,4
0,SHARP Accept R4,71.07761919999868,71,4
0,SHARP Accept R4,71.14470399999618,71,4
0,SHARP Accept R4,71.27871999999881,71,4
0,SHARP Accept R4,71.41141759999842,71,4
0,SHARP Entry R1,71.4920447999984,61,1
