,event_description,timestamp,event_code,restaurant,keyword
0,R1 0% offer,5.142771199993789,17,1,0_offer
0,SHARP Entry R1,5.4347263999953865,61,1,tentry
0,Reject R1,5.618316799998284,12,1,reject
0,SHARP Accept R1,5.769100800000131,62,1,enter
0,Enter R1,5.869708799995482,11,1,enter
0,Quit R4,5.981964800000191,49,4,quit
0,SHARP Accept R4,11.357811199992895,71,4,enter
0,Enter R4,11.42332159999758,47,4,enter
0,SHARP Accept R4,14.958502399995924,71,4,enter
0,Quit R4,15.42775039999932,49,4,quit
0,SHARP Accept R1,9.53926399999857,62,1,enter
0,Quit R1,10.708364799998701,13,1,quit
0,SHARP Entry R1,10.84037119999528,61,1,tentry
0,SHARP Accept R1,15.913087999999522,62,1,enter
0,Enter R1,16.01391359999776,11,1,enter
0,SHARP Accept R1,16.81377279999852,62,1,enter
0,Quit R1,16.94782719999552,13,1,quit
0,R2 100% offer,17.05905919999629,32,2,100_offer
0,SHARP Entry R2,17.315225599996747,64,2,tentry
0,SHARP Accept R2,17.414911999993027,65,2,enter
0,Enter R2,17.582630399994553,23,2,enter
0,Servo 2 open,18.59180799999833,3,2,servo open
0,SHARP Accept R2,23.657497599996628,65,2,enter
0,Quit R2,27.25998079999536,25,2,quit
0,Reject R2,27.46510080000013,24,2,reject
0,R3 0% offer,27.51930879999697,41,3,0_offer
0,SHARP Entry R3,27.796454399995504,67,3,tentry
0,SHARP Accept R3,27.931647999994457,68,3,enter
0,Enter R3,28.064447999998926,35,3,enter
0,SHARP Accept R3,34.003212799996135,68,3,enter
0,Quit R3,34.205759999997916,37,3,quit
0,Reject R3,34.30616319999844,36,3,reject
0,R4 80% offer,34.32517119999975,55,4,80_offer
0,SHARP Entry R4,34.583283199995755,70,4,tentry
0,SHARP Accept R4,34.6503423999995,71,4,enter
0,Enter R4,34.78618879999966,47,4,enter
0,Servo 4 open,37.832716799996795,7,4,servo open
0,R4 reward taken,39.094054399997,52,4,taken
0,SHARP Accept R4,42.02280959999561,71,4,enter
0,Quit R4,44.326079999998214,49,4,quit
0,Reject R4,44.49291519999504,48,4,reject
0,R1 80% offer,44.5203967999965,19,1,80_offer
0,SHARP Entry R1,44.848524799995126,61,1,tentry
0,SHARP Accept R1,44.98387199999392,62,1,enter
0,Enter R1,45.151769599996506,11,1,enter
0,Servo 1 open,48.19496959999949,1,1,servo open
0,R1 reward taken,49.52760319999605,16,1,taken
0,SHARP Accept R1,66.33983999999613,62,1,enter
0,Quit R1,66.80511999999732,13,1,quit
0,Reject R1,66.90559999999404,12,1,reject
0,R2 20% offer,66.9433599999994,30,2,20_offer
0,SHARP Entry R2,67.20570879999548,64,2,tentry
0,SHARP Accept R2,67.33953279999643,65,2,enter
0,Enter R2,67.47192319999635,23,2,enter
0,SHARP Entry R2,67.57279999999702,64,2,tentry
0,SHARP Accept R2,68.24172800000012,65,2,enter
0,Quit R2,69.14050559999794,25,2,quit
0,Reject R2,69.27856639999897,24,2,reject
0,R3 100% offer,69.27911679999531,44,3,100_offer
0,SHARP Entry R3,69.61063679999859,67,3,tentry
0,SHARP Accept R3,69.74396159999817,68,3,enter
0,Enter R3,69.91468799999356,35,3,enter
0,Servo 3 open,70.91673599999397,5,3,servo open
0,SHARP Accept R3,81.52707839999348,68,3,enter
0,Quit R3,81.72665599999577,37,3,quit
0,Reject R3,81.80477439999581,36,3,reject
0,R4 100% offer,81.80889599999786,56,4,100_offer
0,SHARP Entry R4,82.06790399999916,70,4,tentry
0,SHARP Accept R4,82.13455359999836,71,4,enter
0,Enter R4,82.26872319999337,47,4,enter
0,Servo 4 open,83.28124159999936,7,4,servo open
0,R4 reward taken,84.30952959999442,52,4,taken
0,SHARP Accept R4,88.94264319999516,71,4,enter
0,Quit R4,89.20959999999404,49,4,quit
0,Reject R4,89.35182079999893,48,4,reject
0,R1 80% offer,89.3700095999986,19,1,80_offer
0,SHARP Entry R1,89.73145600000024,61,1,tentry
0,SHARP Accept R1,89.86524159999937,62,1,enter
0,Enter R1,89.99818239999563,11,1,enter
0,SHARP Entry R1,90.16551679999381,61,1,tentry
0,Servo 1 open,93.01087999999523,1,1,servo open
0,SHARP Accept R1,93.37062399999797,62,1,enter
0,R1 reward taken,94.07142399999499,16,1,taken
0,SHARP Accept R1,96.2047615999952,62,1,enter
0,Quit R1,101.5110271999985,13,1,quit
0,Reject R1,101.64495359999687,12,1,reject
0,R2 0% offer,101.67930879999697,29,2,0_offer
0,SHARP Entry R2,102.01463039999456,64,2,tentry
0,SHARP Accept R2,102.11440639999509,65,2,enter
0,Enter R2,102.28378879999369,23,2,enter
0,Quit R2,103.08081919999421,25,2,quit
0,Reject R2,103.38146559999883,24,2,reject
0,R3 100% offer,103.38379519999772,44,3,100_offer
0,SHARP Entry R3,103.71564799999446,67,3,tentry
0,SHARP Accept R3,103.8490495999977,68,3,enter
0,Enter R3,104.01646079999954,35,3,enter
0,SHARP Entry R3,104.28364799999446,67,3,tentry
0,Servo 3 open,105.01830399999767,5,3,servo open
0,R3 reward taken,106.09821439999342,40,3,taken
0,SHARP Accept R3,114.63148799999803,68,3,enter
0,Quit R3,116.03124479999393,37,3,quit
