trial_index,tone_onset,tone_prob,restaurant,T_Entry,choice,accept,outcome,reward,quit,collection,trial_end,exit,lapIndex,blockIndex,comment
0,5.142771199993789,0,1,5.4347263999953865,5.769100800000131,1,,0,5.869708799995482,,5.869708799995482,5.869708799995482,0,0,animal accepted but quit
3,17.05905919999629,100,2,17.315225599996747,17.414911999993027,1,18.59180799999833,1,,,27.25998079999536,27.46510080000013,0,2,rewarded but pellet not taken
4,27.51930879999697,0,3,27.796454399995504,27.931647999994457,1,,0,34.205759999997916,,34.205759999997916,34.30616319999844,0,2,animal accepted but quit before outcome revealed
5,34.32517119999975,80,4,34.583283199995755,34.6503423999995,1,37.832716799996795,1,,39.094054399997,39.094054399997,44.49291519999504,0,2,"accepted, waited, rewarded, and collected"
6,44.5203967999965,80,1,44.848524799995126,44.98387199999392,1,48.19496959999949,1,,49.52760319999605,49.52760319999605,66.90559999999404,1,2,"accepted, waited, rewarded, and collected"
7,66.9433599999994,20,2,67.20570879999548,67.33953279999643,1,,0,69.14050559999794,,69.14050559999794,69.27856639999897,1,2,animal accepted but quit before outcome revealed
8,69.27911679999531,100,3,69.61063679999859,69.74396159999817,1,70.91673599999397,1,,,81.72665599999577,81.80477439999581,1,2,rewarded but pellet not taken
9,81.80889599999786,100,4,82.06790399999916,82.13455359999836,1,83.28124159999936,1,,84.30952959999442,84.30952959999442,89.35182079999893,1,2,"accepted, waited, rewarded, and collected"
10,89.3700095999986,80,1,89.73145600000024,89.86524159999937,1,93.01087999999523,1,,94.07142399999499,94.07142399999499,101.64495359999687,2,2,"accepted, waited, rewarded, and collected"
11,101.67930879999697,0,2,102.01463039999456,102.11440639999509,1,,0,103.08081919999421,,103.08081919999421,103.38146559999883,2,2,animal accepted but quit before outcome revealed
12,103.38379519999772,100,3,103.71564799999446,103.8490495999977,1,105.01830399999767,1,,106.09821439999342,106.09821439999342,116.16390399999916,2,2,"accepted, waited, rewarded, and collected"
13,116.1743871999979,20,4,116.47499519999326,116.50959359999746,1,,0,121.28327679999917,,121.28327679999917,121.48441599999369,2,2,animal accepted but quit before outcome revealed
14,121.5101311999932,80,1,121.83462399999797,121.96810239999742,1,125.10515199999512,1,,126.32601599999518,126.32601599999518,133.85516799999775,3,2,"accepted, waited, rewarded, and collected"
15,133.88981759999692,80,2,134.2170751999989,134.48208639999478,1,,0,134.91650559999795,,134.91650559999795,134.91650559999795,3,2,animal accepted but quit but quit wasnot timestamped
16,134.9213951999992,80,3,135.2850815999955,135.45199359999597,1,138.60345600000025,1,,139.6680319999978,139.6680319999978,144.5670399999991,3,2,"accepted, waited, rewarded, and collected"
17,144.60719359999896,80,4,144.97303039999306,145.0400383999944,1,148.2163967999965,1,,149.450111999996,149.450111999996,163.4600447999984,3,2,"accepted, waited, rewarded, and collected"
18,156.7817215999961,100,1,157.1086719999984,157.21271040000022,1,158.3594495999962,1,,159.45762559999525,159.45762559999525,168.82168319999425,4,2,"accepted, waited, rewarded, and collected"
19,168.82295039999485,100,2,169.12122879999876,169.2217471999973,1,170.3907583999932,1,,171.65646079999954,171.65646079999954,181.03618559999765,4,2,"accepted, waited, rewarded, and collected"
20,181.04015359999985,100,3,181.3054719999954,181.40437759999932,1,182.64066559999435,1,,183.59327999999374,183.59327999999374,191.41634559999406,4,2,"accepted, waited, rewarded, and collected"
21,191.42657279999554,20,4,191.79239679999648,191.85921279999613,1,,0,195.8301439999938,,195.8301439999938,195.9650175999999,4,2,animal accepted but quit before outcome revealed
22,195.9902719999999,100,1,196.29378559999913,196.42295039999485,1,197.53857279999553,1,,198.61468159999697,198.61468159999697,205.90055679999293,5,2,"accepted, waited, rewarded, and collected"
23,205.9310719999969,0,2,206.23032319999487,206.3981567999944,1,,0,206.6994047999978,,206.6994047999978,206.6994047999978,5,2,animal accepted but quit but quit wasnot timestamped
24,206.70059519999475,0,3,207.0334719999954,207.16725759999454,1,,0,208.13501439999789,,208.13501439999789,208.26946559999882,5,2,animal accepted but quit before outcome revealed
25,208.27831039999427,20,4,208.54455039999635,208.6133376000002,1,,0,210.31330559999495,,210.31330559999495,210.40386559999735,5,2,animal accepted but quit before outcome revealed
26,210.4044543999955,80,1,210.73812479999663,210.87383039999753,1,214.0234367999956,1,,215.16387839999794,215.16387839999794,224.35169279999286,6,2,"accepted, waited, rewarded, and collected"
27,224.3546367999986,100,2,224.69634559999406,224.78485759999603,1,226.02391039999574,1,,227.05175039999932,227.05175039999932,238.139366399996,6,2,"accepted, waited, rewarded, and collected"
28,238.14097919999807,80,3,239.004684799999,239.13850879999995,1,242.30854399999976,1,,243.28974079999327,243.28974079999327,252.9867519999966,6,2,"accepted, waited, rewarded, and collected"
29,253.06216959999503,0,4,254.09614079999923,254.26288639999927,1,,0,255.66452479999512,,255.66452479999512,256.5014527999982,6,2,animal accepted but quit before outcome revealed
30,256.529305599995,0,1,256.82488319999726,257.02420479999483,1,,0,257.59269119999556,,257.59269119999556,257.59269119999556,7,2,animal accepted but quit but quit wasnot timestamped
31,257.63486719999463,100,2,258.0225279999971,258.12360960000007,1,259.60496639999747,1,,260.6459648000002,260.6459648000002,267.16703999999913,7,2,"accepted, waited, rewarded, and collected"
32,267.1706623999998,20,3,267.5366015999988,267.7380735999942,1,,0,271.30798079999533,,271.30798079999533,271.5747199999988,7,2,animal accepted but quit before outcome revealed
33,271.6184447999969,20,4,272.01660159999875,272.21644799999893,1,,0,273.0193919999972,,273.0193919999972,273.64901119999587,7,2,animal accepted but quit but quit wasnot timestamped
34,273.6497280000001,80,1,273.9789951999933,274.1496575999931,1,277.24991999999435,1,,278.3913471999988,278.3913471999988,286.89633279999344,8,2,"accepted, waited, rewarded, and collected"
35,286.96565759999305,100,2,287.32226559999583,287.4898303999975,1,,0,287.7267199999988,,287.7267199999988,287.7267199999988,8,2,animal accepted but quit but quit wasnot timestamped
36,287.7279615999982,80,3,288.09751039999725,288.19266559999437,1,292.07951359999925,1,,293.21601279999317,293.21601279999317,310.89520639999955,8,2,"accepted, waited, rewarded, and collected"
37,310.8950015999973,80,4,311.56143359999356,311.6948479999974,1,314.9401599999964,1,,316.1355007999986,316.1355007999986,321.5071871999949,8,2,"accepted, waited, rewarded, and collected"
38,321.5327487999946,0,1,321.83266559999436,322.5716607999951,0,,0,,,322.5716607999951,322.5716607999951,9,2,entered T junction then rejected and moved on
39,322.60248319999874,80,2,322.9670015999973,323.06621439999344,1,326.4893567999974,1,,327.9043711999953,327.9043711999953,334.4790015999973,9,2,"accepted, waited, rewarded, and collected"
40,334.4826367999986,80,3,335.28097279999406,335.5811199999973,1,338.96055039999635,1,,340.5783552000001,340.5783552000001,351.50168319999426,9,2,"accepted, waited, rewarded, and collected"
41,351.5092863999978,100,4,351.7753343999982,351.8741887999997,1,353.3469695999995,1,,357.0758015999943,357.0758015999943,368.9558015999943,9,2,"accepted, waited, rewarded, and collected"
42,368.9565311999992,80,1,369.26088959999385,369.41826559999583,1,372.5317887999937,0,,,372.5317887999937,375.5942399999946,10,2,"accepted, waited, no-reward"
43,375.62438399999587,100,2,375.99064319999513,376.22392319999636,1,,0,377.3257087999955,,377.3257087999955,377.3257087999955,10,2,animal accepted but quit but quit wasnot timestamped
44,377.330047999993,100,3,377.86207999999823,378.0310911999941,1,379.16616959999504,1,,380.21057279999553,380.21057279999553,386.04929279999436,10,2,"accepted, waited, rewarded, and collected"
45,386.0848127999976,0,4,386.37926399999856,386.47898879999667,1,,0,387.01576959999653,,387.01576959999653,390.21816319999846,10,2,animal accepted but quit before outcome revealed
46,390.24422399999946,20,1,390.57576959999653,390.84376319999996,0,,0,,,390.84376319999996,390.84376319999996,11,2,entered T junction then rejected and moved on
47,390.8750463999957,20,2,391.2118271999955,391.3423999999985,1,,0,395.5800063999966,,395.5800063999966,400.11755519999565,11,2,animal accepted but quit before outcome revealed
49,400.35769599999486,0,3,400.7237119999975,400.8590975999981,1,,0,402.9591167999953,,402.9591167999953,403.09397759999337,0,4,animal accepted but quit before outcome revealed
50,403.10092799999563,80,4,404.3678207999989,404.5684479999989,1,407.84838399999586,1,,408.87690239999444,408.87690239999444,468.73989119999857,0,4,"accepted, waited, rewarded, and collected"
51,468.76549120000004,80,1,469.0319871999994,469.20220160000025,1,472.38306559999285,1,,473.4070143999979,473.4070143999979,487.9223552000001,1,4,"accepted, waited, rewarded, and collected"
52,487.95551999999583,80,2,488.5876863999963,488.82650879999994,1,,0,489.7260159999952,,489.7260159999952,489.7260159999952,1,4,animal accepted but quit but quit wasnot timestamped
53,489.86332159999756,100,3,490.69036799999327,491.0584575999975,1,492.4037503999993,1,,493.41379839999973,493.41379839999973,500.06849279999733,1,4,"accepted, waited, rewarded, and collected"
54,500.1088767999932,20,4,500.7420287999958,500.8092415999994,1,,0,501.5774591999948,,501.5774591999948,510.62086400000004,1,4,animal accepted but quit before outcome revealed
55,511.11823359999806,80,1,511.647423999995,511.9486975999996,1,,0,512.4152319999934,,512.4152319999934,512.4152319999934,2,4,animal accepted but quit but quit wasnot timestamped
56,512.4469375999943,100,2,512.8469631999955,512.9802368000001,1,514.7503743999973,1,,515.9887615999952,515.9887615999952,517.0854655999989,2,4,"accepted, waited, rewarded, and collected"
57,517.0888319999948,20,3,517.7588863999993,518.5292287999988,1,,0,519.6612479999959,,519.6612479999959,519.6612479999959,2,4,animal accepted but quit but quit wasnot timestamped
58,519.6678015999943,80,4,519.9302655999959,519.8642047999948,1,,0,520.7003647999987,,520.7003647999987,521.1677695999965,2,4,animal accepted but quit before outcome revealed
59,521.1941759999991,20,1,521.5269887999967,521.6954111999944,1,,0,522.526617599994,,522.526617599994,523.2584703999981,3,4,animal accepted but quit before outcome revealed
60,523.2593279999942,0,2,523.7276671999991,523.9611775999963,1,,0,524.4936447999999,,524.4936447999999,524.4936447999999,3,4,animal accepted but quit but quit wasnot timestamped
61,524.5294719999954,0,3,526.5977471999973,527.6031999999956,1,,0,528.2783999999986,,528.2783999999986,528.2783999999986,3,4,animal accepted but quit but quit wasnot timestamped
62,528.2779775999934,100,4,528.7418751999959,528.8072192000002,1,529.9429375999943,1,,,561.0437503999993,561.3120511999949,3,4,rewarded but pellet not taken
63,561.3377919999957,80,1,561.6710655999929,562.038054399997,0,,0,,,562.038054399997,563.5055103999972,4,4,entered T junction then rejected and moved on
64,563.5054591999948,20,2,563.9720191999971,564.9408383999988,0,,0,,,564.9408383999988,564.9408383999988,4,4,entered T junction then rejected and moved on
65,564.9772927999943,20,3,565.7789055999964,566.852172799997,0,,0,,,566.852172799997,566.852172799997,4,4,entered T junction then rejected and moved on
66,566.8519807999953,80,4,567.3867135999948,567.4855551999956,1,570.9326975999996,1,,572.0392703999952,572.0392703999952,578.7004415999949,4,4,"accepted, waited, rewarded, and collected"
67,578.7258239999935,20,1,579.0567551999986,579.1936895999983,1,,0,583.0995327999964,,583.0995327999964,583.1673983999938,5,4,animal accepted but quit before outcome revealed
68,583.1962368000001,80,2,583.5603199999929,583.8308223999962,1,,0,584.6291583999991,,584.6291583999991,584.6291583999991,5,4,animal accepted but quit but quit wasnot timestamped
69,584.6316799999997,80,3,585.0004223999977,585.166233599998,1,588.3033855999931,1,,589.3860223999992,589.3860223999992,598.3535615999997,5,4,"accepted, waited, rewarded, and collected"
70,598.3584383999929,80,4,598.6554623999968,597.1195007999986,1,601.8687871999964,1,,603.0447487999946,603.0447487999946,611.797657599993,5,4,"accepted, waited, rewarded, and collected"
71,611.7988095999956,80,1,612.0604159999937,612.1949824000001,1,,0,613.1289599999934,,613.1289599999934,613.2277247999981,6,4,animal accepted but quit before outcome revealed
72,613.2287871999964,20,2,613.5285119999945,613.6611967999935,1,,0,614.7639679999947,,614.7639679999947,614.7639679999947,6,4,animal accepted but quit but quit wasnot timestamped
73,614.7660671999976,20,3,615.0718975999952,615.1987583999932,1,,0,615.5673728,,615.5673728,615.8028799999952,6,4,animal accepted but quit before outcome revealed
74,615.8420735999941,20,4,616.1068799999953,616.1750911999941,1,,0,617.4409599999934,,617.4409599999934,617.5415039999932,6,4,animal accepted but quit before outcome revealed
75,617.5726591999978,20,1,617.8694783999995,618.0039423999935,1,,0,619.3709824000001,,619.3709824000001,631.7513599999994,7,4,animal accepted but quit before outcome revealed
77,631.6505727999955,100,2,632.015539199993,632.115481599994,1,633.2859519999996,1,,634.3573247999996,634.3573247999996,643.5341823999956,0,6,"accepted, waited, rewarded, and collected"
78,643.5354751999974,20,3,643.8342655999959,644.1998335999996,0,,0,,,644.1998335999996,644.1998335999996,0,6,entered T junction then rejected and moved on
79,644.2399231999964,20,4,644.5383679999933,644.6055807999968,1,,0,647.5752192000002,,647.5752192000002,647.6768895999938,0,6,animal accepted but quit before outcome revealed
80,647.7121791999936,20,1,648.0367743999958,648.1706495999991,1,,0,649.3080191999971,,649.3080191999971,669.9603455999941,1,6,animal accepted but quit before outcome revealed
81,649.4111359999999,0,2,649.6690687999949,649.7693183999955,1,,0,651.9059199999944,,651.9059199999944,668.992166399993,1,6,animal accepted but quit before outcome revealed
82,652.4778367999941,0,3,654.3772031999976,654.6879103999958,1,,0,657.282175999999,,657.282175999999,668.4582655999958,1,6,animal accepted but quit before outcome revealed
86,685.7528191999942,80,1,686.0497535999939,686.1846143999994,1,689.3004287999943,1,,690.5225471999943,690.5225471999943,696.7979007999971,0,7,"accepted, waited, rewarded, and collected"
87,696.7996415999979,100,2,697.0894719999955,697.1963135999963,1,698.9149824000001,1,,700.1859839999973,700.1859839999973,708.9051135999933,0,7,"accepted, waited, rewarded, and collected"
88,708.9070079999939,80,3,709.2080255999938,709.3116159999967,1,712.4940031999946,1,,713.675136,713.675136,719.9558911999985,0,7,"accepted, waited, rewarded, and collected"
89,719.9920383999944,0,4,720.261875199996,720.3286399999931,1,,0,721.230911999993,,721.230911999993,721.6303871999979,0,7,animal accepted but quit before outcome revealed
90,721.6921983999982,20,1,722.1190783999934,722.2532479999959,1,,0,723.5231231999993,,723.5231231999993,723.7216767999977,1,7,animal accepted but quit before outcome revealed
91,723.7231615999937,80,2,724.0237439999953,724.253990399994,1,728.2730239999964,1,,729.6019199999944,729.6019199999944,739.6444287999943,1,7,"accepted, waited, rewarded, and collected"
92,739.6468735999987,100,3,740.2842623999938,740.543667199999,1,741.7151359999999,1,,742.6817407999932,742.6817407999932,752.6228991999999,1,7,"accepted, waited, rewarded, and collected"
93,752.6637951999977,20,4,753.5303552000001,753.6950655999929,1,,0,754.7301375999972,,754.7301375999972,755.7642495999933,1,7,animal accepted but quit before outcome revealed
94,755.7915647999943,100,1,756.1925247999951,756.2966143999994,1,757.442739199996,1,,758.5099648000001,758.5099648000001,767.9767807999998,2,7,"accepted, waited, rewarded, and collected"
95,768.0086527999938,100,2,768.5071615999937,768.6751999999956,1,,0,769.5062143999934,,769.5062143999934,769.5062143999934,2,7,animal accepted but quit but quit wasnot timestamped
96,769.5432063999996,80,3,770.2490495999976,770.4445695999935,1,773.687871999994,1,,774.8873343999982,774.8873343999982,785.6608767999932,2,7,"accepted, waited, rewarded, and collected"
97,785.698623999998,0,4,785.9985535999983,786.1989247999936,1,,0,787.0329343999997,,787.0329343999997,787.2676479999944,2,7,animal accepted but quit before outcome revealed
98,787.294860799998,20,1,787.6269951999933,787.7604863999933,1,,0,788.8954623999969,,788.8954623999969,788.9618816,3,7,animal accepted but quit before outcome revealed
99,788.9968255999983,100,2,789.2615551999957,789.361484799996,1,790.530739199996,1,,791.5718015999943,791.5718015999943,799.4404863999933,3,7,"accepted, waited, rewarded, and collected"
100,799.4429695999995,20,3,799.7773311999962,799.9109375999942,1,,0,804.7598591999933,,804.7598591999933,804.954739199996,3,7,animal accepted but quit before outcome revealed
101,804.9917439999953,20,4,805.3532671999932,805.4200447999984,1,,0,807.5561599999965,,807.5561599999965,807.6922751999945,3,7,animal accepted but quit before outcome revealed
102,807.7194623999968,20,1,808.0521343999952,808.154675199993,1,,0,811.5228415999934,,811.5228415999934,811.6911103999987,4,7,animal accepted but quit before outcome revealed
103,811.7233023999929,0,2,812.055308799997,813.5931263999939,0,,0,,,813.5931263999939,813.5931263999939,4,7,entered T junction then rejected and moved on
104,814.4291967999935,20,3,814.9938816,815.2269055999965,1,,0,815.6287104000002,,815.6287104000002,815.9664255999998,4,7,animal accepted but quit before outcome revealed
105,815.9660671999976,0,4,816.2989183999971,816.4004095999971,1,,0,816.9355391999931,,816.9355391999931,817.2020863999948,4,7,animal accepted but quit before outcome revealed
106,817.2299648000002,80,1,817.5610239999965,817.6960639999955,1,820.8327807999998,1,,821.8888831999973,821.8888831999973,832.2779135999978,5,7,"accepted, waited, rewarded, and collected"
107,832.3126015999987,0,2,832.6448383999989,832.777817599997,1,,0,837.7838591999933,,837.7838591999933,837.7838591999933,5,7,animal accepted but quit before outcome revealed
108,837.9884799999967,100,3,838.2872447999939,838.4205055999979,1,839.598911999993,1,,840.5236096000001,840.5236096000001,852.7064575999975,5,7,"accepted, waited, rewarded, and collected"
109,852.7106687999964,80,4,853.0738943999932,853.1411455999985,1,856.3524607999996,1,,857.3963904,857.3963904,867.0549375999942,5,7,"accepted, waited, rewarded, and collected"
110,867.0559871999994,100,1,867.4523775999993,867.5844479999989,1,868.6898943999931,1,,869.6367231999934,869.6367231999934,880.866854399994,6,7,"accepted, waited, rewarded, and collected"
111,880.8678143999949,100,2,881.2332799999938,881.3667583999932,1,,0,881.8733951999992,,881.8733951999992,881.8733951999992,6,7,animal accepted but quit but quit wasnot timestamped
112,881.8742143999934,100,3,882.3370367999971,882.5050111999959,1,883.6758911999985,1,,884.7436159999967,884.7436159999967,917.1109887999967,6,7,"accepted, waited, rewarded, and collected"
113,917.1140351999998,80,4,917.3472639999985,917.3799679999947,1,,0,917.8812671999931,,917.8812671999931,922.0899455999955,6,7,animal accepted but quit before outcome revealed
