,event_description,timestamp,event_code,restaurant,keyword
0,Quit R4,12.635110399998725,49,4,quit
0,R1 100% offer,12.739609600000083,20,1,100_offer
0,Reject R1,12.781708800002933,12,1,reject
0,SHARP Accept R4,12.73533440000564,71,4,enter
0,Enter R4,13.402419200003147,47,4,enter
0,SHARP Accept R4,15.03747839999944,71,4,enter
0,Quit R4,19.17852160000056,49,4,quit
0,SHARP Entry R1,19.52357120000571,61,1,tentry
0,SHARP Accept R1,19.655603200003505,62,1,enter
0,Enter R1,19.722393600001933,11,1,enter
0,SHARP Accept R1,20.124275200001897,62,1,enter
0,Quit R1,23.52675840000063,13,1,quit
0,R2 100% offer,23.61064959999919,32,2,100_offer
0,SHARP Entry R2,23.870809600003064,64,2,tentry
0,SHARP Accept R2,23.937510400004683,65,2,enter
0,Enter R2,24.072819200001657,23,2,enter
0,Servo 2 open,25.105459200002255,3,2,servo open
0,SHARP Accept R2,25.307648000001908,65,2,enter
0,R2 reward taken,29.01870080000162,28,2,taken
0,SHARP Accept R2,30.945305600002406,65,2,enter
0,Quit R2,31.31267840000242,25,2,quit
0,Reject R2,31.48,24,2,reject
0,R3 20% offer,31.517209600001575,42,3,20_offer
0,SHARP Entry R3,31.743027199998497,67,3,tentry
0,SHARP Accept R3,31.84337920000404,68,3,enter
0,Enter R3,31.943500799998642,35,3,enter
0,SHARP Accept R3,34.88012799999863,68,3,enter
0,Quit R3,35.6476032000035,37,3,quit
0,Reject R3,35.74810880000144,36,3,reject
0,R4 20% offer,35.766617600001396,54,4,20_offer
0,SHARP Entry R4,35.99431679999828,70,4,tentry
0,SHARP Accept R4,36.06146559999883,71,4,enter
0,Enter R4,36.16179200000316,47,4,enter
0,SHARP Accept R4,38.53141759999841,71,4,enter
0,Quit R4,38.699174400001766,49,4,quit
0,Reject R4,38.78017280000448,48,4,reject
0,R1 0% offer,38.780851199999454,17,1,0_offer
0,SHARP Entry R1,39.11265280000121,61,1,tentry
0,SHARP Accept R1,39.246976000003514,62,1,enter
0,Enter R1,39.34470400000364,11,1,enter
0,SHARP Accept R1,41.58045440000296,62,1,enter
0,Quit R1,41.81427199999988,13,1,quit
0,Reject R1,41.91421440000087,12,1,reject
0,R2 20% offer,41.96115200000256,30,2,20_offer
0,SHARP Entry R2,42.29241600000113,64,2,tentry
0,SHARP Accept R2,42.35875840000063,65,2,enter
0,Enter R2,42.4918784000054,23,2,enter
0,SHARP Accept R2,42.692326400004326,65,2,enter
0,Quit R2,45.19744000000507,25,2,quit
0,Reject R2,45.36286720000207,24,2,reject
0,R3 100% offer,45.3942528000027,44,3,100_offer
0,SHARP Entry R3,45.660032000005245,67,3,tentry
0,Reject R3,46.29346559999883,36,3,reject
0,R4 80% offer,46.34071040000021,55,4,80_offer
0,SHARP Entry R4,46.67335680000484,70,4,tentry
0,SHARP Accept R4,46.74108160000294,71,4,enter
0,Enter R4,46.841036800004545,47,4,enter
0,Servo 4 open,49.84270080000162,7,4,servo open
0,R4 reward taken,50.961830400004985,52,4,taken
0,Quit R4,52.6139008000046,49,4,quit
0,Reject R4,52.7483647999987,48,4,reject
0,R1 100% offer,52.76093439999968,20,1,100_offer
