trial_index,tone_onset,tone_prob,restaurant,T_Entry,choice,accept,outcome,reward,quit,collection,trial_end,exit,lapIndex,blockIndex,comment
1,12.739609600000083,100,1,,12.781708800002933,0,,0,,,12.781708800002933,12.781708800002933,0,1,rejected offer but t junction entry not detected
4,23.61064959999919,100,2,23.870809600003064,23.937510400004683,1,25.105459200002255,1,,29.01870080000162,29.01870080000162,31.48,0,3,"accepted, waited, rewarded, and collected"
5,31.517209600001575,20,3,31.743027199998497,31.84337920000404,1,,0,35.6476032000035,,35.6476032000035,35.74810880000144,0,3,animal accepted but quit before outcome revealed
6,35.766617600001396,20,4,35.99431679999828,36.06146559999883,1,,0,38.699174400001766,,38.699174400001766,38.78017280000448,0,3,animal accepted but quit before outcome revealed
7,38.780851199999454,0,1,39.11265280000121,39.246976000003514,1,,0,41.81427199999988,,41.81427199999988,41.91421440000087,1,3,animal accepted but quit before outcome revealed
8,41.96115200000256,20,2,42.29241600000113,42.35875840000063,1,,0,45.19744000000507,,45.19744000000507,45.36286720000207,1,3,animal accepted but quit before outcome revealed
9,45.3942528000027,100,3,45.660032000005245,46.29346559999883,0,,0,,,46.29346559999883,46.29346559999883,1,3,entered T junction then rejected and moved on
10,46.34071040000021,80,4,46.67335680000484,46.74108160000294,1,49.84270080000162,1,,50.961830400004985,50.961830400004985,52.7483647999987,1,3,"accepted, waited, rewarded, and collected"
11,52.76093439999968,100,1,53.16240640000254,53.293516800001264,1,54.404223999999466,1,,56.000447999998926,56.000447999998926,60.46869759999961,2,3,"accepted, waited, rewarded, and collected"
12,60.4796799999997,100,2,60.78172160000354,60.88294400000572,1,61.98310400000214,1,,63.18970880000293,63.18970880000293,70.85739519999922,2,3,"accepted, waited, rewarded, and collected"
13,70.92270080000162,20,3,71.2549632000029,71.65544960000366,1,,0,72.02376960000396,,72.02376960000396,72.02376960000396,2,3,animal accepted but quit but quit wasnot timestamped
14,72.07057919999957,20,4,72.36893439999967,72.43624960000068,1,,0,76.54351359999924,,76.54351359999924,76.620684799999,2,3,animal accepted but quit before outcome revealed
15,76.62282240000367,20,1,76.98716160000116,77.12048640000076,1,,0,80.2909184000045,,80.2909184000045,80.39234560000152,3,3,animal accepted but quit before outcome revealed
16,80.40305920000374,100,2,80.93552639999986,81.03543039999903,1,82.20359679999947,1,,83.22881280000507,83.22881280000507,88.78184960000218,3,3,"accepted, waited, rewarded, and collected"
17,88.80938239999861,20,3,89.14186240000278,89.24183040000499,1,,0,92.08145920000226,,92.08145920000226,92.17990399999917,3,3,animal accepted but quit before outcome revealed
18,92.19463679999858,0,4,92.55850240000338,92.62517760000378,1,,0,93.29498880000412,,93.29498880000412,93.40858880000562,3,3,animal accepted but quit before outcome revealed
19,93.40925439999998,20,1,95.44158720000088,95.74219520000368,0,,0,,,95.74219520000368,95.74219520000368,4,3,entered T junction then rejected and moved on
20,95.78648319999874,80,2,96.11943680000306,96.58938880000264,0,,0,,,96.58938880000264,96.58938880000264,4,3,entered T junction then rejected and moved on
21,96.62007039999962,20,3,96.98598400000483,98.1852928000018,1,,0,100.05434880000352,,100.05434880000352,102.9576704000011,4,3,animal accepted but quit before outcome revealed
22,103.20529919999838,80,4,103.5715712000057,103.64072960000485,1,106.8096000000015,1,,108.05713920000196,108.05713920000196,112.71912960000336,4,3,"accepted, waited, rewarded, and collected"
23,112.8310399999991,100,1,113.22824960000068,113.39517440000176,1,114.4969600000009,1,,115.80317440000177,115.80317440000177,145.9320447999984,5,3,"accepted, waited, rewarded, and collected"
26,146.47804160000385,100,2,146.91079680000246,147.0112384000048,1,148.11357440000026,1,,149.1475328000039,149.1475328000039,161.8972160000056,0,5,"accepted, waited, rewarded, and collected"
27,162.22599680000545,20,3,162.5587327999994,162.82638080000132,0,,0,,,162.82638080000132,162.82638080000132,0,5,entered T junction then rejected and moved on
28,162.90681599999965,20,4,163.23985920000075,163.30647040000557,1,,0,163.8412160000056,,163.8412160000056,163.8412160000056,0,5,animal accepted but quit but quit wasnot timestamped
29,163.85447680000215,100,1,164.2198784000054,164.3199871999994,1,165.4679552000016,1,,166.83996160000564,166.83996160000564,204.93274880000203,1,5,"accepted, waited, rewarded, and collected"
30,198.47246079999954,80,2,,200.06117119999976,0,,0,,,200.06117119999976,200.06117119999976,1,5,rejected offer but t junction entry not detected
36,376.10314240000395,100,3,376.4050304000005,376.5048960000053,1,377.64147200000286,1,,,382.1103999999985,382.2784640000016,0,7,rewarded but pellet not taken
37,382.3239039999992,80,4,382.58905600000173,382.6219904000014,1,,0,385.323200000003,,385.323200000003,385.59078400000186,0,7,animal accepted but quit before outcome revealed
38,385.60574720000477,0,1,386.0428544000015,386.14242559999974,1,,0,391.3128960000053,,391.3128960000053,393.05159679999946,1,7,animal accepted but quit before outcome revealed
39,393.1622912000045,80,2,393.39150079999865,393.45873920000344,1,396.56838400000333,0,,,396.56838400000333,400.20284160000085,1,7,"accepted, waited, no-reward"
40,400.2370304000005,80,3,400.5302016000003,400.96782079999895,0,,0,,,400.96782079999895,400.96782079999895,1,7,entered T junction then rejected and moved on
41,401.01210880000144,100,4,401.2774528000057,401.34187520000336,1,,0,402.14243840000034,,402.14243840000034,402.2431103999987,1,7,animal accepted but quit before outcome revealed
42,402.2574079999998,100,1,402.52340480000527,402.92478720000383,0,,0,,,402.92478720000383,402.92478720000383,2,7,entered T junction then rejected and moved on
43,402.9366784000024,20,2,403.23642880000176,403.3366400000006,1,,0,404.20782079999896,,404.20782079999896,404.20782079999896,2,7,animal accepted but quit but quit wasnot timestamped
44,404.23738880000263,100,3,405.07173120000215,405.3705856000036,1,,0,409.8772991999984,,409.8772991999984,411.32158720000086,2,7,animal accepted but quit before outcome revealed
45,411.32116480000315,100,4,411.62014720000326,411.7204351999983,1,413.09338880000263,1,,414.16208640000224,414.16208640000224,418.5607040000036,2,7,"accepted, waited, rewarded, and collected"
46,418.643200000003,0,1,418.9111552000046,419.0448896000013,1,,0,420.6785408000052,,420.6785408000052,423.401830400005,3,7,animal accepted but quit before outcome revealed
49,439.4825856000036,100,2,439.8138112000004,439.9141631999984,1,441.0163712000027,1,,442.1934848000035,442.1934848000035,446.48846079999953,0,9,"accepted, waited, rewarded, and collected"
50,446.49178880000113,0,3,446.8495232000053,446.95165439999846,1,,0,447.517260800004,,447.517260800004,447.68519680000094,0,9,animal accepted but quit before outcome revealed
51,447.695948800005,100,4,447.99776000000537,448.0954112000018,1,449.19718400000033,1,,450.2060927999988,450.2060927999988,454.08643840000036,0,9,"accepted, waited, rewarded, and collected"
52,454.08738560000063,100,1,454.4491648000032,454.5828608000055,1,455.6980480000004,1,,456.7643903999999,456.7643903999999,462.1972864000052,1,9,"accepted, waited, rewarded, and collected"
53,462.24046079999954,20,2,462.70470400000363,462.80444160000235,1,,0,465.6745984000042,,465.6745984000042,467.97884160000086,1,9,animal accepted but quit before outcome revealed
54,468.00965120000393,80,3,468.342003200002,468.70845440000295,0,,0,,,468.70845440000295,468.70845440000295,1,9,entered T junction then rejected and moved on
55,468.818457600005,0,4,469.18856960000096,469.25541120000184,1,,0,473.9241472000033,,473.9241472000033,474.00570880000294,1,9,animal accepted but quit before outcome revealed
56,474.00633600000293,0,1,474.3052800000012,474.43901440000536,1,,0,477.6129280000031,,477.6129280000031,477.77611520000545,2,9,animal accepted but quit before outcome revealed
57,477.82214400000123,0,2,478.18941440000384,478.32337920000407,1,485.5074816000014,0,,,485.5074816000014,489.1680512000024,2,9,"accepted, waited, no-reward"
60,498.0422912000045,80,3,498.30851839999855,498.5768832000047,0,,0,,,498.5768832000047,498.5768832000047,0,11,entered T junction then rejected and moved on
61,498.62035200000554,100,4,498.9520512000024,499.0523647999987,1,500.25392639999836,1,,501.2551040000021,501.2551040000021,507.7952128000036,0,11,"accepted, waited, rewarded, and collected"
62,507.91082240000367,20,1,508.34647040000556,508.5107968000025,1,,0,511.6172160000056,,511.6172160000056,512.2157440000027,1,11,animal accepted but quit before outcome revealed
63,512.2621184000001,80,2,512.6285311999992,512.7736447999999,1,,0,514.1297664000019,,514.1297664000019,514.9337855999992,1,11,animal accepted but quit before outcome revealed
64,514.9642880000025,80,3,515.330240000002,515.6630271999985,0,,0,,,515.6630271999985,515.6630271999985,1,11,entered T junction then rejected and moved on
65,515.7050112000034,80,4,516.3055104000047,516.3722111999989,1,,0,518.7097344000041,,518.7097344000041,519.0235007999986,1,11,animal accepted but quit before outcome revealed
66,519.0240512000024,100,1,519.4938496000021,519.6259584000036,1,520.7274112000018,1,,521.7451136000008,521.7451136000008,534.573888000004,2,11,"accepted, waited, rewarded, and collected"
68,534.9902336000055,80,2,535.420454400003,535.520512000002,1,,0,537.9234048000053,,537.9234048000053,539.4264448000043,0,13,animal accepted but quit before outcome revealed
69,539.456064000003,0,3,539.7889024000019,539.9897472000048,0,,0,,,539.9897472000048,539.9897472000048,0,13,entered T junction then rejected and moved on
70,540.0661248000041,0,4,540.3987840000018,540.4658432000056,1,,0,546.9401344000026,,546.9401344000026,547.1912960000038,0,13,animal accepted but quit before outcome revealed
71,547.1930240000039,80,1,547.5553408000022,547.7221631999985,1,550.8671872000024,1,,,552.6622976000011,553.2823808000013,1,13,rewarded but pellet not taken
74,575.3005568000078,100,2,567.8593024000079,576.2345600000024,0,,0,,,576.2345600000024,576.2345600000024,0,15,entered T junction then rejected and moved on
76,576.2738048000037,20,3,576.5665535999983,576.8676224000006,0,,0,,,576.8676224000006,576.8676224000006,0,17,entered T junction then rejected and moved on
77,576.9095807999969,100,4,577.2754560000002,577.3406591999977,1,578.5257344000041,1,,579.6070015999973,579.6070015999973,587.4186112000048,0,17,"accepted, waited, rewarded, and collected"
78,587.5704448000043,100,1,588.0362368000001,588.1678975999952,1,589.3501184000074,1,,590.3883263999969,590.3883263999969,594.8767743999958,1,17,"accepted, waited, rewarded, and collected"
79,594.956121600002,100,2,595.6223232000023,595.7563263999969,1,596.9354880000055,1,,598.0726400000005,598.0726400000005,613.5771648000032,1,17,"accepted, waited, rewarded, and collected"
80,613.607321600005,100,3,613.9068672000021,614.2448640000075,0,,0,,,614.2448640000075,614.2448640000075,1,17,entered T junction then rejected and moved on
81,614.3165183999986,100,4,614.7161088000089,614.7846656000019,1,615.9205375999958,1,,617.0470784000009,617.0470784000009,622.4924288000018,1,17,"accepted, waited, rewarded, and collected"
82,622.5076224000007,0,1,623.0078079999984,623.2075392000079,1,,0,625.7108095999956,,625.7108095999956,626.416,2,17,animal accepted but quit before outcome revealed
83,626.2584831999988,20,2,626.758169599995,626.8937856000066,1,,0,629.4282496000081,,629.4282496000081,629.832,2,17,animal accepted but quit before outcome revealed
84,629.8647551999986,100,3,630.2254976000041,630.5266048000008,0,,0,,,630.5266048000008,630.5266048000008,2,17,entered T junction then rejected and moved on
