,event_description,timestamp,event_code,restaurant
0,SHARP Exit R4,12.501593600004911,72,4
0,Quit R4,12.635110399998725,49,4
0,Mouse in offer zone 1,12.681881599999965,10,1
0,R1 reward tone,12.734873599998654,14,1
0,SHARP Accept R4,12.73533440000564,71,4
0,R1 100% offer,12.739609600000083,20,1
0,Reject R1,12.781708800002933,12,1
0,Servo 1 closed,12.78239999999851,2,1
0,Reject R1,13.011430399999023,12,1
0,Servo 1 closed,13.0118784000054,2,1
0,Enter R4,13.402419200003147,47,4
0,SHARP Accept R4,15.03747839999944,71,4
0,SHARP Accept R4,18.476659200005233,71,4
0,SHARP Exit R4,19.14584320000559,72,4
0,Quit R4,19.17852160000056,49,4
0,Mouse in offer zone 1,19.256704000003637,10,1
0,SHARP Entry R1,19.52357120000571,61,1
0,SHARP Accept R1,19.655603200003505,62,1
0,Enter R1,19.722393600001933,11,1
0,SHARP Accept R1,20.124275200001897,62,1
0,SHARP Accept R1,23.29317119999975,62,1
0,SHARP Exit R1,23.52657919999957,63,1
0,Quit R1,23.52675840000063,13,1
0,Mouse in hall 2,23.560064000003038,21,2
0,Mouse in offer zone 2,23.604403200000526,22,2
0,R2 reward tone,23.610560000002383,26,2
0,R2 100% offer,23.61064959999919,32,2
0,SHARP Entry R2,23.870809600003064,64,2
0,SHARP Accept R2,23.937510400004683,65,2
0,Enter R2,24.072819200001657,23,2
0,Servo 2 open,25.105459200002255,3,2
0,SHARP Accept R2,25.307648000001908,65,2
0,R2 reward taken,29.01870080000162,28,2
0,SHARP Accept R2,30.945305600002406,65,2
0,Quit R2,31.31267840000242,25,2
0,SHARP Exit R2,31.345510400004684,66,2
0,Mouse in hall 3,31.3796352000013,33,3
0,Servo 2 closed,31.479974399998785,4,2
0,Reject R2,31.48,24,2
0,Mouse in offer zone 3,31.509696000002325,34,3
0,Servo 2 closed,31.512038400001824,4,2
0,Reject R2,31.512076800003648,24,2
0,R3 no-reward tone,31.51717119999975,39,3
0,R3 20% offer,31.517209600001575,42,3
0,SHARP Entry R3,31.743027199998497,67,3
0,SHARP Accept R3,31.84337920000404,68,3
0,Enter R3,31.943500799998642,35,3
0,SHARP Accept R3,34.88012799999863,68,3
0,SHARP Accept R3,35.513894400000574,68,3
0,SHARP Exit R3,35.64744960000366,69,3
0,Quit R3,35.6476032000035,37,3
0,Mouse in hall 4,35.71435520000011,45,4
0,Servo 3 closed,35.74807039999962,6,3
0,Reject R3,35.74810880000144,36,3
