,event_description,timestamp,event_code,restaurant,keyword
0,R1 80% offer,18.003161599993707,19,1,80_offer
0,SHARP Entry R1,18.213311999998986,61,1,tentry
0,SHARP Accept R1,18.31371519999951,62,1,enter
0,Enter R1,18.414297599993645,11,1,enter
0,SHARP Accept R1,19.314931199997663,62,1,enter
0,Servo 1 open,21.48811519999802,1,1,servo open
0,SHARP Accept R1,22.117670399993656,62,1,enter
0,Quit R1,22.488025599993765,13,1,quit
0,Reject R1,22.618060799993575,12,1,reject
0,R2 0% offer,22.641574399992823,29,2,0_offer
0,SHARP Entry R2,22.883775999993087,64,2,tentry
0,SHARP Accept R2,22.94787839999795,65,2,enter
0,Enter R2,23.04855039999634,23,2,enter
0,SHARP Accept R2,26.952703999996185,65,2,enter
0,Quit R2,27.287091199994087,25,2,quit
0,Reject R2,27.486515199996532,24,2,reject
0,R3 80% offer,27.493823999993502,43,3,80_offer
0,SHARP Entry R3,27.75243519999832,67,3,tentry
0,SHARP Accept R3,27.81918719999492,68,3,enter
0,Enter R3,27.924083199992776,35,3,enter
0,R3 no-reward tone,30.977740799993278,39,3,noreward
0,Quit R3,32.72465919999778,37,3,quit
0,Enter R3,32.757644799999895,35,3,enter
0,SHARP Accept R3,33.19174399999529,68,3,enter
0,Quit R3,33.42590719999373,37,3,quit
0,Reject R3,33.62851839999855,36,3,reject
0,R4 80% offer,33.66830079999566,55,4,80_offer
0,SHARP Entry R4,33.92701439999789,70,4,tentry
0,SHARP Accept R4,33.96433919999748,71,4,enter
0,Enter R4,34.06117119999975,47,4,enter
0,Servo 4 open,37.10419199999422,7,4,servo open
0,SHARP Accept R4,42.86841599999368,71,4,enter
0,Quit R4,43.10251519999653,49,4,quit
0,Reject R4,43.23711999999732,48,4,reject
0,Enter R4,44.74143999999762,47,4,enter
0,SHARP Accept R4,45.372351999998095,71,4,enter
0,SHARP Entry R4,45.60588799999654,70,4,tentry
0,Quit R4,46.9427071999982,49,4,quit
0,R1 20% offer,43.27591679999977,18,1,20_offer
0,SHARP Entry R1,43.51531519999355,61,1,tentry
0,SHARP Accept R1,43.61117439999431,62,1,enter
0,Enter R1,43.675865599997344,11,1,enter
0,SHARP Accept R1,44.47664639999717,62,1,enter
0,Reject R1,44.77358079999685,12,1,reject
0,SHARP Accept R1,44.779673599995675,62,1,enter
0,SHARP Accept R1,45.678911999993026,62,1,enter
0,SHARP Accept R1,46.98455039999634,62,1,enter
0,R1 no-reward tone,48.6900223999992,15,1,noreward
0,SHARP Accept R1,57.093247999995945,62,1,enter
0,Quit R1,66.40247039999812,13,1,quit
0,Reject R1,66.49815039999783,12,1,reject
0,SHARP Entry R2,66.7311487999931,64,2,tentry
0,SHARP Accept R2,66.79756799999625,65,2,enter
0,Enter R2,66.86517759999633,23,2,enter
0,SHARP Accept R2,67.23128319999576,65,2,enter
0,Quit R2,72.77303039999306,25,2,quit
0,SHARP Entry R3,73.13708799999952,67,3,tentry
0,SHARP Accept R3,73.20408319999278,68,3,enter
0,Enter R3,73.30428159999848,35,3,enter
0,SHARP Accept R3,75.48043519999833,68,3,enter
0,SHARP Entry R3,77.41379839999973,67,3,tentry
0,Quit R3,77.44545279999822,37,3,quit
0,SHARP Accept R2,78.44488959999383,65,2,enter
0,Enter R2,78.51144959999621,23,2,enter
0,SHARP Accept R2,80.42001919999718,65,2,enter
0,Quit R2,82.71898879999668,25,2,quit
0,SHARP Entry R2,82.7848063999936,64,2,tentry
0,SHARP Accept R1,83.423423999995,62,1,enter
0,Enter R1,83.4574719999954,11,1,enter
0,SHARP Accept R1,86.02659839999676,62,1,enter
0,SHARP Entry R1,93.43481599999964,61,1,tentry
0,Quit R1,93.50192639999837,13,1,quit
0,SHARP Accept R4,94.09377279999852,71,4,enter
0,Enter R4,94.16060159999877,47,4,enter
0,SHARP Accept R4,99.2029824000001,71,4,enter
0,Quit R4,99.53772800000012,49,4,quit
0,SHARP Entry R1,100.208,61,1,tentry
0,SHARP Accept R1,100.37392639999837,62,1,enter
0,Enter R1,100.4748287999928,11,1,enter
0,SHARP Entry R1,100.6411263999939,61,1,tentry
0,SHARP Accept R1,101.60974079999328,62,1,enter
0,SHARP Entry R1,101.74301439999789,61,1,tentry
0,Quit R1,101.77612799999864,13,1,quit
0,SHARP Accept R4,102.80281599999964,71,4,enter
0,Enter R4,102.86965759999305,47,4,enter
0,SHARP Entry R4,108.57635839999467,70,4,tentry
0,Quit R4,108.57652479999513,49,4,quit
0,SHARP Accept R4,135.47327999999374,71,4,enter
0,Enter R4,135.5733247999996,47,4,enter
0,Quit R4,142.58424319999665,49,4,quit
0,SHARP Accept R3,109.17937919999659,68,3,enter
0,Enter R3,109.2466943999976,35,3,enter
0,SHARP Accept R3,109.57944319999963,68,3,enter
0,Quit R3,112.1881343999952,37,3,quit
0,Enter R3,112.68447999999673,35,3,enter
0,SHARP Accept R3,112.81759999999404,68,3,enter
0,SHARP Entry R3,113.05459199999272,67,3,tentry
0,Quit R3,113.0551167999953,37,3,quit
0,SHARP Accept R2,113.71755519999564,65,2,enter
0,Enter R2,113.752166399993,23,2,enter
0,SHARP Accept R2,113.95138559999317,65,2,enter
0,SHARP Entry R2,124.23511039999872,64,2,tentry
0,Quit R2,124.23550719999523,25,2,quit
0,SHARP Accept R1,124.83841279999912,62,1,enter
0,Enter R1,124.90190079999715,11,1,enter
0,Quit R1,129.94243839999288,13,1,quit
0,Enter R1,130.0746623999998,11,1,enter
0,Quit R1,134.18225919999927,13,1,quit
0,Enter R1,134.21644799999893,11,1,enter
0,Quit R1,134.316057599999,13,1,quit
0,Enter R1,134.3500799999982,11,1,enter
0,SHARP Accept R1,134.5803647999987,62,1,enter
0,Quit R1,134.74653439999372,13,1,quit
0,SHARP Entry R1,134.98256639999897,61,1,tentry
0,SHARP Accept R1,135.0504447999969,62,1,enter
0,SHARP Entry R1,143.09167359999566,61,1,tentry
0,SHARP Accept R1,143.22711039999874,62,1,enter
0,R2 100% offer,143.75299839999528,32,2,100_offer
