,event_description,timestamp,event_code,restaurant
0,Mouse in offer zone 1,17.92240639999509,10,1
0,R1 reward tone,17.9983871999979,14,1
0,R1 80% offer,18.003161599993707,19,1
0,SHARP Entry R1,18.213311999998986,61,1
0,SHARP Accept R1,18.31371519999951,62,1
0,Enter R1,18.414297599993645,11,1
0,SHARP Accept R1,19.314931199997663,62,1
0,Servo 1 open,21.48811519999802,1,1
0,SHARP Accept R1,22.117670399993656,62,1
0,Quit R1,22.488025599993765,13,1
0,SHARP Exit R1,22.521945599995554,63,1
0,Mouse in hall 2,22.553817599996925,21,2
0,Reject R1,22.618060799993575,12,1
0,Servo 1 closed,22.6188287999928,2,1
0,Mouse in offer zone 2,22.618931199997665,22,2
0,Reject R1,22.623897599995136,12,1
0,Servo 1 closed,22.624217599995433,2,1
0,R2 no-reward tone,22.641484799996018,27,2
0,R2 0% offer,22.641574399992823,29,2
0,SHARP Entry R2,22.883775999993087,64,2
0,SHARP Accept R2,22.94787839999795,65,2
0,Enter R2,23.04855039999634,23,2
0,SHARP Accept R2,26.952703999996185,65,2
0,Quit R2,27.287091199994087,25,2
0,SHARP Exit R2,27.353689599998294,66,2
0,Mouse in hall 3,27.3537791999951,33,3
0,Mouse in offer zone 3,27.485119999997316,34,3
0,Servo 2 closed,27.486489599995316,4,2
0,Reject R2,27.486515199996532,24,2
0,Servo 2 closed,27.487590399995447,4,2
0,Reject R2,27.487615999996663,24,2
0,R3 no-reward tone,27.49378559999913,39,3
0,R3 80% offer,27.493823999993502,43,3
0,SHARP Entry R3,27.75243519999832,67,3
0,SHARP Accept R3,27.81918719999492,68,3
0,Enter R3,27.924083199992776,35,3
0,R3 no-reward tone,30.977740799993278,39,3
0,Quit R3,32.72465919999778,37,3
0,Enter R3,32.757644799999895,35,3
0,SHARP Accept R3,33.19174399999529,68,3
0,Quit R3,33.42590719999373,37,3
0,SHARP Exit R3,33.52490239999443,69,3
0,Servo 3 closed,33.62849279999733,6,3
0,Reject R3,33.62851839999855,36,3
0,Mouse in hall 4,33.628569599993526,45,4
0,Mouse in offer zone 4,33.65936639999598,46,4
0,Servo 3 closed,33.660159999996424,6,3
0,Reject R3,33.66018559999764,36,3
0,R4 reward tone,33.66824959999323,50,4
0,R4 80% offer,33.66830079999566,55,4
0,SHARP Entry R4,33.92701439999789,70,4
0,SHARP Accept R4,33.96433919999748,71,4
0,Enter R4,34.06117119999975,47,4
0,Servo 4 open,37.10419199999422,7,4
0,SHARP Accept R4,42.86841599999368,71,4
0,Quit R4,43.10251519999653,49,4
0,SHARP Exit R4,43.136383999995886,72,4
0,Servo 4 closed,43.2370943999961,8,4
0,Reject R4,43.23711999999732,48,4
