,event_description,timestamp,event_code,restaurant,keyword
0,SHARP Accept R4,29.79982079999894,71,4,enter
0,Enter R4,29.833190399996937,47,4,enter
0,SHARP Entry R4,29.933247999995945,70,4,tentry
0,SHARP Accept R4,34.67201280000061,71,4,enter
0,Quit R4,35.206054399996994,49,4,quit
0,R1 0% offer,35.381555200003085,17,1,0_offer
0,SHARP Entry R1,35.64262399999797,61,1,tentry
0,SHARP Accept R1,35.74045440000295,62,1,enter
0,Enter R1,35.840358400002124,11,1,enter
0,SHARP Accept R1,36.30819839999825,62,1,enter
0,Quit R1,39.34481920000166,13,1,quit
0,Reject R1,39.44602879999578,12,1,reject
0,R2 100% offer,39.46924799999595,32,2,100_offer
0,SHARP Entry R2,39.695475199997425,64,2,tentry
0,SHARP Accept R2,39.761369599998,65,2,enter
0,Enter R2,39.86214400000125,23,2,enter
0,SHARP Accept R2,40.56400639999658,65,2,enter
0,Servo 2 open,40.869580799996854,3,2,servo open
0,R2 reward taken,42.6629504000023,28,2,taken
0,SHARP Accept R2,45.603187200002374,65,2,enter
0,Quit R2,45.970867200002075,25,2,quit
0,Reject R2,46.07244799999893,24,2,reject
0,R3 0% offer,46.085887999996544,41,3,0_offer
0,SHARP Entry R3,46.2686080000028,67,3,tentry
0,SHARP Accept R3,46.36773120000213,68,3,enter
0,Enter R3,46.46858240000159,35,3,enter
0,SHARP Accept R3,48.071744000002745,68,3,enter
0,Quit R3,49.13849599999934,37,3,quit
0,Reject R3,49.24116480000317,36,3,reject
0,R4 20% offer,49.29521920000017,54,4,20_offer
0,SHARP Entry R4,49.521638399995865,70,4,tentry
0,SHARP Accept R4,49.58840320000053,71,4,enter
0,Enter R4,49.6900095999986,47,4,enter
0,SHARP Accept R4,51.72398080000281,71,4,enter
0,Quit R4,51.85845759999752,49,4,quit
0,Reject R4,51.92639999999851,48,4,reject
0,R1 20% offer,51.962982400000094,18,1,20_offer
0,SHARP Entry R1,52.15956480000168,61,1,tentry
0,SHARP Accept R1,52.26027520000189,62,1,enter
0,Enter R1,52.326553599998356,11,1,enter
0,SHARP Accept R1,52.525759999997916,62,1,enter
0,SHARP Entry R1,54.13130240000039,61,1,tentry
0,Quit R1,54.13149440000206,13,1,quit
0,Reject R1,54.398630400002006,12,1,reject
0,R2 0% offer,54.41566719999909,29,2,0_offer
0,SHARP Entry R2,54.68070399999618,64,2,tentry
0,SHARP Accept R2,54.74673919999599,65,2,enter
0,Enter R2,54.880742399998006,23,2,enter
0,SHARP Entry R2,54.91306239999831,64,2,tentry
0,SHARP Accept R2,55.447552000001075,65,2,enter
0,Reject R2,56.982566399998966,24,2,reject
0,SHARP Accept R2,58.34923520000279,65,2,enter
0,Quit R2,58.649983999997374,25,2,quit
0,R3 80% offer,58.75261439999938,43,3,80_offer
0,SHARP Entry R3,59.015718400001525,67,3,tentry
0,SHARP Accept R3,59.082534400001165,68,3,enter
0,Enter R3,59.216524800002574,35,3,enter
0,Servo 3 open,62.218111999996005,5,3,servo open
0,R3 reward taken,63.19015680000186,40,3,taken
0,Quit R3,67.92756480000168,37,3,quit
0,Enter R3,68.29465599999577,35,3,enter
0,SHARP Accept R3,69.39718400000035,68,3,enter
0,Quit R3,69.53180160000176,37,3,quit
0,Reject R3,69.63127040000259,36,3,reject
0,R4 80% offer,69.64921599999815,55,4,80_offer
0,SHARP Entry R4,69.98012160000205,70,4,tentry
0,SHARP Accept R4,70.07991039999574,71,4,enter
0,Enter R4,71.18005759999902,47,4,enter
0,Quit R4,73.51585279999674,49,4,quit
0,Reject R4,73.7503999999985,48,4,reject
0,R1 80% offer,73.78464000000059,19,1,80_offer
0,SHARP Entry R1,74.0506752000004,61,1,tentry
0,SHARP Accept R1,74.15115519999712,62,1,enter
0,Enter R1,74.21776640000195,11,1,enter
0,Servo 1 open,77.22042880000174,1,1,servo open
0,R1 reward taken,78.57198080000282,16,1,taken
0,Reject R1,85.06339840000123,12,1,reject
