trial_index,tone_onset,tone_prob,restaurant,T_Entry,choice,accept,outcome,reward,quit,collection,trial_end,exit,lapIndex,blockIndex,comment
1,242.33308160000294,80,1,242.63801600000264,242.9375488000065,1,,0,243.10534400000424,,243.10534400000424,243.10534400000424,0,1,animal accepted but quit
4,259.141376000002,80,2,259.5010560000017,259.5999104000032,1,262.82538240000605,1,,323.88540160000326,323.88540160000326,325.1085568000004,0,3,"accepted, waited, rewarded, and collected"
2,325.1188224000037,80,3,325.44495360000434,243.28481280000508,1,329.2059008000046,1,,430.14807040000704,430.14807040000704,563.2537856000066,0,1,"accepted, waited, rewarded, and collected"
5,563.4144128000065,100,4,563.8334976000041,563.967027200006,1,565.5108480000049,1,,573.1887616000026,573.1887616000026,605.518400000006,0,3,"accepted, waited, rewarded, and collected"
6,605.520512000002,0,1,605.8505344000012,606.0843392000049,1,613.2579200000018,0,,,613.2579200000018,628.3114624000043,1,3,"accepted, waited, no-reward"
7,628.3891072000041,0,2,629.054400000006,629.1541120000035,1,636.435712000005,0,,,636.435712000005,679.5131520000026,1,3,"accepted, waited, no-reward"
8,679.8514688000008,100,3,681.1508224000037,681.3511296000033,1,682.5194496000037,1,,729.0188032000065,729.0188032000065,773.7897856000066,1,3,"accepted, waited, rewarded, and collected"
9,773.874752000004,80,4,774.2380928000063,774.3055615999997,1,777.5892480000034,1,,784.4014720000029,784.4014720000029,803.6408576000035,1,3,"accepted, waited, rewarded, and collected"
10,803.6448128000051,80,1,803.9454592000022,804.1116799999998,1,807.2789376000017,1,,809.4140416000039,809.4140416000039,907.1276928000003,2,3,"accepted, waited, rewarded, and collected"
11,907.305318400003,100,2,907.9719808000028,908.1054208000004,1,909.3110016000047,1,,911.9459200000018,911.9459200000018,946.3824512000009,2,3,"accepted, waited, rewarded, and collected"
12,946.5209088000059,20,3,946.8541440000013,946.9881088000014,1,952.1587200000063,0,,,952.1587200000063,961.938688000001,2,3,"accepted, waited, no-reward"
13,962.0846976000071,0,4,962.8177280000001,962.918003200002,1,970.1639040000066,0,,,970.1639040000066,972.929382400006,2,3,"accepted, waited, no-reward"
14,972.8018176000044,0,1,973.5358080000058,973.8029952000007,1,981.0222848000005,0,,,981.0222848000005,985.716697600007,3,3,"accepted, waited, no-reward"
15,985.7288704000041,80,2,986.7286784000024,987.0292224000021,1,990.3404928000048,1,,,1020.7003648000061,1031.0491520000026,3,3,rewarded but pellet not taken
16,1031.0507392000034,80,3,1031.3503616000041,1031.550579200007,1,1034.7913856000007,1,,1036.6024832000062,1036.6024832000062,1060.1296000000016,3,3,"accepted, waited, rewarded, and collected"
17,1060.129318400003,0,4,1060.9624576000049,1061.0622848000005,1,,0,1066.401856000006,,1066.401856000006,1066.7088256000056,3,3,animal accepted but quit before outcome revealed
18,1066.7093504000009,80,1,1067.1092736000046,1067.442124800004,1,,0,1067.810240000002,,1067.810240000002,1080.657971200004,4,3,animal accepted but quit before outcome revealed
19,1080.7031040000022,20,2,1081.1693696000054,1081.3027200000063,1,1086.5486464000046,0,,,1086.5486464000046,1089.146009600006,4,3,"accepted, waited, no-reward"
20,1089.1530112000032,20,3,1090.084160000004,1090.2849408000036,1,,0,1094.7231232000067,,1094.7231232000067,1095.0564480000064,4,3,animal accepted but quit before outcome revealed
21,1095.1703552000001,100,4,1096.0692736000046,1096.2023040000051,1,1097.5806976000072,1,,1099.2071808000057,1099.2071808000057,1116.360281600006,4,3,"accepted, waited, rewarded, and collected"
22,1116.3662208000048,20,1,1116.7997696000039,1117.133619200006,1,,0,1117.3342719999998,,1117.3342719999998,1127.210969600007,5,3,animal accepted but quit before outcome revealed
23,1127.2564992000014,80,2,1128.2232832000032,1128.3899904000014,1,1131.6681600000038,1,,1133.5266432000026,1133.5266432000026,1159.9261440000012,5,3,"accepted, waited, rewarded, and collected"
24,1159.9308928000032,20,3,1160.3301120000035,1160.6638976000027,1,,0,1160.999321600005,,1160.999321600005,1160.999321600005,5,3,animal accepted but quit but quit wasnot timestamped
25,1161.0768768000007,20,4,1161.4763008000032,1161.6101504000053,1,,0,1163.2123136000037,,1163.2123136000037,1163.5463168000058,5,3,animal accepted but quit before outcome revealed
26,1163.5532160000057,100,1,1163.9532928000017,1164.3196799999996,1,,0,1164.7893888000026,,1164.7893888000026,1173.5976192000062,6,3,animal accepted but quit before outcome revealed
