,event_description,timestamp,event_code,restaurant
0,SHARP Exit R4,41.31592960000038,72,4
0,SHARP Exit R4,41.68352000000328,72,4
0,SHARP Exit R4,41.81908480000496,72,4
0,SHARP Exit R4,41.950195200003684,72,4
0,SHARP Exit R4,42.183731200002136,72,4
0,SHARP Exit R4,42.45105920000374,72,4
0,SHARP Exit R4,42.617792000003156,72,4
0,SHARP Exit R4,42.78447360000014,72,4
0,SHARP Accept R3,42.92300800000131,68,3
0,SHARP Exit R4,42.9510271999985,72,4
0,SHARP Entry R4,43.05111039999873,70,4
0,SHARP Accept R3,43.123916799999776,68,3
0,Quit R4,43.218560000002384,49,4
0,SHARP Entry R4,43.41815039999783,70,4
0,Enter R4,43.619353600002825,47,4
0,Mouse in offer zone 1,43.73272320000082,10,1
0,Quit R4,43.75212799999863,49,4
0,R1 reward tone,43.77471999999881,14,1
0,R1 100% offer,43.77992960000038,20,1
0,SHARP Entry R1,44.06542080000043,61,1
0,SHARP Accept R4,44.08573440000415,71,4
0,SHARP Accept R4,44.18640640000254,71,4
0,SHARP Accept R1,44.265766400001944,62,1
0,SHARP Accept R4,44.32030719999969,71,4
0,Enter R1,44.4329600000009,11,1
0,SHARP Accept R4,44.519424000002445,71,4
0,SHARP Accept R4,44.720755199998614,71,4
0,SHARP Entry R1,45.2009600000009,61,1
0,Servo 1 open,45.459404799997806,1,1
0,SHARP Accept R1,46.23539200000465,62,1
0,R1 reward taken,46.95727360000461,16,1
0,SHARP Accept R1,54.144025600001214,62,1
0,Quit R1,54.37777920000255,13,1
0,SHARP Exit R1,54.41081599999964,63,1
0,Mouse in hall 2,54.47788800000399,21,2
0,Reject R1,54.511475200004874,12,1
0,Servo 1 closed,54.511948800005015,2,1
0,Mouse in offer zone 2,54.53849599999934,22,2
0,Reject R1,54.541030400000515,12,1
0,Servo 1 closed,54.54135040000081,2,1
0,R2 reward tone,54.54708480000496,26,2
0,R2 100% offer,54.54720000000298,32,2
0,SHARP Entry R2,54.90433280000091,64,2
0,SHARP Accept R2,55.172096000000835,65,2
0,Enter R2,55.70577920000255,23,2
0,SHARP Accept R4,56.666880000002685,71,4
0,Servo 2 open,56.715289599999785,3,2
0,SHARP Accept R2,57.940684799999,65,2
0,SHARP Accept R2,58.07891200000048,65,2
0,R2 reward taken,58.29112319999933,28,2
0,SHARP Accept R2,58.308659199997784,65,2
0,SHARP Accept R2,58.441433600001034,65,2
0,SHARP Accept R2,58.509196800000964,65,2
0,SHARP Accept R2,58.57582079999894,65,2
0,SHARP Accept R2,58.708671999998394,65,2
0,SHARP Accept R2,58.84321280000359,65,2
0,SHARP Accept R2,58.94236160000413,65,2
0,SHARP Accept R2,59.175961599998175,65,2
0,SHARP Accept R4,59.20378880000114,71,4
0,SHARP Accept R2,59.376345600001514,65,2
0,SHARP Accept R2,59.44337920000404,65,2
0,SHARP Accept R2,59.509990400001406,65,2
0,SHARP Accept R2,59.77766400000453,65,2
0,SHARP Accept R4,59.80455680000037,71,4
0,SHARP Accept R2,59.876825599998234,65,2
0,SHARP Accept R2,59.94341120000183,65,2
0,SHARP Accept R2,60.01085440000146,65,2
0,SHARP Accept R4,60.071641599997875,71,4
0,SHARP Accept R2,60.07703040000051,65,2
0,SHARP Accept R2,60.477068800002336,65,2
0,SHARP Accept R2,60.644671999998394,65,2
0,SHARP Accept R2,60.710592000000176,65,2
0,SHARP Accept R2,60.844940800003705,65,2
0,SHARP Accept R2,61.578048000000415,65,2
0,SHARP Accept R2,62.54606080000102,65,2
0,Quit R2,62.78228480000049,25,2
0,SHARP Exit R2,62.846937600001695,66,2
0,Mouse in hall 3,62.880908799998465,33,3
0,Servo 2 closed,63.017638400003314,4,2
0,Reject R2,63.01767679999769,24,2
0,Mouse in offer zone 3,63.0467071999982,34,3
0,Servo 2 closed,63.04887040000409,4,2
0,Reject R2,63.048883200004695,24,2
0,R3 reward tone,63.05611519999802,38,3
0,R3 80% offer,63.05616640000045,43,3
0,SHARP Entry R3,63.31399679999799,67,3
0,SHARP Exit R3,63.44756480000168,69,3
0,SHARP Accept R3,63.54746880000085,68,3
0,SHARP Exit R3,63.580198399998245,69,3
0,Enter R3,63.88112640000135,35,3
0,SHARP Accept R4,64.27521280000359,71,4
0,SHARP Accept R4,64.57683200000227,71,4
0,Servo 3 open,66.90750720000267,5,3
0,R3 reward taken,68.24926720000059,40,3
0,SHARP Accept R4,72.6849280000031,71,4
0,SHARP Accept R3,72.72359679999947,68,3
0,SHARP Exit R3,73.29130240000039,69,3
0,SHARP Exit R3,73.75882240000367,69,3
0,SHARP Exit R3,73.92537600000203,69,3
0,Quit R3,74.05934080000222,37,3
0,SHARP Exit R3,74.09297919999808,69,3
0,SHARP Exit R3,74.15969280000031,69,3
0,SHARP Exit R3,74.29245440000295,69,3
0,SHARP Exit R3,74.85966080000252,69,3
0,SHARP Exit R3,75.02781440000236,69,3
0,SHARP Exit R3,75.62885119999945,69,3
0,SHARP Exit R3,75.76203519999981,69,3
0,Mouse in hall 4,76.02873600000143,45,4
0,Servo 3 closed,76.1305984000042,6,3
0,Reject R3,76.13061120000482,36,3
0,Mouse in offer zone 4,76.2230399999991,46,4
0,R4 reward tone,76.23069440000505,50,4
0,R4 100% offer,76.23073279999942,56,4
0,Servo 3 closed,76.23088639999926,6,3
0,Reject R3,76.23089919999987,36,3
0,SHARP Accept R4,76.25533439999819,71,4
0,SHARP Exit R4,76.55577600000053,72,4
0,SHARP Entry R4,76.65672960000485,70,4
0,SHARP Exit R4,77.22357760000229,72,4
0,Enter R4,78.05835520000011,47,4
0,Servo 4 open,79.08239360000194,7,4
0,R4 reward taken,80.66542080000043,52,4
0,SHARP Exit R4,85.60042239999771,72,4
0,SHARP Exit R4,85.76647680000215,72,4
0,SHARP Exit R4,85.86668800000102,72,4
0,SHARP Exit R4,86.00020480000228,72,4
0,SHARP Exit R4,86.26703360000252,72,4
0,Quit R4,86.33582079999894,49,4
0,Mouse in offer zone 1,86.48040960000455,10,1
0,Servo 4 closed,86.4808704000041,8,4
0,Reject R4,86.48089599999786,48,4
0,Servo 4 closed,86.48116480000317,8,4
