trial_index,tone_onset,tone_prob,restaurant,T_Entry,choice,accept,outcome,reward,quit,collection,trial_end,exit,lapIndex,blockIndex,comment
2,43.77992960000038,100,1,44.06542080000043,44.265766400001944,1,45.459404799997806,1,,46.95727360000461,46.95727360000461,54.511475200004874,0,1,"accepted, waited, rewarded, and collected"
3,54.54720000000298,100,2,54.90433280000091,55.172096000000835,1,56.715289599999785,1,,58.29112319999933,58.29112319999933,59.376345600001514,0,1,"accepted, waited, rewarded, and collected"
6,63.05616640000045,80,3,63.31399679999799,63.54746880000085,1,66.90750720000267,1,,68.24926720000059,68.24926720000059,76.13061120000482,0,3,"accepted, waited, rewarded, and collected"
7,76.23073279999942,100,4,76.65672960000485,76.25533439999819,1,79.08239360000194,1,,80.66542080000043,80.66542080000043,93.40788480000198,0,3,"accepted, waited, rewarded, and collected"
8,86.48494080000371,20,1,86.78073600000143,86.98137600000203,1,92.12986879999936,0,,,92.12986879999936,93.68901120000332,1,3,"accepted, waited, no-reward"
9,93.65085440000146,0,2,94.14871040000021,94.24966400000453,1,,0,98.72128000000119,,98.72128000000119,99.02352639999985,1,3,animal accepted but quit before outcome revealed
11,99.0585856000036,0,3,99.35508480000496,99.68956159999966,1,107.00870400000363,0,,,107.00870400000363,112.90347520000488,1,3,"accepted, waited, no-reward"
10,112.8316032000035,0,4,,112.89703680000454,0,,0,,,112.89703680000454,112.89703680000454,1,3,entered T junction but never entered restaurant
13,116.98311680000275,20,1,117.24940799999982,117.34887680000067,1,122.49337600000203,0,,,122.49337600000203,122.9559680000022,0,5,"accepted, waited, no-reward"
14,123.01570560000091,0,2,123.54895360000431,123.6505856000036,1,130.8877056000009,0,,,130.8877056000009,142.27116799999774,0,5,"accepted, waited, no-reward"
16,142.30426879999786,0,3,142.53706239999832,142.70417920000105,1,,0,147.40965120000394,,147.40965120000394,147.7446528000012,0,5,animal accepted but quit before outcome revealed
17,147.805376000002,80,4,148.93780480000376,150.67284480000288,1,153.67448319999875,1,,155.41167360000313,155.41167360000313,173.79910400000216,0,5,fetched offer tone
18,162.6713343999982,80,1,162.93457919999958,163.20181760000438,1,166.34503680000455,1,,167.602572800003,167.602572800003,176.0496895999983,1,5,"accepted, waited, rewarded, and collected"
21,176.0756480000019,100,2,176.44549120000005,176.5436671999991,1,177.74539519999922,1,,179.08450559999793,179.08450559999793,189.09730560000241,0,7,fetched offer tone
25,212.38466560000182,0,3,212.61731840000303,212.78493439999968,1,,0,219.69199360000343,,219.69199360000343,220.19258879999816,0,9,animal accepted but quit before outcome revealed
24,220.3530623999983,100,4,223.98942720000446,211.97739519999922,1,225.89244160000234,1,,227.92954879999905,227.92954879999905,238.27173120000214,0,9,"accepted, waited, rewarded, and collected"
26,235.05080319999902,80,1,235.31714559999853,235.58351359999924,1,238.760115199998,1,,239.9033343999982,239.9033343999982,245.82814720000326,0,9,"accepted, waited, rewarded, and collected"
27,245.8587775999978,80,2,246.22246400000154,246.28902400000393,1,249.49669120000303,1,,250.7749504000023,250.7749504000023,256.3679360000044,0,9,"accepted, waited, rewarded, and collected"
28,256.4010879999995,100,3,256.7683968000039,256.86864640000465,1,258.30254079999776,1,,259.59024639999865,259.59024639999865,259.59024639999865,0,9,"accepted, waited, rewarded, and collected"
29,275.2824448000044,80,4,275.6479232000038,276.1829120000005,0,,0,,,276.1829120000005,287.2272384000048,0,9,entered T junction then rejected and moved on
31,276.19813120000066,0,1,276.43016960000244,277.0980223999992,0,,0,,,277.0980223999992,277.43147520000485,0,11,entered T junction then rejected and moved on
32,277.2595456000045,20,2,277.85844480000435,277.958515200004,1,,0,278.6588672000021,,278.6588672000021,304.72311039999875,0,11,animal accepted but quit before outcome revealed
33,291.07375360000134,0,3,291.50848000000417,291.7072895999998,1,,0,297.41507840000094,,297.41507840000094,302.5535744000003,0,11,animal accepted but quit before outcome revealed
41,371.7915648000017,100,4,372.2577280000001,372.491251199998,1,373.49310720000415,1,,374.57547520000486,374.57547520000486,384.2373504000008,0,13,"accepted, waited, rewarded, and collected"
42,382.91815680000184,20,1,383.11723520000277,383.3179648000002,1,388.43353599999847,1,,389.8342656000033,389.8342656000033,396.16655359999834,1,13,"accepted, waited, rewarded, and collected"
43,396.1951103999987,20,2,396.52669440000506,396.65955839999765,1,,0,397.0953343999982,,397.0953343999982,397.0953343999982,1,13,animal accepted but quit but quit wasnot timestamped
44,397.128,80,3,397.3602176000029,397.6275456000045,1,,0,398.2296063999981,,398.2296063999981,398.2296063999981,1,13,animal accepted but quit but quit wasnot timestamped
45,398.2543999999985,20,4,398.6198528000042,399.0542208000049,0,,0,,,399.0542208000049,406.76272640000286,1,13,entered T junction then rejected and moved on
46,399.0702080000043,100,1,399.3706367999986,399.6703104000017,1,400.8142848000005,1,,401.96350720000265,401.96350720000265,422.4633088000044,2,13,"accepted, waited, rewarded, and collected"
47,422.72414720000324,80,2,423.2570623999983,423.3572224000022,1,426.5029376000017,1,,427.6314624000043,427.6314624000043,435.4063104000017,2,13,"accepted, waited, rewarded, and collected"
48,435.43843840000034,20,3,435.97094399999827,436.10599679999797,1,,0,436.80625919999926,,436.80625919999926,436.80625919999926,2,13,animal accepted but quit but quit wasnot timestamped
49,436.83077120000127,80,4,437.12999679999797,437.4310271999985,1,440.4385407999977,0,,,440.4385407999977,446.57466880000385,2,13,"accepted, waited, no-reward"
50,446.79287040000406,100,1,447.05749760000407,447.25725439999997,1,448.35930880000444,1,,449.41573120000214,449.41573120000214,455.233203200005,3,13,"accepted, waited, rewarded, and collected"
51,455.26113279999794,20,2,455.66181120000033,455.76035840000213,1,,0,456.7701503999978,,456.7701503999978,456.7701503999978,3,13,animal accepted but quit but quit wasnot timestamped
52,456.79719680000096,0,3,457.26375680000336,457.4637951999977,1,,0,457.8644479999989,,457.8644479999989,457.8644479999989,3,13,animal accepted but quit
53,465.16276480000465,0,4,465.4964992000014,465.8301824000031,0,,0,,,465.8301824000031,465.8301824000031,3,13,entered T junction then rejected and moved on
55,465.8465280000046,80,1,466.2789760000035,466.5455104000047,1,469.6820864000022,1,,470.7782144000009,470.7782144000009,479.0934655999988,0,15,"accepted, waited, rewarded, and collected"
56,479.12181760000436,20,2,479.58822399999946,479.9232639999986,0,,0,,,479.9232639999986,479.9232639999986,0,15,entered T junction then rejected and moved on
57,479.95772160000354,0,3,480.25680640000104,480.4219904000014,1,,0,480.55708160000296,,480.55708160000296,480.55708160000296,0,15,animal accepted but quit but quit wasnot timestamped
58,480.6137855999991,100,4,480.9462144000009,481.48044799999894,1,482.4918656000048,1,,483.81687040000406,483.81687040000406,494.2946688000038,0,15,"accepted, waited, rewarded, and collected"
59,492.0089856000021,0,1,492.30878720000385,492.47554560000447,1,,0,493.37647360000017,,493.37647360000017,494.51253760000316,1,15,animal accepted but quit before outcome revealed
