,event_description,timestamp,event_code,restaurant
0,Quit R4,11.74708479999751,49,4
0,Mouse in offer zone 1,11.825062399998307,10,1
0,R1 reward tone,11.832716799996794,14,1
0,R1 80% offer,11.832793600000441,19,1
0,SHARP Entry R1,12.12793599999696,61,1
0,SHARP Accept R1,12.260851199999452,62,1
0,Enter R1,12.395647999994457,11,1
0,SHARP Accept R1,14.393587199993432,62,1
0,Servo 1 open,15.441523199997842,1,1
0,SHARP Accept R1,18.99896319999546,62,1
0,Quit R1,19.133004799999295,13,1
0,SHARP Exit R1,19.165823999993503,63,1
0,Mouse in hall 2,19.199769599996507,21,2
0,Reject R1,19.233241599999367,12,1
0,Servo 1 closed,19.233535999998452,2,1
0,Mouse in offer zone 2,19.25857279999554,22,2
0,Reject R1,19.261132799997927,12,1
0,Servo 1 closed,19.261439999997616,2,1
0,R2 reward tone,19.266303999997675,26,2
0,R2 100% offer,19.266367999993264,32,2
0,SHARP Entry R2,19.49294079999626,64,2
0,SHARP Accept R2,19.595033599995077,65,2
0,Enter R2,19.730444799996913,23,2
0,Servo 2 open,20.748019199997188,3,2
0,SHARP Accept R2,22.428953599996866,65,2
0,R2 reward taken,24.391846400000155,28,2
0,SHARP Accept R2,27.26782719999552,65,2
0,Quit R2,27.40295679999888,25,2
0,SHARP Exit R2,27.434905599996448,66,2
0,Mouse in hall 3,27.43495679999888,33,3
0,Mouse in offer zone 3,27.502476799994707,34,3
0,Servo 2 closed,27.504947200000284,4,2
0,Reject R2,27.50497279999405,24,2
0,Servo 2 closed,27.505190399996938,4,2
0,Reject R2,27.505190399996938,24,2
0,R3 reward tone,27.510924799993635,38,3
0,R3 100% offer,27.510975999996067,44,3
0,SHARP Entry R3,27.769036799997092,67,3
0,SHARP Accept R3,27.87009279999882,68,3
0,Enter R3,27.970995199993254,35,3
0,Servo 3 open,28.982540799997746,5,3
0,SHARP Accept R3,29.174054399996997,68,3
0,SHARP Accept R3,39.08134399999678,68,3
0,Quit R3,39.28163839999586,37,3
0,SHARP Exit R3,39.315865599997345,69,3
0,Mouse in hall 4,39.38231039999425,45,4
0,Servo 3 closed,39.385177599996325,6,3
0,Reject R3,39.38520319999754,36,3
0,Servo 3 closed,39.41565439999849,6,3
